"writer","date","comment"
"솔석","2015.04.20","슬프면서도 코믹한게 재밌게 잘 봄"
"AㅏHㅏ","2015.04.20","내용을 알고가니 더 눈물이 났다"
"ghke","2015.04.20","허술한 구석이 너무 많다."
"뎡그리","2015.04.20","슬픈데..뭔가 뻔한 슬픔"
"lo**boojuk87","2015.04.20","우리 생활과 비슷하면서도 공감갔던 영화, 슬프지만 가족애를 다시 엿 볼수 있던 영화"
"sg**oa","2015.04.20","초반에 뭐가뭔지 모르다가 마지막에 울컥 포텐터짐.."
"pakarich","2015.04.20","요즘들어 후기를보고 영화를선택하게되서
이번영화를볼때 볼까말까망설였는데
지인의추천으로 보게되었다
역시나 후기를보고영화보는게제일 미련하다고말하고싶다
이영화를보고 가족에대해다시한번더생각해보면좋을것같다
좋은영화ㅎ"
"zz**920","2015.04.20","저도 이와같은 사랑을 하고싶습니다."
"qk**lgus17","2015.04.20","처음엔 내용이 끊기는거같은데 뒤에 서로의관계를알고난뒤
앞에내용이이해되네요 그리고참감동적이고 재밌네요"
"da**y3648","2015.04.20","영화가 끝나고 나서야 모든 퍼즐이 맞춰지는 느낌 ㅋㅋ 재미나요 ㅎㅎ"
"sy8936","2015.04.20","따뜻해지는..감동.."
"으나hwa","2015.04.20","슬픔도
감동도그다지
만족스런진안앗읍니다"
"안목바다","2015.04.20","저런것이 참 부모를 모시는것이다"
"노군노군","2015.04.20","보다가 중간에 스토리를 이미 예상할수 있엇다. 내 생각대로 반전?이 흘러갔다. 나름 볼만하긴 하지만 국제시장이 더 나은듯..한국판 노트북 영화처럼 만들려고 한듯.."
"nv**rl0312","2015.04.20","그냥 단지 노인들의 아름다운 사랑이야기인줄 알고 봤는데 반전있는 영화.  간간히 웃기기도하고 마지막엔 슬퍼서 눈물났어요."
"migo710","2015.04.20","배우들 연기 좋고, 반전있네요~부모님이랑 같이 보면 좋을 영화네요~수유리 ㅎㅎ"
"꼬대림","2015.04.20","아빠엄마가다시한번생각나게해주는영화네요.. 나름반전도있고? 재밋고감동적이에요 ㅠㅠ"
"동여니","2015.04.20","예상치못한 반전 ㅠㅜ 펑펑울었네요 ㅠㅜ"
"은블링님","2015.04.20","가족을다시한번생각하게됐고
정현씨가처음할아버지를생각하며
눈물흘린영화"
"안양천변시니어","2015.04.20","실버영화,누구나 늙으면 병들고 죽지요~ 죽을때까지 행복해야 되는데..
휴머니티 감동이 있는데 반전이 약간 부자연스러운 거 같아요 ㅎㅎ"
"파이어메딕","2015.04.20","가슴이 따뜻해지는 영화 생각도 안하고봤는데  볼만함"
"왕쭈쭈바","2015.04.20","부모님 생각에 훌쩍였네요~"
"닷오미","2015.04.20","어쩌면 뻔한 내용이였을지도 모르지만 배우분들의 연기에 울고
부모님에 못해드린게 생각나서 울고 하마터면 영화관에서 소리내서 울뻔한 영화"
"yeonistory","2015.04.20","반전있는 영화
간만에 가슴아프게
울었어요~~"
"냐홍이","2015.04.20","그냥 저냥 엄마 아빠 모시고 갔는데 아부지 주무시고 엄마는 시간 아깝다고 ..."
"쏨이22","2015.04.20","감동도 있고 재미도있었다...눈물펑펑쏟았다ㅠㅠ"
"큐미미","2015.04.20","온가족이 보면 좋은 영화^^"
"tj**ud0019","2015.04.20","반전이 있었네요ㅜ슬퍼요"
"지응쓰","2015.04.20","재밋엇고 반전이쩔엇다 너무 반전임"
"요섹남♡","2015.04.20","부부?!  가족?!  
다시한번 생각하게 하네요ㆍ
감동입니다ㆍ"
"바닐라소울","2015.04.20","엄마와 함께 보기좋은 영화. 마지막부분에 반전이 가슴을 미어지게하네요. 기억을 잃기전이나 잃고나서나 같은 한사람에게 한결같이 끌릴수있는 사랑이 너무 아름답습니다.또한 아버지를 향한 지극한 가족애와 효심까지 어느것하나 부족함이 없는 가족영화로 추천합니다"
"nb**18","2015.04.20","한국판 노트북 같은 영화
보면서 참 많이 웃고
그리고 감동도 깊었던 영화
재미있게 잘 봤어요~^^"
"ye**ju1980","2015.04.20","영화노트북을연상케하긴하지만 스토리연결디테일이좀아쉬워요"
"찌냥이","2015.04.20","지루한것보단 감동이크네용"
"영석이","2015.04.20","제갈청수 너만 빠지면 그래도 볼만했다. 연기가 너무 튄다. 안타깝다."
"벌써2년","2015.04.20","생각지도 못한 감동에 잘봤습니다 ㅎ
강력추천이요 ㅎ"
"gu**yun22","2015.04.20","전 아빠생각도 나고 눈물이 펑펑ㅜ"
"gu**092","2015.04.20","너무 기대를 했나보네요"
"영화로봇","2015.04.20","내 마지막 기억의.. 임금님!!
''장수상회'' 내  모든 사랑의 뿌리 같은것."
"2and3","2015.04.20","볼만한영화임 슬픈거 싫어하는 분은"
"lk**13","2015.04.20","그닥 공감이 가지 않으나 슬펐어요 나도모르게 눈물이나요"
"뢀라","2015.04.20","솔직히 별로.. 예고편으로 봤을땐 부모님 보여드리려했는데 보고나서 생각바뀌네요 ㅋ
너무 관객눈물뽑으려고 스토리 짜맞춘기분^^;"
"내죽하신","2015.04.20","삶, 그것이 남기는 여운!"
"si**872","2015.04.20","가족끼리, 친구끼리 보기 좋습니다.
평가에 치중하지 않고 편하게 볼만한 영화입니다. 노후에 대해 진지한 생각을 하게 만드네요."
"설","2015.04.20","진짜..절대 부모님께선 안걸리셨으면 하는 치매..
초반은 지루하지만 후반부는 감동"
"sp","2015.04.20","많이 울었다. 자식을, 배우자를 기억하지 못하는 시간이."
"so**lee0001","2015.04.20","이렇게 많이 울면서 본 영화는 처음이다"
"db**1029","2015.04.20","할머니되서도 내 지아비를 아끼고 사랑해야지 아프고힘들어도 서로 감싸안으며 이겨내야겠다"
"sh**han4403","2015.04.20","진짜슬퍼요ㅠㅠ 재밌어요!"
"미요집사","2015.04.20","지루....그치만 감동"
"july sun","2015.04.20","주변에서 많이 있는 일들
그리고 그 아픔들...
진짜 눈물나네여"
"믱믱밍뭉밍","2015.04.20","??????????"
"애국자","2015.04.20","유쾌하고   감동적인  영화"
"난다정","2015.04.20","감동과웃음이다잇네용^^"
"ek**f0331","2015.04.20","고개를 돌려 다솔이를 쳐다보니 전혀 울고있지않았다 어떻게 하면 다솔이가 울까 골려주고 싶었다 세개 깨물면 울려나 ^0^"
"dn**ssang","2015.04.20","어쩌다보니 세번이나봤네요, 많은걸 생각하게하는영화 나의 노년시절 먼미래와 나이듦에 대해 생각해보게되고, 함께늙어갈 누군가를 생각해보게한다. 그게 가족이든 연인이든... 기대없이 가서 본다면 (강력)추천!!!"
"sm**lant","2015.04.20","남의일 같지않아서..."
"Ashton","2015.04.20","봄날 보기좋은 영화한편이었음 ㅋ ㅋ"
",,,,,,’,,,,,,","2015.04.20","슬프긴 하지만 억지감동이였습니다....
개연성이 부족하고 자꾸 불필요한 설정요소들이 거슬렸어요ㅠㅠ"
"알짱","2015.04.20","재밌었지만.. 약간 아쉬움"
"영화보는낙에살지..","2015.04.20","오랜만에 감동적인 영화보고 왔네요.. 워낙 짱짱한 배우들의 연기이다 보니 몰입감 좋았습니다.."
"ㅊ2","2015.04.20","어디서많이 본듯한영화. 그러나 연기는 단연최고"
"대지니이잉","2015.04.20","남자도 울수 있는 영화에요..ㅜ 마지막에 절정..."
"하얀토끼27","2015.04.20","가족에 대한 사랑을 느낄 수 있는 영화였지만... 내용이 뭔가 조금 부족한 것 같아요ㅜㅜ  앞 뒤 내용이 순조롭지도 않은것 같구;;ㅋㅋ"
"bl**d8888","2015.04.20","정말 최고의 영화입니다"
"green13","2015.04.20","부모님 보여 드렸는데...
두분 모두 참 좋은 영화였다고...
좋았고..
슬프고..."
"집토끼^^*","2015.04.20","마음이 따뜻해지는 영화... 주인공들의 이름 또한 신선함~ 성칠, 금님... ㅋ"
"suesuesuesuesuesue","2015.04.20","부모님이 좋아하셨습니다."
"leejocf","2015.04.20","좀 스토리가 끊기는 것도있지만 나름 괜찮앗어요"
"보노바라기","2015.04.20","예매하구 못봣어녀 ㅠㅠ"
"sangho","2015.04.20","손수건 준비해서
옆사람이 눈치 못채도록
하시고 보세요
마음껏 우세요"
"bl**ho12","2015.04.20","약간의 반전이 있긴 하지만 글쎄요"
"꽃이좋아","2015.04.20","요즘 현실에 딱 맞는 그런
감동 스토리  잘보았네요."
"p0**0usi","2015.04.20","인생의 고단함이 느껴지는 영화."
"@~까뚱~@","2015.04.20","평소 눈물이 없던 친구의 눈에서 눈물을 흐르게 한 영화!"
"so**cslee","2015.04.20","삶과 죽음, 인생에 대해서 다시 한 번 생각해 보게 되는 감동적인 영화..."
"튼튼마미","2015.04.20","가족과 함께 보기에 좋은 영화네요~ㅎ
극장안이 눈물바다 ㅜ"
"ss**0530","2015.04.20","너무감동적이에요ㅜㅜ이런게왜이케흥행을안햇는지ㅠㅠ눈물진짜마니흘럿어요 많이웃기도햇어욬ㅋㅋ최공"
"쩡?","2015.04.20","예상못한 반전에 눈물이 펑펑 ㅠㅠㅠㅠ"
"제리탐","2015.04.20","나름 볼만한영화~~순수하게 봐야함"
"so**47","2015.04.20","반전때문에 슬프지만 이해안가는 부분이 있네요 영화는 재밌어요~"
"호댕이","2015.04.20","나이들어감에 대해 생각해보는 영화"
"JackChoi","2015.04.20","기대안하고봤는데 좋은영화네요!"
"송파구청","2015.04.20","어머니와 즐겁게 봤습니다"
"유니c","2015.04.20","이렇게 슬픈건지 몰랐는데.. 감동에 반전에.. 부모님 생각도 많이 나고.."
"le**j8347","2015.04.20","갑작스러운 스토리전개가 아쉬움..
그래도 영화보는 내내 예쁜영화, 훈훈한 영화라는 생각.."
"쏠♥,♥","2015.04.20","음 .. 연기는 진짜 굿굿 ㅋㅋ"
"pathefinder.joseph","2015.04.20","윤여정님의 눈빛이 참 좋네요."
"쪼영찡","2015.04.20","초반이 지루하다는 평 보고 기대안했는데 지루할 틈이 전혀 없던걸요!? 반전에 소름이 쫘악 돋기도 했었고... 생각보다 펑펑 울 포인트는 없었네요 ㅋㅋㅋ"
"ba**et0119","2015.04.20","중간쯤부터 결말이 보이긴하던데 설마 설마싶었어요 ㅋㅋ 진짜면 영화같은 스토리다 싶엇는데 ㅋㅋ 영화엿네요 ㅋㅋ 나름 잔잔하게 재밋어요"
"yg**037","2015.04.20","부모님과 오랜만에 같이 영화보고왔어요~ 재밌었어요"
"na**ess","2015.04.20","인간의 기본적인 감정을 자극..."
"do**y1029","2015.04.20","영화의 작품성을 떠나서
보고 슬프고 부모님 생각나게 하는 영화였습니다. 재미나게 잘 봤네요^^"
"코끼리뀨뀨","2015.04.20","너무잼 슬픔 의자흔들리게 울음"
"률률률333","2015.04.20","눈이 띵띵 부음 넘 슬픈디 계속 슬픔"
"리케이 도르","2015.04.20","짜맞춘듯한 스토리...같아도
감동은 있었다"
"지연민규맘","2015.04.20","가족과 다같이 볼수있는영화같아요."
"장주영꺼","2015.04.20","부모님들에게 잘 해야겠다는 생각이 들어요.."
"sh**ly0928","2015.04.20","속상하고 가슴아픈 반전있는영화."
"깻잎민정","2015.04.20","초반엔 조연배우들의 등장인물로 조금 정신없었지만 중반이 흘러가면서 눈물이 뚝뚝 계속 흘러내렸습니다. 정말 강추입니다~"
"연이마미","2015.04.20","재밌고 슬프고,,, 무언가 약간은 부족한^^"
"호숙이","2015.04.20","억지감동이아닌 자연스러운 극의 흐름이 좋았다 폭풍눈물은 덤"
"sunny10047","2015.04.20","부모님 살아계실때 최선을 다해서 잘해야겠다는 생각을 하면서도 마음처럼 되지 않음을 후회하게 됩니다~"
"mi**e0105","2015.04.20","연기파 배우들의 실력있는 연기로 웃음과 감동이 두배"
"dl**gus216","2015.04.20","스토리는 그닥 ㅠㅠ 근데 겁나슬픔"
"서울쥐","2015.04.20","즐거우면서 슬픈 영화 손수건이 필요 합니다"
"혜썬","2015.04.20","가족들과 다같이 처음 본 영화.
영화선정할 때에 걱정이 많이 됬는데
모두들 눈물이 주르륵하며 즐겁게 본 영화.
많은 것을 생각하게 해준 반전이 최고!"
"으융","2015.04.20","중간 반전이 있었고 감동적이 장면이
있는 볼만한 가족 영화네요!!"
"wo**kangji","2015.04.20","뻔하지만 감동스런.
그런영화"
"난이공주님","2015.04.20","참 잘 만든 영화다. 자랑질 많이  함^^잔잔한 가족애와 중간중간 갈등이 지루하지 않게 만든다. 꼭   추쩐!"
"허잇","2015.04.20","오랫만에 펑펑울며본 작품.. 부모님과함께보세요"
"jm**630","2015.04.20","좀 반전도 있네요ㅎㅎ감동적이에요"
"py**10","2015.04.20","반전이 생각보다 놀랐음 .."
"ta**mori","2015.04.20","굉장히 억지스러운데 재미가 없지는 않고  살짝 지루한데 눈물은 나네요. 그냥 SO SO"
"영양갱","2015.04.20","너무재밋게봤어요 마지막반전!!!!!"
"go**athsu","2015.04.20","반전영화 코끝이찡햇어요ㅠㅠ 재밋엇어요"
"pojang","2015.04.20","잔잔하고 좋네요. ^^"
"사랑해19","2015.04.20","처음엔 약간 지루할수 있지만 계속 보다보면 몰입도가 많아지는! 반전도있고 감동적인 영화에요~~!!"
"심이","2015.04.20","초반은 좀 지루했네요
마지막으로 가면서는 많이 울었구요
나름 볼만한영화"
"시니1","2015.04.20","오우 놀라운반전~~
7번방의선물 이후로 눈물을 엄청흘림
따뜻한 가족애를 느끼게해준영화
강추~~"
"김만보","2015.04.20","감동은 감동인데 억지감동"
"기마뉴","2015.04.20","오랜만에 마음이 따뜻해지는 영화였어요^^"
"my**ok","2015.04.20","슬프긴 했지만 눈물은 나오지 않았던 영화 그리고 내용 유추가 좀 뻔해서 반전이라고 하기도 뭣한 반전이 있었던 영화 하지만 배우들의 연기력이 좋아서 볼만했던 영화"
"해피 현","2015.04.20","중년연기자분들  역시  멋지고
실감나는 연기   최고..
박근형 어린시절 연기자분
풋풋한 미소상큼 좋았어요.
팝콘먹는문화 .부시럭거리는소리.
냄새나는 음시가지고 영화보는거
못들고 가게하면 좋겠습니다.
영화집중 안되네요"
"pl**e018","2015.04.20","마지막..반전 잼나요.."
"혜혜","2015.04.20","잔잔함속에 대박 반전!! 티슈 꼭 챙겨가서 보시길~"
"ll**lmogi","2015.04.20","초중반까지는 별로 할말이없어요.. 후반부는 그나마. 내용자체는 좋음 연기도좋고. 풀어가는 방법이나 방향에서 썩.."
"an**lc3601","2015.04.20","근형할배 연기 너무 잘하심??"
"ji**u915","2015.04.20","정말 좋았단말밖에 나오지않았습니다"
"히어로즈짱","2015.04.20","가족을 생각하게 만드는 영화
아내에 감사하게 하네요"
"soochuni","2015.04.20","편안한 영화였어요 맘편안하게 봤어요"
"은니","2015.04.20","처음볼때랑 두번째볼때 세번째볼때 느낌이 다 다른영화. 첫번째 봤을때는 마지막에 오열했었는데 그 다음부터는 초반부터 눈물이 안멈춰서 혼났어요 8ㅅ8 꼭 휴지 챙겨가세요"
"윤베드로","2015.04.20","마지막 부분에서 진한 감동을 느낄 수 있었던 영화라서 보기 좋아던 것 같습니다."
"chloeeeee","2015.04.20","너무 재밌었다. 웃음과 슬픔이 동시에!
죽음과 가족에 대해서 다시 한번 생각해보게 하는 영화."
"dn**d0814","2015.04.20","엄마와함께보았습니다!
엄마도 저도 웃고 울었습니다
가족에대한 또 부모님을 다시한번 소중하게 생각하게된 영화입니다!
부모님과함께 보는것을 추천합니다"
"억울한브아피","2015.04.20","슬프기도하고 웃기기도하고
감동적이기도하고 반전도소름이다"
"wo**i111","2015.04.20","마지막에 눈물을 쏟긴 했지만 재밌게 볼 수 있는 영화"
"do**zzz","2015.04.20","기대가 컸는지 뭔가 아쉽네요 그래도 중간중간 가슴먹먹해지는 장면과 유쾌한 장면이 있어 울고웃고했습니다 배우분들 연기는 아쥬~탁월했어요"
"ju**n7968","2015.04.20","너무 감동이였어요 ㅠㅠㅠ 조금 예상이가는 이야기긴 했지만 ~"
"ni**arcignac","2015.04.20","진짜 실컷 울고 나올 수 있었던 영화"
"어른멍","2015.04.20","엄마아빠 보여드렸어용^^"
"hy**931004","2015.04.20","눈물 주륵주륵쏟음 ㅠㅠ"
"pa**ot928","2015.04.20","기대안하고봐야재밋음"
"ki**ungae85","2015.04.20","완전  재미있고 감동영화다!!!"
"JYP","2015.04.20","내가 저 나이가 되어서 저럴 수 있을까 하는 생각이 들었다 감동적이엇음 재밋음!"
"무비러브3","2015.04.20","찡한감동은있지만 스토리가 엉성하네요ㆍ동네사람들 까지 어캐된건지 이해안됨ㆍ모른척한건지 정말 모를수는없는데 ?좀더 설명이 필요함ㆍ결과적으로 엉성해서 좀황당하네요ㆍ기획의도는좋앗으나 감동을해야할지말아야할지헷갈리거하는 영화네요ㆍ잘만 짯으면 요즘 시대에맞아떨어짐"
"바부바부팅","2015.04.20","절실히 느끼는 지금 현재판 ?건강이 최고죠"
"도깨비","2015.04.20","부모님이 아주 좋아하시네요"
"콩떡찰떡","2015.04.20","너무재미있고.슬퍼요ㅠ.연인이랑.가족이랑.보기좋은영화!!반전까지...!♥"
"유썬","2015.04.20","할아버지가 생각나는 영화. 동시에 나중에 할아버지 할머니가 되실 부모님께 지금부터라도 더욱 더 잘해야겠다는 생각이 들게 만든 영화였다 :) 펑펑울었다ㅠㅠ"
"de**love","2015.04.20","반전을 알기전까진 그럭저럭이었는데
반전부분부터 너무 가슴 뭉클하고..
님아 그강을 건너지 마오
보고 난후처럼 여운이 남는...
가족간의 사랑을 다시한번 생각해보게 되었어요ㅠ"
"ep**kdqkqh","2015.04.20","펑펑 울었어요. 현실에서 충분히 일어날수있는일이라 더더 슬프고 감동이에요. 님아 그강을건너지마소나 국제시장보다 공감이 더 가요. 나도 훗날 나이들어 영화처럼 될까봐ㅜㅠ"
"yu**7057","2015.04.20","반전이있어서 후회안하고본것같아요"
"에블바디푸쵸현섭","2015.04.20","할아버지 할머니 부부다.
반전이군!!"
"uc**0123","2015.04.20","재미있네요. 노인문제를 잘 연출했네요."
"ar**87","2015.04.20","반전있는 영화. 가족과 보면 좋을듯..."
"아이린2018","2015.04.20","부모님과 같이 봤는데. 찡해서 부모님도 나도 눈물 흘림. 슬프다"
"분홍공주","2015.04.20","우리아버지  영화다. 제일 고통스런 사람은 당사자인것을!"
"블리현","2015.04.20","짱이에요 별기대 없이 봤는데 너무 슬픈 영화에요 손수건 꼭 미리 준비해가새오"
"일요일엔 cgv와함께","2015.04.20","간만에 너무너무 슬픈 영화 울면서 봤네요. 남자둘이서봤는데 서로 눈물 안보이려 안쳐다본거 빼면 정말 슬프게 잘 봤습니다. 항상 건강한 삶을 유지해서 평생 우리 마누라 사랑하며 살고싶네요."
"희례뿅","2015.04.20","반전..대박 슬펐음...저런 사람만나야할텐데"
"칮으스틱","2015.04.20","재밌는 장면도 있고 슬프기도 한데 내용이 좀 조잡스러운 느낌 찬열은 비중도 엄청 적은데 포스터까지 나온거보면 엑소라서 팬들 대상으로 관객몰이 하려한 것 같아서 보고나서 좀 기분 나빴음 ㅜㅜ 반전은 생각 못했던 점이라 신선"
"ke**ong","2015.04.20","지루하긴 하지만 반전은대박...
노년의사랑도 설레인다는걸...."
"js**on1405","2015.04.20","너무슬펐네요약간의억지웃음도있었지만 재미있었어요"
"겨울나그네","2015.04.20","그들이 날.......... 울렸습니다"
"th**whd","2015.04.20","사랑가득 너무행복햣다 보는내내"
"bo**n15","2015.04.20","슬펏어 ㅜㅜㅜㅜㅜㅜㅜ"
"뭉치우석","2015.04.20","몇 명의 캐스팅이 아쉬웠지만, 나름 가족애를 느끼게 하는 영화. 잔잔하게 감동!"
"니오베","2015.04.20","뻔한 예상된 내용이고 억지 감동이라지만 난 펑펑 울었다.ㅜ"
"유주주주","2015.04.20","지루하기도 하지만. . .
부모님보여드리면 좋아하실듯^^"
"노을노아","2015.04.19","웃음과 눈물이 함께 하지만 반전이 예상되는"
"ye**012","2015.04.19","따뜻한 가족애에 눈물났어요ㅜㅜ"
"ho**242","2015.04.19","슬프면서 감동있는 영화!"
"db**l03","2015.04.19","잔잔한 슬픈영화에요..아무예고 없이 봣는데 은근 반전스토리가 있네요~"
"갑봉진","2015.04.19","국제시장에 이어 다시 한번 우리들의 아버지에게 바치는 헌사, 예전 같으면 별 감흥이 없었겠지만 오십을 바라보는 나이가 되니 여러 생각이 드네요."
"금강야차","2015.04.19","향수를 부르는 영화입니다 연기가 긋입니다"
"o엘뤼아르o","2015.04.19","나름 재밌어요
H.J KANG"
"딸바스무디","2015.04.19","부모님들에게 보여드리기 조은 영화"
"si**ncewolf","2015.04.19","어른이 되어 간다는 것을 깨닫기도
전에 나이를 먹어간다는 것을 알게해준
영화 부유한 노년 보다는 행복한 노년이
중요하다는 걸 깨닫게 해준 영화"
"상콤민트","2015.04.19","큰 스토리는 없지만 엔딩으로 갈수록 짠하네요"
"jj**gbead","2015.04.19","할아버지가 정말 귀여우세요 마지막엔 정말 슬펐어요ㅠㅠ 휴지 챙겨가셔야해요"
"bassist..","2015.04.19","슬프다... 슬퍼.
나도 잘 늟고 이세상 마지막이 참 아름답게 마무리 하고 싶다는 생각을 하게되는 영화...
나에게 마지막 삶에 이런 슬픔이 없길 ..."
"피아꾜","2015.04.19","그런데로 괜찮아여~부부가 보면 좋을듯"
"mi**ove0405","2015.04.19","박근형씨 연기가 넘 좋았어요! 그와중에 백일섭씨 깨알 출연ㅋㅋㅋㅋ"
"diem","2015.04.19","미소지으며보았습니다...뒷부분은정말가슴아프네요ㅠ"
"tls4737","2015.04.19","부모님 생각을 다시한번 더 하게되는 영화네요"
"bl**see43","2015.04.19","후회안할영화..진짜."
"밥빵","2015.04.19","부모님생각 할아버지할머니생각 나와 배우자의 미래를 생각하고 뒤돌아보던 영화에요 슬프기도 하고 감동도있어요????"
"맑음이","2015.04.19","아 ..진심 감동 , 울어본적 별로 없는데 .."
"그루터기","2015.04.19","결말 반전이 좀 황당 했지만, 메시지가 분명한 좋은 작품이다"
"kb**016","2015.04.19","가족끼리 꼭 다시보고싶은영화"
"sywwys","2015.04.19","가슴이 먹먹해지는 영화"
"85**namoo","2015.04.19","짜맞춘느낌이들긴하지만웃기고슬프고했네요"
"sseul-","2015.04.19","앞에조금은 지루한듯 하지만 끝에 무한 슬픔을주는..."
"이허당_82","2015.04.19","눈물이 주루룩 음... 자극적인 영화 홍수속 가족영화 좋습니다"
"yu**a0622","2015.04.19","전 여러포인트에서 울었네요.."
"켄타","2015.04.19","마지막 반전이 슬픈영화. 간만에 울었네요"
"민정이`s","2015.04.19","반전이 후덜덜한 영화
가슴따뜻해지는 영화"
"Pablo","2015.04.19","아름답고 반전이 있는 영화"
"KimJerry","2015.04.19","배우들의 연기력은 좋았다. 스토리 연결은 어색했고 급하게 포장한듯한 마무리. 기대에 못미쳐 아쉬움이 남는 영화."
"슝슝ㅋㅎ","2015.04.19","잘봤어요 뭔가반전을주려한것같지만 맥을끊었서별로였어여"
"fr**csy7","2015.04.19","가족의 소중함을 느꼈던 영화..옆에 누군가가 꼭 있어야한다고 생각이 든 ...가족의 사랑과 소중함을 알게되는영화네요..부모님 모시고 봤는데 좋은 시간이었습니다"
"꽃소율","2015.04.19","부모님생각많이하게되고 그동안 잘못한거 후회하고 반성했다. 눈물이 주룩주룩 마음이 아픈영화"
"엄마토마토","2015.04.19","엄마랑 애들이랑 아주 재밌게 봤어요"
"cy**sion","2015.04.19","감동과 반전 오랜만에 훈훈해 지는 영화"
"sy**97","2015.04.19","스토리가 약간의 반전이 있지만 조금 지루하네요."
"mini-a","2015.04.19","너무재밋고 감동적이에여 ㅠㅠ엄청울엇네여"
"bb**orl00","2015.04.19","오랜만에 시어머니와 데이트로  함께 본 영화..
어머니와 부모님 계시는 동안 잘 보살펴드려야 겠다는 다짐을 한 영화.."
"블루","2015.04.19","혼신을다하는 연기에 감동 받았습니다. 많은 생각을하게 해주네여ㅠㅠ"
"sn**in","2015.04.19","반전에 감동은 있었으나 전체적인 작품성은 떨어짐"
"ch**olate215","2015.04.19","정말 아직안보셨다면 꼭보세요.전부모님이랑 같이봤는데 앞으로 더부모님께 잘해야겠다고 느낀영화에요 반전과 감동! 정말후회없어요"
"진똥","2015.04.19","언젠간 우리한테도 일어날수있는...짠한영화"
"ah**g44","2015.04.19","반전이 컸지만 찡해서 좋았어요 :-)"
"DJ덴드로븀","2015.04.19","어르신들에겐 감동의 영화!"
"foxjessica","2015.04.19","정이라는걸 느낄 수 있게 만드는 영화인거 같습니다. 스토리도 짜임새있게 만들었다는 생각이 드네요~ 스릴러와 같은 반전은 아니지만 슬픈영화에서 보기 힘든 반전이 있어 더욱 재미있었던거 같습니다~ 정말 적극 추천하고 싶습니다~^^ 장수상회 대박나세요!"
"워라","2015.04.19","눈물 나네요ㆍ곧 다가올 우리들의 미래~~"
"zx**0o","2015.04.19","박근형 배우님의 연기가 정말 인상적이였어요 최고"
"ch**jdals92","2015.04.19","반전이 있고 억지울음.. 나오게 하는 영화같아서 아쉬운영화였다"
"eunbin0322","2015.04.19","배우 '박찬열' 을 응원합니다"
"tl**mehdaos","2015.04.19","너무재밌게봤다ㅠㅠ폭풍눈물"
"mi-nami","2015.04.19","기대안하고 봤는데 진짜 마지막 부분으로 갈 수록 눈물 펑펑 재밌었어요!"
"Flora KIM","2015.04.19","약간 억지 전개도 있지만 한바탕 울고 오네요 비오는날 좋았습니다 부모님과 함께 보시면 더 좋지 않을까요 ~?"
"po**rismj14","2015.04.19","반전도 있는 가슴따뜻한 중년의 사랑이야기"
"younwoo2116","2015.04.19","잔잔한 감동이 있는 영화ㅋㅋ"
"러블리유우움","2015.04.19","초반에 조금 잔잔하지만  조연들의 재미도 있고 후반에는 펑펑.ㅜㅜ.추천해요"
"ja**21022102","2015.04.19","부모님보여드렸는데괜츈"
"greentokki","2015.04.19","중간에 이해못했지만 이해한영화 그러나 슬프다고 집중해서 보는사람 슬픔까지 뚝떨어지게하는 지나친 훌쩍거림은 집중력도 떨어지게한다"
"네드블랙","2015.04.19","믿고 보는 강제규감독의 작품이었다."
"sa**nmsn","2015.04.19","반전에반전..밤에 눈물 주루룩..ㅠ"
"yj**m1213","2015.04.19","감동적인 영화에요^^"
"이중인격","2015.04.19","조금은 뻔하지만 그래도 볼만해요."
"kj**0700","2015.04.19","아름다운 사랑이야기..."
"렉터","2015.04.19","노년의 두 배우 연기가 좋다"
"cr**h7","2015.04.19","감동적이긴  햇지만  스토리가  쫌  이상하다"
"um**0944","2015.04.19","방심하고있다가 진짜 눈물이 펑 터져서 눈이 퉁퉁 부을때까지 울고나왔어요
살짝 너무 감동으로 몰아가는 억지스러움도 있었지만 거의 소리내면서 흐느낄정도로 울었네요ㅠㅠ"
"so**line","2015.04.19","진한 가족애를 느낄수 있어서 좋았습니다."
"8Marchisio","2015.04.19","인생을 돌아보게 되는.. 눈물짓게 만드는.."
"아딸^^","2015.04.19","흑흑흑~~넘슬프네요..ㅠ
지루하지않고 잼있게 보다 엄청울었어요..
초딩6학년딸과..ㅜㅜㅜ"
"아르닐","2015.04.19","초반에는 잔잔했는데 후반부에 펑터졌네요ㅠㅠ 가족끼리봤는데 너무 잘봤어요"
"은댕Seo","2015.04.19","감동적이었던 영화~ 스토리 전개가 부자연스러웠던게 아쉬웠지만 근형할배 등 배우들의 연기가 살린 영화"
"란쥬","2015.04.19","먹먹한 느낌 여러가지 생각이 드네요"
"밥팅","2015.04.19","나름 볼만해여  어르신들 연기 정말 일품입니다"
"qh**k0222","2015.04.19","잔잔하고감동적이고슬픔"
"세무쟁이","2015.04.19","아버님이 좋다고하네요"
"kh**rk27","2015.04.19","잘 만든 영화네요. 역시 강제규 감독^^"
"al**you72","2015.04.19","부모님과 같이하고픈 영화네요..."
"ra**eya","2015.04.19","스토리 자체는 약간 끼워 맞춘 감동이 있다.
보는 내내 먼가 뚝뚝 끊기는 느낌도 있고 기대한것보다는 좀 실망스럽지만 두 노년배우의 연기는 그 어떤 연인의 모습보다 아름다웠다."
