"writer","date","comment"
"ic**us912","2022.06.05","배우들의 연기에 몰입해서 봤어요"
"hyemiii","2022.06.05","서현진 배우님 연기가 대박인건 알았지만 영화 보면서 새삼 또 느꼈어요 이 영화를 보고 소중한 누군가가 떠올랐어요 그냥 다들 봐주세요.."
"비타킴","2022.06.05","오오.. 연기잘한다. 몰입해서봤다. 볼만한영화다!!!"
"mate","2022.06.05","카시오페아, 2021"
"송강.","2022.06.05","절절한 슬픔이 있어요."
"beforetheend","2022.06.05","서현진 연기 미쳤는데요"
"ar**stjhw","2022.06.05","안성기 서현진 두배우의 연기가 좋아요~"
"be**s52","2022.06.05","잔잔한 가족들의삶 이야기"
"네이밍없다","2022.06.05","우리에게 일어날 수 있는일이라 공감"
"천하무적용82","2022.06.05","재미있게잘보았서요!!"
"hoonzino","2022.06.05","아픔의 종류는 다양하다. 가족의 소중함을 일깨워 준 영화. 깊은 감동과 여운이 가시지 않는다."
"cl**clon80","2022.06.05","잘 봤습니다 ㅎㅎ 감사합니다 ㅎㅎ"
"BABY00","2022.06.05","안성기님 연기는 역시 멋져요"
"요시모토","2022.06.05","초로기치매의 극적반전을 다루기보단 보호자와의 관계를 담담하게 그려진다. 모든 가정에 환자의 아픔이 있다. 그들의 힒듬에 도움이 못 줄언정 상처가 되는 말과 행동은 하지 않도록 조심하자."
"김석진","2022.06.05","hdhfjfjtgvtjfgjghh"
"CGV SVIP","2022.06.05","배우들의 연기가 좋았습니다."
"EMILYJEANSTONE","2022.06.05","기억을 잃어가는 사람과 그들의 가족들이 처한 상황을 현실적으로 잘 담아내었다."
"dn**3ng","2022.06.05","감정이 극으로 마음속 깊숙히"
"dl**fdn215","2022.06.05","눈물바다됩니다.
감동적인 드라마 추천합니다"
"so**hee608","2022.06.05","볼만했는데, 연출이 좀 아쉬웠다;"
"ha**i1222","2022.06.05","믿고 보는 서현진의 연기력. 너무 좋았어요.
표현하기 어려웠을 것 같은데 역시 배우는 배우네요!"
"ri**ddie","2022.06.05","많은 분들이 보셨으면 좋겠어요"
"브로콜린","2022.06.05","건강이 가장 중요하다!!"
"jsut","2022.06.05","믿고 보는 서현진 배우님.
인생 연기. 꼭 보세요!!!!"
"jo**0308","2022.06.05","믿고 보는 서현진 안성기 연기!! 아역배우 예림이도 똑부러지고 연기 잘해요 영화 관객들 전부 눈물 펑펑 ㅠㅠ"
"ta**yu5425","2022.06.05","카시오페아! 카시오오오페아!"
"김네모","2022.06.05","배우들의 호연에 박수를 보냅니다!"
"동글민서","2022.06.05","기대 없시 봤다가 눈물샘폭발했어요~"
"qn**n925","2022.06.05","준비할 새 없이 짧은 복선 이후 몰아치는 개연성 없이 빠른 전개. 불친절해서 지극히 현실적이기에 단전에서부터 몰입하게 되고 누구의 잘못도 아니기에 누구도 원망하거나 비난 할 수 없는 영화"
"he**0516","2022.06.05","서현진 배우님 연기가 진짜 너무 대박이에요ㅠㅠㅠ 너무 현실적인 연기에 친구랑 울다 나왔어요ㅠㅠ 서현진 배우님 앞으로 더더더 승승장구하시길!!!"
"jy517","2022.06.05","끊어지고 돌출되는 전개속 좋은 연기"
"su**215","2022.06.05","상영관이 적어서 아쉬웠어요"
"파르마","2022.06.05","카시오페아 배우들의 연기 스토리 너무 좋았어요"
"hjyjsm","2022.06.05","덤덤하고도 절제된 안성기와 시종 돋보이는 서현진의 호연으로 끝내 사무치는 감정들."
"th**s0314","2022.06.05","서현진의 색다른 연기를 볼 수 있어서 너무 좋았고 영화 내용도 너무 너무 좋았다"
"ji**w1004","2022.06.05","정말 좋은 작품이었습니다. 
연기.연출 스토리 모두요."
"zzang~~","2022.06.05","공감이 되는 이야기로 내 주변에서는 일어나지 않기를..."
"fe**ory","2022.06.05","너무나 무서운병ㅠ 슬프고 많은 생각을 하게 되네요"
"sunny~~~~~~~~","2022.06.05","시련은 견딜수있을정도로만 왔으면 싶네요...."
"락쿠리라","2022.06.05","기억을 잃어가는 소중한 가족을 위해 내가 할 수 있는 일이 무엇인지 생각하게 하는 영화"
"ra**472","2022.06.05","배우분들의 연기가 정말 너무 좋았습니다..."
"_Holicholic","2022.06.05","슬프지만 따뜻함이 느껴지는 작품"
"ee**76","2022.06.05","드라마 같아 영화라는 생각에는 조금 못미쳤지만 치매에 대해 다시한번 생각해봅니다. 마음이 아팠습니다"
"canne2","2022.06.04","카시오페아카시오페아"
"메이드인홍콩","2022.06.04","서현진의 연기에 별다섯"
"HappyDay^^","2022.06.04","잔잔하게 생각하며 관람!"
"모그냥","2022.06.04","엔딩씬 여운이 기네요..."
"엄마꼬요","2022.06.04","슬프기보다 무서웠습니다"
"러브애플피치","2022.06.04","슬프고 감동적입니다."
"zz**ngzz","2022.06.04","신파로 버무린 알츠하이머 투병 가족의 이야기는 아닐까 걱정했는데 환자 주변의 이야기를 통해 리얼리티를 살리고 부성애와 가족애까지 느낄 수 있게 만든 괜찮은 작품 같습니다."
"si**eens","2022.06.04","감동적이고 슬퍼요. 연기도 좋아요."
"popcorn105","2022.06.04","배우들의 연기가 좋아요."
"spongebob","2022.06.04","약간 중간에 몰입이 깨지는 부분도 있긴했지만 서현진님의 열연이 정말 돋보였고 안성기님의 침착하고 다음을 준비하는 아버지의 연기가 너무 자연스러웠습니다. 오히려 담담한 아버지를 보니 더 먹먹하더라구요"
"mw**ve0927","2022.06.04","누구에게나 일어날 수 있는....그래서 더  와닿는 내용.
서현진만이 할수 있는 그 담담하고 먹먹한 연기에 더 몰입할수 있었습니다."
"어쩌라고","2022.06.04","서현진과 안성기 배우의 열연."
"aroaro","2022.06.04","카시오페아
22.06.01"
"ds**29","2022.06.04","알츠하이머의 딸을 보살피는 부정"
"yo**b22","2022.06.04","초로기 치매가 저렇게 진행되는 건가 무섭기도 하고 슬프기도 하고... 배우들 열연에 더  먹먹하였네요."
"ja**14","2022.06.04","치매라는 질병... 무섭고 고통스럽네요"
"마이콜","2022.06.04","영화_잘_보고_왔습니다"
"bl**ten63","2022.06.04","알츠하이머는 너무 무섭다..."
"Bizu","2022.06.04","항상 당신을 찾아갈 수 있게"
"별아이의사랑","2022.06.04","아이들과 함께 봤어요
많은 생각을 했고
많이 울고

배우들의 연기 참좋았어요"
"cj**enahyun","2022.06.04","병이 인간을 망쳐놓는 과정"
"ji**un134","2022.06.04","초기치매의 잔인한 실태"
"귀빈박스","2022.06.04","치매앞엔 장사없다는 것을 보여준 영화"
"hn**jy","2022.06.04","잘 봤어요~서현진 새로운 모습, 힘들게 노력해 스스로 성공한 미모의 30대 변호사, 딸, 알츠하이머, 늘 같이 있지 못했던 아버지의 후회, 좀비같다는 얘기 슬프네요"
"wangyang","2022.06.04","배우분들 연기가 미치네요...
각본자채 디테일이 참 좋았어요.
맘이 미어지다가도 가족의 소중함 또, 인간의 어찌할수 없는 나약함도 느끼네요."
"누룽지라떼","2022.06.04","배우들 연기 좋앗어요.. 결말은 안타깝네요"
"ju**wh1103","2022.06.04","영화 보는 내내 슬펐고 감동적이였습니다 배우 분들 께서 계속 영화 내내 계속 지루함을 주지 않으면서 내용을 이끌어 나가는 것도 매우 인상 깊었습니다 마지막에는 입을 막고 봤습니다 정말 감동적으로 집중 해서 본 영화는 오랜만이었습니다 잘 봤습니다"
"hb**9014","2022.06.04","배우분들의 연기에 눈물이 그냥 터졌네.."
"님의님의님은","2022.06.04","좋은영화 재밋게 봣습니다"
"호호잇호오잇","2022.06.04","서현진 안성기 배우의 명품연기에 현실적이면서도 감동과 여운을 주는 전개까지 마음이 먹먹해집니다."
"pd**46","2022.06.04","안성기, 서현진 배우의 연기력에 감탄합니다."
"co**pector","2022.06.04","정말 감명깊게 잘 봤습니다."
"wo**s0319","2022.06.04","결말이 디게 모호하게 끝나네요 같은 치매소재영화 로망에 비해 완성도는 별로"
"★bin","2022.06.04","즐감했어요 잘봤습니다. 추천합니다."
"왕꿈돌이","2022.06.04","헐  여주의 초로기치매연기  주위가 울음바다  무섭다 치매"
"애드 아스트라","2022.06.04","재밌게 잘봤습니다..."
"dd**ngrus","2022.06.04","좋아요,카시오페아,북두칠성,
노래?가그럴듯했지만,미국간
딸!로끝~간병?사랑?뭣이든지
쉬운건없다,산자도잃은자도다
그렇게같은인간일뿐!어쩌면?
미니멀,명상,유한이?최선일뿐!"
"별솜사탕","2022.06.04","카시오페아 카시오페아"
"ki**3760","2022.06.04","배우들의 연기가 좋네요"
"sk**3760","2022.06.04","배우들의 연기와 연출이 좋았어요"
"ey**ung","2022.06.04","치매를 소재로 한 그냥 이야기~색다른 연출이 없어
많이 아쉬움~"
"HJ","2022.06.04","jdnnrbtbndjejhfbfbfc"
"하늘천사이","2022.06.04","영화 좋았어요 촤고입니다 ~"
"여의주","2022.06.04","치매로부터 자유한사람은 없지요
그상황일때의 실감있는 연기 짱"
"mo**siri44","2022.06.04","이런 영화도 많이 나왔으면 좋겠습니다 극장이 너무 적어 아쉬워요"
"wj**ng2005","2022.06.04","평이 좋아 기대했는데 예상보다 더 좋았어요 가족과 함께 보세요"
"아론몽","2022.06.04","두 배우의 연기가 너무 훌륭하고 아역 배우도 정말 잘하더군요 영화 보는 내내 행복했습니다."
"오드리 알럽","2022.06.04","너무 너무 많이 울었습니다. 추천해요."
"zi**0920","2022.06.04","안성기의 과장되지않고 자연스러운 연기력 최고!"
"du**hkrhkd33","2022.06.04","사랑과 감동에 한표♡
세상살다가는거 건강하게 행복하게 값진삶되길
좋은날만 가득하길!♡"
"namsnams","2022.06.04","잘 봤어요 ㄱㄴㄷㄹㅁㅂ.."
"무조건봐","2022.06.04","좋아요좋아요좋아요좋아요"
"AngelStar","2022.06.04","이혼 후 변호사, 엄마로 완벽한 삶을 살아가려고 노력하는 수진은 하나뿐인 딸 지나의 미국 유학을 준비하고 있다. 정신없이 바쁜 수진을 위해 아빠 인우가 손녀를 돌보게 되면서 세 사람은 함께 살게 된다. 얼마 후 수진은 교통사고를 당하고, 병원에서 알츠하이머라는 뜻밖의 결과를 듣게 된다."
"튼튼이할배","2022.06.04","무미건조한 시나리오에 독립영화 수준의 연출 배우 연기력아 살렸다."
"DJ pioneer","2022.06.04","이렇게해서 난 또 배려와 겸손함을 배우게 된다"
"pa**js2051","2022.06.04","감동적입니다 볼 만합니다"
"하지마라","2022.06.04","내가 무너지네 내 스스로ㅠㅠ"
"영화와 인생","2022.06.04","슬픈 우리들앞에 놓인 문제..가슴이 먹먹"
"낭냥뇽","2022.06.04","믿보 서현진💙"
"딕케이","2022.06.04","진심을 다하는 연기에 감정이입이 되어 우는분들도 많았던.. 누구나 언제 어떻게 그럴수도 있을 그런상황을 알게 해준 영화"
"뭅수니","2022.06.04","너무 답답하고 막막하고 슬프고 먹먹했습니다.
서현진 배우님의 연기가 정말 몰입해서 이입하게 만든거 같아요. 치매가 어떻게 대비할 수 없이 누구에게나 찾아올 수 있다는 것을 알았고 앞으로 같이 살아가기 위해 모두가 노력할 것이 많다고 생각했습니다."
"지니꽥","2022.06.04","그냥 서현진 배우는 말이 필요 없다
너무 좋았어요🙂"
"쫑서니","2022.06.04","기대많이하고왔는데기대만큼잘보고갑니다
감사합니다"
"dbstjdrlf","2022.06.04","우리에게도 올수있는 치매의 참상을~~"
"일억별","2022.06.04","엔딩 크레딧이 다 올라갈 때까지 자리에서 꼼짝할 수 없게 만드는 연기였습니다. 서현진 배우님의 연기를 스크린에서 보는 건 처음이었는데 너무 놀라웠고 울컥했습니다. 좋은 작품, 좋은 연기 감사합니다"
"yo**by2","2022.06.04","어느새 눈물이 뚝뚝 ㅠㅠ"
"kjyanolja","2022.06.04","잔잔해요. 액션을 좋아하는터라 완전 좋았어요는 아니지만 알츠하이머를 앓는 수진을 보며 많은 생각을 할 수 있는 그런 영화입니다."
"데쟈와","2022.06.04","끄트머리에 절에 간것에 대한 가능성 여부가 좀 말이 안되는거 같지만 전반적으로 치매에 대해 잘 해석한 먹먹한 영화"
"pa**n77","2022.06.04","배우들 연기가 좋았습니다."
"kj**es","2022.06.04","세 배우 연기 좋았어요 
서현진배우 무대인사"
"colluceo","2022.06.04","너무 슬프고 서럽고 까마득해요 
아쉬운 부분도 있었지만 연기가 다 이겨요"
"보라나비046","2022.06.04","연기도 좋고 스토리도 좋았습니다"
"힐링영화","2022.06.04","배우들의 연기가 가슴을 먹먹하게한다."
"wo**ohan9502","2022.06.04","영화 82년생 김지영이 생각났던 영화! 
서현진 배우의 주인공 역할을 잘 소화해내서 감동깊게 봤음! 내 인생영화 5손가락 안에 든 영화!"
"MrxPrince","2022.06.04","무대인사 잘 봤습니다.
억지 신파도 없고, 너무 무겁지도 가볍지도 않게 배우들 연기력에 빠져서 잘봤어요."
"jm**ae","2022.06.04","너무 재미있습니다
역시 서현진 연기는 최곱니다"
"지요ㅣㅇ","2022.06.04","연기가 너무 좋았어요.. 펑펑 눈물 쏟았습니다."
"kb**28","2022.06.04","우리 모두에게 다가올 수도 있는 시간과 상황일 것 같아 무척 안타깝고 슬펐습니다. 또한 주인공의 절절하고 처절한 연기가 인상 깊은 시간이었습니다."
"an**e2127","2022.06.04","두시간 내내 줄줄 울다 온 영화 배우들의 연기에 몰입할 수 밖에 만든다"
"si**itwo","2022.06.04","치매. 세상에 선한 신이 없다는 증거. 인간이 겪을 수 있는 가장 참담한 고통. 지옥은 사후세계가 아니지"
"k9**2033","2022.06.04","안성기님 우리나라 최고의 배우네요"
"회색후드","2022.06.04","기억을 잃는게 어떤건지"
"ca**a1","2022.06.04","평범한 일상에 감사하게 되는 영화"
"cl**n1","2022.06.04","고칠 수 없는 질환으로 인해 한 인간의 삶이 무너지지만 그것을 지켜주는 가족의 의미를 일깨우는 영화, 믿고 보는 배우들의 연기도 짱~^^"
"필름좋아","2022.06.04","믿고보는 배우들의 연기~~잘 봤습니다~~"
"ah**283","2022.06.04","카시오페아 잘 봤어요."
"sh**nucy","2022.06.04","연기가 일품이나 
스토리가 빈약해요"
"sa**ttodd","2022.06.04","오랜만에 배우들 볼수 있어서 좋았네요"
"tp**s3232","2022.06.04","믿고 보는 배우진 연기였음"
"빽수","2022.06.04","서현진배우 연기 잘하는 거 알았지만 역시는 역시~딸로 나오는 아역도 정말 영화를 감칠맛나게 만들었고, 인생 다시 생각해보게된다. 무대인사ㅎㅎㅎ"
"개조심","2022.06.04","영혼없는 좀비처럼 살것인가
인간다운 죽음을 허락해야 하는 것인가"
"ms**938","2022.06.04","매우 감동적이었음... 배우들 연기짱..."
"젤리폴리","2022.06.04","카시오페아 카시오페아"
"구들리","2022.06.04","인간의 본성과 삶의 의미를 곱씹으면서 배우의 연기에 몰입할 수 있었습니다."
"se**827","2022.06.04","카시오페아 잘 봤습니다"
"로튼토마토","2022.06.04","너무너무 좋은영화 서현진배우님 존경합니다"
"뷔뷔아피go","2022.06.04","아 숙연해지는 영화네요 
먹먹하고 부녀의 케미가 좋습니다
여기저기 공감하는소리를 들으며 관람했어요"
"도리_dori","2022.06.04","와 진짜 슬퍼요ㅠㅠㅠ꼭보세요"
"송마에","2022.06.04","슬퍼요
배우님들의 연기 최고"
"영화가 좋다","2022.06.04","아픈 소재로 아프게 만든 영화.
무엇보다 고생했을 서현진 배우에게 감사를..."
"ac**o83","2022.06.04","내용은 흔한 치매걸린 가족 얘기였으나 서현진의 연기가 눈물샘을 제대로 어택해서 울다 나왔네요"
"jw**87","2022.06.04","집중해서 잘 보고 왔습니다"
"jk**h2324","2022.06.04","연기도 좋고 잘봤습니다"
"시속윤","2022.06.04","너무나 큰 따뜻한 슬픔으로 눈물 쏙 빼고 갑니다."
"코로로젤리","2022.06.04","기억이 잊혀진다는거 무섭다"
"hoonee8480","2022.06.04","서현진!!! 연기에 감동!!! 배우들 연기 다 좋고 스토리 연출 다 좋아요 좋은영화 잘봤습니다"
"구구일이","2022.06.04","너무 좋았어요 … 슬플 걸 예상하고 영화관에 들어왔지만 억지 슬픔이 아닌 정말 생활 속에 녹아든 슬픔이라 더욱 눈물이 났던 거 같아요. 조용히 다들 훌쩍이는 모습이 좋았던,,"
"tr**love84","2022.06.04","마지막 아이가 엄마한테 말할때 눈물 펑펑...."
"뉴진스버니","2022.06.04","영화의 완성도는 형편 없고 배우들의 열연만 남았다"
"빨간쓰봉","2022.06.04","마지막 엔딩 5분의 위력"
"no**afe","2022.06.04","의미있는 영화 잘 보았습니다"
"체리피커.","2022.06.04","제때 보내지 못했던 육아의시간 다시 마주한 아빠와 딸"
"iz**izqa","2022.06.04","눈물 쏙....카타르시스..덤덤하게 생활연기를 보여주는 배우들 감동입니다."
"환사랑","2022.06.04","소재도 연기도 너무 리얼해서 더 슬프고 안타깝네요"
"B60","2022.06.04","약간 산만하긴 하지만 배우님들 연기가 다했네요
잘 봤습니다"
"la**m0232","2022.06.04","배우연기 너무 잘하고 너무 슬퍼요"
"ca**tas96","2022.06.04","서현진 연기는 굉장하고 안성기님 연기는 연기가 아니라 진짜인듯 합니다..놀라워요!"
"여화과","2022.06.04","너무나 두렵지만 막상 나에게 닥치면 무기력하게 당해야만 한다는 사실이 참 슬픕니다."
"ky**4404","2022.06.04","생각 보다 괜찮았어요."
"즐산","2022.06.04","질병으로 인한 안타까운 사정을 담았다."
"ch**ly1991","2022.06.04","서현진 배우님 연기 정말 잘하시네요"
"성찬53","2022.06.04","서현지 배우 님 영화 잘봐습니다"
"뚜찌빠찌뽀찌","2022.06.04","서현진, 안성기 배우의 연기가 빛나네요"
"제 점수는요","2022.06.04","★★★☆ 카시오페아"
"피자러버밍밍","2022.06.04","서현진 배우님 연기 대단하시네요"
"작은 눈맞춤~","2022.06.04","기억을하지못하면 좀비랑 뭐가 다르냐는 주인공의 말이 가슴이 무너지는 영화.. 다시한번 생각하게하는 영화.. 서현진배우님의 연기에 빠졌던 영화.."
"kh**70803","2022.06.04","서현진배우 연기가 다했다 ㅠㅠ"
"착한쑥쑥이","2022.06.04","그러고보면 천일의 약속 수애, 집필한 김수현이 참 괜찮은 작품을 만들었던 것 같네."
"bl**rosel","2022.06.04","역시 연기력이 너무 좋네요"
"me**y86","2022.06.04","예매 해놓고 못 봤네요."
"ss**56258","2022.06.04","꼭 보시는걸 추천합니다"
"sj**jan07","2022.06.04","너무나도 슬프지만 누군가에겐 현실"
"멋즨욱이","2022.06.04","와 진짜 서현진 배우 연기에 감탄을 했네요.."
"ky**4282","2022.06.04","재밋네여 ,, , 꼬옥 보세요. ."
"苑","2022.06.04","미국영화 ''스틸 엘리스''가 생각나는 것은 어쩔 수 없겠지. 미국은 ''정면돌파'', 우리나라는 ''정으로 덮는 정서'' ?"
"jy**0228","2022.06.04","영화는 조금 애매한데 소재가 신선하고 연기를 잘한다"
"청풍명월","2022.06.04","정말 재밌어요 사람들  모두 암보다 당뇨병 보다 더 무서운 치매~ 현실적인 영화이면서도~
이세상 사람들 모두 무서워하는 치매~ 20대도 걸린다는데~
정말 재밌어요"
"kj**378","2022.06.04","배우들의 연기가 다 끌고간 작품이지만 볼만했어요"
"wj**ls1146","2022.06.04","그저 그랬어요 ㅠ ㅅ ㅠ ;"
"Sh_2","2022.06.04","치매환자 가족들의 이야기를 알지못했던 부분까지 볼 수 있었구, 치매환자 가족들에게 좀더 다양한 지원이 이루어져야 할것 같다는 생각이 들었어요"
"엔젤1016","2022.06.04","배우들의 연기가 인상깊었던 영화로 많은 생각을 하게 되네요."
"gk**7521","2022.06.04","생각해보고 느껴봐야하는 영화였습니다"
"da**im679904","2022.06.04","결말이 없는게 너 낫겠죠."
"ma**o88","2022.06.04","장면은 분명 슬푼데.. 눈물은 안남.. 머지.."
"ze**an","2022.06.04","참 어려운 문제, 더 어려운 가족"
"co**os0713","2022.06.04","많이 많이 안타까운..."
"pb**05565","2022.06.04","연기가 좋고 잘 봤습니다"
"시크릿에이전트","2022.06.04","누구에게나 일어날수 있다고 생각합니다

여러가지로 생각할게 많은 영화네요"
"펌킨71","2022.06.04","재미있게 잘 보았습니다."
"뿌거스","2022.06.04","치매 정말 무서운 병이다 ㅠㅠ"
"lo**ddalki7","2022.06.04","기대 이상의 퍼포먼스를 보여준 영화"
"le**ieun0306","2022.06.04","진짜..여운이 많이 남는 영화네요..
그리고 서현진 배우님 정말 연기를 너무 잘하셔서 소름 돋을 정도였고, 자칫 지루할 수 있는 내용임에도 정말 몰입감이 높고 시간이 정말 빠르게 지나갔네요.."
"Batman7","2022.06.04","카시오페아 카시오페아"
"jm**o213","2022.06.04","인상깊었던 배우들의 열연"
"동녘햇살","2022.06.04","생각보다 괜찮은 영화였습니다"
"ks**842k","2022.06.04","밷...,,,...."
"mo**ee","2022.06.04","배우들의 연기가 좋았습니다."
"no**963","2022.06.04","배우들의 연기가 좋았습니다."
"형식없는 아이","2022.06.04","그런대로 볼 만 했어요."
"xh**sl00","2022.06.04","영화 카시오페아 잘 봤습니다."
"Conai11","2022.06.04","영화   잘봤습니다..."
"나영공","2022.06.04","인상적인 배우들의 앙상블"
"nahc","2022.06.04","영화 잘 봤습니다 ㅎㅎ ㅎㅎ"
"lovingyou","2022.06.04","왜 안성기, 서현진 배우를 캐스팅했는지... 뒤로 갈수록 확실히 알게 되는 영화."
"ju**gu69","2022.06.04","연기에 푹 빠져서 관람했습니다. 슬펐어요..."
"na**1807","2022.06.04","서현진 배우의 연기가 정말 압권입니다."
"ty**vb","2022.06.04","좋아요좋아요좋아요좋아요"
"ha**1113","2022.06.04","좋아요좋아요좋아요좋아요"
"ha**113","2022.06.04","좋아요좋아요좋아요좋아요"
"영화사랑철수","2022.06.04","너무 슬픈 스토리. 배우님들 연기가 좋아서 몰입이 잘되었어요."
"영화광","2022.06.04","티비서 흔히 보는 소재를 굳이 극장에서?"
"equus","2022.06.04","연기가 놀라웠습니다."
"al**ay2","2022.06.04","그냥 별로 재미가 없었...ㅜㅜ"
"천미미","2022.06.04","아픈 사람들이 사는 이야기.. 배우들 연기 좋아요"
"su**ns74","2022.06.04","잔잔하면서도 메시지가 있는"
"te**u318","2022.06.04","영화 잘봤습니다~~~~."
"내돈","2022.06.04","써프 없는 큰 힘이 있는 듯"
"쟈가리코","2022.06.04","서현진의 치매연기가 돋보이는 영화"
"나무와달","2022.06.04","재밌게 잘 봤어요~~!"
"아빠의 청춘","2022.06.04","재밌게 잘 봤어요~~!"
"io**222","2022.06.04","아쉬운부분도 괜찮을만큼 연기가 좋았어요"
"ma**o87","2022.06.04","카시오페아 카시오페아"
"gang9171/as02~!","2022.06.04","감사합니다 잘봤습니다"
"kmyoung907/나f9","2022.06.04","잘봤습니다 재미있어요 좋아요"
"용이74","2022.06.04","정맣 연기릉 무지 잘하네요"
"삼","2022.06.04","뻔한 소재를 뻔하지 않게 그린 점이 눈에 띈다."
"cestsibon","2022.06.04","치매라는 비극을 감싸는 가족 이야기"
"*소리*","2022.06.04","볼만했습니다.볼만해요."
"덴젤워싱턴","2022.06.04","이제는 한 가족에게 한명 쯤 있는 요양시설 이용자, 어디가 불편해서건 간에. 부모 자식 간 돌봄도 분명 한계가 있으며, 그 안에서 일어나는 형제 등 가족 간의 갈등도 어마무시하다, 그러나 이는 자연스러운 일. 요양시설에 부모님 모시는 거 불효 아님, 아픈 분 전문인에게 맡긴다고 생각해야 함."
"oO라봉Oo","2022.06.04","카시오페아 너무 슬펐습니다ㅠㅠ"
"llllllllllllll","2022.06.04","서현진 배우의 연기가 돋보이고 슬퍼요ㅠㅠ"
"am**a1111","2022.06.04","잘봤어요. 잘봤어요."
"르바남친","2022.06.04","잔잔한 감동을 주는 영화였어요. 추천합니다"
"UneverKnow","2022.06.04","배우들의 연기가 좋았어요"
"극장가쟈","2022.06.04","반짝임과 아득함 사이에서 빛이 되어줄게."
"세이지☆","2022.06.04","보호자라는 이름의 가족의 고통이 현실적으로 그려져있어서 보는 저도 힘들었네요ㅠㅠ"
"잠재력","2022.06.04","오랜만에 안성기 배우님을 스크린에서 보니 너무 좋았습니다. 목소리만 듣고 있어도 있어도 힐링이 절로 되었습니다."
"on**on","2022.06.04","그럭저럭 볼만했습니다."
"bi**tium","2022.06.04","치매환자와 그들의 가족에 대한
실감나는 문제들..
흔하게 알려지지 않은 초로기치매의
문제까지..."
"파나티카","2022.06.04","가슴이 먹먹해지고 슬픈 이야기... 서현진, 안성기 배우님과 다른 조연분들의 연기도 아주 좋았습니다."
"캐시","2022.06.04","좋았어요좋았어요좋았어요"
"Ameng","2022.06.04","역시 믿고 보는 서현진 배우님"
"so**8886","2022.06.04","연기만으로도 충분했어요."
"ls**553","2022.06.04","알츠하이머 환자 가족의 고통에 대해 자세히 알수 있는 영화였다"
"레몬빛초아","2022.06.03","배루분들 연기가 좋았어요~"
"wh**dwhd7","2022.06.03","예후도 알 수 없이 누구에게나 올 수 있을 알츠하이머성 치매. <더 파더>에서는 딸이 아버지를, 이번에는 아버지가 딸을 본다. 북극성을 찾으려면 먼저 카시오페아 자리를 찾듯 정신이 몸을 떠날 수 있다면 몸이 기억을 하도록 일정한 습관을 들이려는 아버지의 돌봄이 안쓰럽다."
"js**09","2022.06.03","두번보니 안들리던 대사가 들림.."
"js**08","2022.06.03","현진이 오열할때 눈물..."
"쑥이는 좋아","2022.06.03","울고싶지 않았는데  넘 울었네요 슬퍼요"
"su**3907","2022.06.03","서현진 연기 많이 늘었네요"
"in**rpreter2","2022.06.03","잘 봤습니다 평타 이상입니다"
"sy**71","2022.06.03","영화 잘 관람했습니다."
"p6**k777","2022.06.03","안성기,서현진배우의 연기가 좋았습니다"
"작가미상","2022.06.03","마지막 딸의 모습이 너무 대견하네요~"
"77**ffodil","2022.06.03","서현진 배우님 연기가 너무 좋았어요~"
"d4**25d","2022.06.03","정말 슬프고 무서운 질병이에요...인간에게서 없어져야 할 질병인데 어떻게 생겨난 병인지...그 어느 누구도 이 병에 걸리지 않길 바랍니다"
"ar**2778","2022.06.03","안타까운 사연에 마지막에 눈물이 나네여~"
"on**lbo","2022.06.03","치매 완치제 좀 제발 나왔으면..."
"ca**oss","2022.06.03","슬픔과 고통을 수묵화처럼 담아낸 안성기의 연기가..."
"th**ovier","2022.06.03","소재를 제외하고 전체적으로 평이하지만 서현진의 연기는 빛난다"
"je**44","2022.06.03","배우들의 연기가 스토리에 집중하게 하네요."
"pm**70914","2022.06.03","이 영화를 보는 내내 마음이 무겁고 착잡하였다. 21세기의 불치의 병=알츠하이머(치매)라고 할 수 있을 정도로 매우 심각한 병이라고 생각한다. 여주의 열연이 돋보였지만 작품의 완성도 면에서 조금 미흡하였고 결정적인 한 방이 없었다고나 할까? 뭉클하게 감동을 주는 장면이 없어서 약간 아쉬웠다."
"혀기3","2022.06.03","가슴아프고, 안타갑고, 감동적이었습니다.
배우들 연기가 좋았습니다."
"작은것들을위한","2022.06.03","잘 봤습니다 서현진님 연기가 인상깊어요"
"sh**ran11","2022.06.03","너무 슬퍼요 ㅠㅠㅠ 배우들 연기 대박"
"ky**956","2022.06.03","서현진 배우님 다시봤네요"
"티그레","2022.06.03","초로기치매가 무섭네요~
영화 보는 내내 안타까움이~~~"
"무비홀릭","2022.06.03","어린 딸의 미국유학을 준비하며 변호사 일을  하는 여인이 알츠하이머 진단을 받으면서 벌어지는 이야기를 다룬 영화.치매환자와 가족의 고통과 눈물겨운 부성애를 배우들의 명연기로 잘 보여준다.가슴 아프게 잘 봤습니다."
"클리어워터","2022.06.03","기억을 잃게 하는 가장 잔인한 병. 본인도 주위 가족들도 병들게 하는 병. 그럼에도 가족의 따뜻한 사랑이 길을 알려주기를."
"느렁태","2022.06.03","초로기치매에 대한 감동적인 이야기."
"그래웃자^^","2022.06.03","묵직한 감동을 주네요~~"
"pa**ro1777","2022.06.03","서현진 배우 연기 최고였고
안성기님 따뜻한 아버지 역할
연기 너무 잘 하셨어요..
계속 울먹였습니다.ㅠㅠ"
"J","2022.06.03","연기력이 좋아서 더 슬프고 잘보았다"
