"isSubArticle","parentTitle","press","date","title","excerpt","link","naverNewsLink","type","journalist","naverDate","fullContent","category","commentCount"
false,,"머니투데이방송","2025.02.04.","""AI 교과서인데 AI가 없다"" 맞춤형 교육 VS 피해자 양산 '논란' [혼돈 속...","인공지능(AI) 디지털교과서 도입까지 한 달도 채 남지 않았습니다. 그러나 학교들의 사용 여부부터 가격까지 모든 것이 베일에 싸여 있는데요. 머니투데이방송 MTN은 AI 교과서를 둘러싼 논란과 과제를 짚어보는 3부작 기획을 마련했습니다. 첫 순서, 윤석진 기자가 전합니다.[기사내용]'500만 학습자를 위한...","https://news.mtn.co.kr/news-detail/2025020416430223750","","external",,,,,
false,,"국제뉴스","2025.01.23.","부산시교육청, 신학기 준비 점검 회의 개최...'AI 디지털교과서' 논의 등","특히 △독서체인지 △학생 건강관리 △수업·평가 △늘봄학교 준비 △고교학점제 △AI 디지털교과서 △과학실 안전 △아침체인지 △학교급식 안전 △교내 휴대폰 사용 책임 명확화 △교육 활동보호 △각급 학교 공사 관리 △학교 안전 종합점검 △학력체인지 등 주요 과제들을 집중적으로 논의하고 점검했다....","https://www.gukjenews.com/news/articleView.html?idxno=3188722","","external",,,,,
false,,"매경이코노미","2025.02.07.","‘AI 교과서’ 곧 도입인데…초고속 인터넷망 설치는?","다음 달부터 인공지능(AI) 디지털교과서가 도입되는 가운데 초·중·고교의 98%는 인터넷 속도가 1Gbps(초당 기가비트) 미만인 것으로 나타났다. AI 교과서를 원활하게 사용하려면 10Gbps급 초고속 인터넷망이 필요하다. 국회 교육위원회 소속 고민정 더불어민주당 의원이 전국 17개 시도교육청에서 받은...","https://www.mk.co.kr/article/11234911","https://n.news.naver.com/mnews/article/024/0000094777?sid=102","naver","","2025-02-07 07:33:06","대한민국 교육 혁신 박람회에서 한 초등학생이 AI 교과서를 사용해 수업을 듣고 있다. (매경 DB)
다음 달부터 인공지능(AI) 디지털교과서가 도입되는 가운데 초·중·고교의 98%는 인터넷 속도가 1Gbps(초당 기가비트) 미만인 것으로 나타났다. AI 교과서를 원활하게 사용하려면 10Gbps급 초고속 인터넷망이 필요하다.

국회 교육위원회 소속 고민정 더불어민주당 의원이 전국 17개 시도교육청에서 받은 자료에 따르면 전국 1만1774개 초·중·고교의 98.2%는 인터넷 속도가 1Gbps 미만이었다. 나머지 1.8%도 10Gbps급 인터넷망이 깔린 곳은 없었다. 앞서 교육부와 한국지능정보사회진흥원은 AI 교과서 도입을 위해선 10Gbps급 인터넷망이 필요하다고 했다.

10Gbps급 초고속 인터넷망 설치를 계획 중인 곳은 3938곳으로 전체의 33% 수준이다. 지난해 국회를 통과한 초·중등교육법에 따라 AI 교과서가 ‘교육자료’로 규정되면서 교육부는 올해 AI 교과서 도입을 자율에 맡겼기 때문이다. 학교로서는 국가 지원도 없고 AI 교과서 도입도 불투명하기에 예산을 쓰기 조심스럽다.

초고속 인터넷망이 설치되지 않으면 AI 교과서 사용에 차질이 생길 수 있다. 교육부 자료에 따르면 인터넷 속도 1Gbps 기준 AI 교과서를 제대로 활용할 수 있는 최대 동시 접속인원은 66명이다. 학교에 있는 학생 수백 명이 동시에 AI 교과서를 사용하면 버벅거림 현상이 나타날 수 있다.

다만 6일 업계에 따르면 한국지능정보사회진흥원은 LG유플러스와 SK브로드밴드를 10Gbps급 인터넷망 제공 사업자로 선정, 이달 전국 4000여개 학교에 초고속 인터넷망을 설치할 계획이다.","사회",0
false,,"매경이코노미","2025.02.07.","‘AI 교과서’ 곧 도입인데…초고속 인터넷망 설치는?","다음 달부터 인공지능(AI) 디지털교과서가 도입되는 가운데 초·중·고교의 98%는 인터넷 속도가 1Gbps(초당 기가비트) 미만인 것으로 나타났다. AI 교과서를 원활하게 사용하려면 10Gbps급 초고속 인터넷망이 필요하다. 국회 교육위원회 소속 고민정 더불어민주당 의원이 전국 17개 시도교육청에서 받은...","https://www.mk.co.kr/article/11234911","https://n.news.naver.com/mnews/article/024/0000094777?sid=102","naver","","2025-02-07 07:33:06","대한민국 교육 혁신 박람회에서 한 초등학생이 AI 교과서를 사용해 수업을 듣고 있다. (매경 DB)
다음 달부터 인공지능(AI) 디지털교과서가 도입되는 가운데 초·중·고교의 98%는 인터넷 속도가 1Gbps(초당 기가비트) 미만인 것으로 나타났다. AI 교과서를 원활하게 사용하려면 10Gbps급 초고속 인터넷망이 필요하다.

국회 교육위원회 소속 고민정 더불어민주당 의원이 전국 17개 시도교육청에서 받은 자료에 따르면 전국 1만1774개 초·중·고교의 98.2%는 인터넷 속도가 1Gbps 미만이었다. 나머지 1.8%도 10Gbps급 인터넷망이 깔린 곳은 없었다. 앞서 교육부와 한국지능정보사회진흥원은 AI 교과서 도입을 위해선 10Gbps급 인터넷망이 필요하다고 했다.

10Gbps급 초고속 인터넷망 설치를 계획 중인 곳은 3938곳으로 전체의 33% 수준이다. 지난해 국회를 통과한 초·중등교육법에 따라 AI 교과서가 ‘교육자료’로 규정되면서 교육부는 올해 AI 교과서 도입을 자율에 맡겼기 때문이다. 학교로서는 국가 지원도 없고 AI 교과서 도입도 불투명하기에 예산을 쓰기 조심스럽다.

초고속 인터넷망이 설치되지 않으면 AI 교과서 사용에 차질이 생길 수 있다. 교육부 자료에 따르면 인터넷 속도 1Gbps 기준 AI 교과서를 제대로 활용할 수 있는 최대 동시 접속인원은 66명이다. 학교에 있는 학생 수백 명이 동시에 AI 교과서를 사용하면 버벅거림 현상이 나타날 수 있다.

다만 6일 업계에 따르면 한국지능정보사회진흥원은 LG유플러스와 SK브로드밴드를 10Gbps급 인터넷망 제공 사업자로 선정, 이달 전국 4000여개 학교에 초고속 인터넷망을 설치할 계획이다.","사회",0
false,,"전북중앙","2025.01.20.","전북교육단체 ""당국, AI 디지털교과서 강행 이해할 수 없어""","전북의 학부모·교원·시민단체(이하 전북교육단체)들은 20일 AI 디지털교과서(이하 AIDT) 도입 기조를 이어가고 있는 최상목 대통령 권한대행 부총리 겸 기획재정부 장관, 그리고 이주호 부총리 겸 교육부 장관을 향한 규탄의 목소리를 냈다. 도내 12개 단체로 구성된 전북교육단체는 이날 오전 전북교육청...","http://www.jjn.co.kr/news/articleView.html?idxno=994973","","external",,,,,
false,,"에듀프레스","2025.02.04.","AI 교과서 구독료는 얼마? .. 교육부-개발사 4차 가격협상","AI 디지털교과서의 교과서 지위를 놓고 혼란이 계속되는 가운데 교육부와 개발업체간 구독료 협상이 6일 재개된다. 4일 교육계에 따르면 AI 교과서 구독료 결정을 위한 4차 협의가 6일 교육부와 개발사 대표단이 모인 가운데 열린다. 현재 교육부는 AI 교과서 구독료를 월 3만 2천 원~4만 2천 원 정도로 책정하고...","https://www.edupress.kr/news/articleView.html?idxno=20291","","external",,,,,
false,,"MBC","2025.01.02.","수학교사 10명 중 9명 ""AI디지털교과서 '교과서 지위' 반대""","수학교사 10명 중 9명이 AI디지털교과서에 교과서 지위를 부여하는 것에 반대한다는 설문조사 결과가 나왔습니다. 사단법인 좋은교사운동과 전국수학교사모임이 지난달 28일부터 31일까지 전국의 중고등학교 수학교사와 초등교사 672명을 대상으로 설문조사한 결과, 89.6%가 AI 교과서에 교과서 지위를...","https://imnews.imbc.com/news/2025/society/article/6673042_36718.html","https://n.news.naver.com/mnews/article/214/0001397627?sid=102","naver","조명아 기자","2025-01-02 18:34:11","수학교사 10명 중 9명이 AI디지털교과서에 교과서 지위를 부여하는 것에 반대한다는 설문조사 결과가 나왔습니다.

사단법인 좋은교사운동과 전국수학교사모임이 지난달 28일부터 31일까지 전국의 중고등학교 수학교사와 초등교사 672명을 대상으로 설문조사한 결과, 89.6%가 AI 교과서에 교과서 지위를 부여하는 것에 반대하는 것으로 나타났습니다.

75.9%의 응답자는 '수학 수업 개선에 도움이 되지 않는다'고 답변했고, 71%는 '기초 학력 부진 해결에 도움이 되지 않을 것'이라고 평가했습니다.

사교육비 경감과 관련해서도 '도움이 되지 않을 것'이라는 응답이 89.2%에 달하는 것으로 나타났습니다.

수학 AI디지털교과서가 문제 풀이 위주가 아닌 수학적 사고를 확장하는 수학의 본질을 가르치는 데 도움이 될 것이라는 질문엔 91.4%가 '아니다'라고 평가했고, 현 수학 교과서와 비교해 내용 구성이 더 좋아졌다고 생각하느냐는 질문에도 부정적 답변이 88.1%였습니다.

두 단체는 ""수학 AI 교과서의 효과에 대해 긍정적인 답변을 한 교사들도 교과서 지위를 부여하는 것에는 많은 분이 반대했다""며 ""수학 교과 능력 향상을 위해서는 학습 부진의 원인을 파악하고 소규모 또는 개인별 맞춤 수업이 필요한 것이지 인간다운 교감이 불가한 AI 교과서는 적합하지 않다""고 주장했습니다.","사회",4
false,,"머니투데이방송","2025.02.07.","디지털교과서 망했는데 시즌 2는 왜 찍나 [교실 밖에서]","인공지능(AI) 디지털교과서 얘기다. 전작인 디지털교과서는 500억원이 넘는 돈을 투입하고도 10% 안팎의 채택을 기록하는 데 그쳤다. 지난해 전국 초중고 10곳 중 1곳 정도가 디지털교과서를 사용했다. 그럼에도 교육부는 디지털교과서 앞에 'AI'를 붙인 시즌 2 제작에 착수했다. 2년 간의 개발 끝에 검정 심사를...","https://news.mtn.co.kr/news-detail/2025020714324127185","","external",,,,,
false,,"머니투데이","2025.02.07.","정보 과목 디지털교과서 입지 넓히는 엘리스그룹, 초등교과도 합격","공교육 AI(인공지능) 교육 솔루션 브랜드 '엘리스스쿨'을 운영하는 엘리스그룹이 충북교육청으로부터 초등학교 정보 교과목 AI 디지털교과서 '신나는 디지털 정보 세상'에 대한 인정교과서 심사에 최종 합격했다고 7일 밝혔다. 신나는 디지털 정보 세상은 정보 교과목을 배우기 시작하는 초등학생들에게...","http://news.mt.co.kr/mtview.php?no=2025020616233881930","https://n.news.naver.com/mnews/article/008/0005150138?sid=101","naver","최태범 기자","2025-02-07 13:00:17","[이 기사에 나온 스타트업에 대한 보다 다양한 기업정보는 유니콘팩토리 빅데이터 플랫폼 '데이터랩'에서 볼 수 있습니다.]


공교육 AI(인공지능) 교육 솔루션 브랜드 '엘리스스쿨'을 운영하는 엘리스그룹이 충북교육청으로부터 초등학교 정보 교과목 AI 디지털교과서 '신나는 디지털 정보 세상'에 대한 인정교과서 심사에 최종 합격했다고 7일 밝혔다.

신나는 디지털 정보 세상은 정보 교과목을 배우기 시작하는 초등학생들에게 올바른 개념을 전달하고, 학습의 흥미를 더할 수 있도록 구성됐다. 특히 학생마다 다르게 작성하는 서술형 답변에 따라 각각의 AI 피드백을 제공하는 등 맞춤형 수업에 최적화했다.

또 이미지 자동생성, 음성인식기술(STT), 음성합성기술(TTS) 등 다양한 AI 기술을 적용해 학생들의 수업 참여도를 높이는 한편, 상호작용이 가능한 다양한 프로그래밍 학습자료도 지원한다.

엘리스그룹은 지난해 11월 발표된 2022 개정 교육과정 중학교 정보 AI 디지털교과서 검정 심사에서도 미래엔·비상교육과 각각 개발한 2종의 교과서가 모두 합격하는 성과를 거둔 바 있다.

엘리스그룹 관계자는 ""자체 개발한 생성형 AI 튜터 'AI헬피' 를 학교 교육에 특화해 적용했다. 할루시네이션을 줄일 수 있는 AI모델이 결합됐으며, 선행학습을 방지할 수 있도록 조치해 교과서 밖 내용은 자동으로 차단하게 된다""고 설명했다.

엘리스그룹은 AI 클라우드부터 플랫폼, AI 모델, 콘텐츠까지 자체 개발이 가능한 역량을 바탕으로 다양한 과목의 AI 디지털교과서를 비롯해 공교육에 특화한 AI 기능 개발을 활발히 추진할 계획이다.

김재원 엘리스그룹 대표는 ""정보 교과목은 260만명 이상 학습자를 대상으로 SW(소프트웨어와) AI 교육을 해 온 엘리스그룹이 가장 전문성을 확보한 과목""이라며 ""선생님들과 학생들에게 최적의 AI 디지털교과서 경험을 제공할 수 있을 것""이라고 했다.

[머니투데이 스타트업 미디어 플랫폼 '유니콘팩토리']","경제",0
false,,"폴리뉴스","2025.02.04.","[정하룡의 을사조타AX] ""AI교과서를 아시나요?""","그 안에 AI 디지털교과서의 '교과서' 지위를 '교육자료'로 규정하는 초·중등교육법 개정안이 발의되었습니다. 이 개정안은 처음 디지털 과몰입 등 부작용 예방을 위한 것이라지만, 실상은 AI와 같은 지능정보기술을 원천적으로 교과서에서 사용할 수 없도록 규정해놓았습니다. 안타깝습니다....","https://www.polinews.co.kr/news/articleView.html?idxno=679947","","external",,,,,
false,,"프레시안","2025.01.08.","교원단체 ""전북교육감 ‘AI 디지털교과서 시범 실시 계획 없다’ 발표""...","교육감이 7일 신년 기자회견 자리에서 AI 디지털교과서(이하 AIDT) 시범 실시의 계획이 없다고 발표한데 대해 교원단체가 환영 논평을 냈다. 전국교직원노동조합 전북지부는 이같은 내용의 논평을 내고 ""AI 디지털 교과서의 법적 지위가 '교육자료'로 격하된 가운데 뒤늦게라도 유보 입장을 밝힌 서거석...","https://www.pressian.com/pages/articles/2025010805392886968?utm_source=naver&utm_medium=search","https://n.news.naver.com/mnews/article/002/0002367692?sid=102","naver","최인 기자","2025-01-08 05:55:09","교육감이 7일 신년 기자회견 자리에서 AI 디지털교과서(이하 AIDT) 시범 실시의 계획이 없다고 발표한데 대해 교원단체가 환영 논평을 냈다.

전국교직원노동조합 전북지부는 이같은 내용의 논평을 내고 ""AI 디지털 교과서의 법적 지위가 '교육자료'로 격하된 가운데 뒤늦게라도 유보 입장을 밝힌 서거석 교육감의 결단을 환영한다""고 밝혔다.

그러나 ""교육청의 뒤늦은 입장 발표에 학교는 여전히 혼란""이라면서 ""일부 관리자가 ‘AIDT를 의무적으로 선정해야 한다’는 주장으로 혼선을 빚는 사례가 있기에 일선 학교에 정확한 안내가 필요하다""고 주장했다.

그러면서 ""‘시범 실시 계획 없음’과 더불어 ‘교과서 선정 절차를 멈추고, 교육자료로서의 학교 선택권을 존중한다’는 입장을 시급하게 전달해야 한다""고 밝혔다.

이와함께 ""도교육청이 2025학년도 AITD 도입에 맞춰 세워진 각종 예산은 여러 교육활동비를 대폭 줄여 조성했기 때문에 AIDT 관련 예산은 부족한 교육활동비에 오롯이 사용될 수 있도록 예산을 조정해야 한다""고 요구했다.

▲ⓒ전교조전북지부","사회",0
false,,"충청투데이","2024.12.30.","AI 디지털교과서, 충남에서도 커지는 반대 목소리","충남 일부 교원단체 및 충남교육청 AI교과서 지위 유지 반대 지난 12월 17일 인천 연수구 송도컨벤시아에서 열린 '2024 인천디지털교육 페스티벌'에서 한 선생님이 AI디지털교과서를 체험하고 있다. 2024.12.17 사진=연합뉴스.[충청투데이 김지현 기자] 충남 일부 교원단체에서 ""AI 디지털교과서는 교육자료로만...","https://www.cctoday.co.kr/news/articleView.html?idxno=2205927","","external",,,,,
true,"AI 디지털교과서, 충남에서도 커지는 반대 목소리","조선에듀","2024.12.30.","교육부 “AI 디지털교과서 최대한 보급되도록 지원할 것”","","https://edu.chosun.com/site/data/html_dir/2024/12/30/2024123080133.html","","external",,,,,
true,"AI 디지털교과서, 충남에서도 커지는 반대 목소리","강원일보","2024.12.30.","AI교과서, 참고서로 격하 … “선진국도 종이교과서 회귀 vs 강원학생 디...","","https://www.kwnews.co.kr/page/view/2024122915391443818","https://n.news.naver.com/mnews/article/087/0001089487?sid=102","naver","강동휘 기자","2024-12-30 00:02:11","인공지능을 활용해 생성한 'AI교과서' 이미지.


내년 새학기에 도입 예정이던 인공지능(AI) 디지털교과서가 ‘교육자료(참고서)’로 격하되면서 강원지역 교육계에서 엇갈린 반응이 나오고 있다.

교육부는 AI 디지털 교과서를 교과서가 아닌 교육자료로 규정한 법안이 최근 국회를 통과했다고 밝혔다. 이로 인해 각 학교는 디지털 교과서의 채택 여부를 자율적으로 결정하게 돼 채택률이 낮아질 가능성이 크다.

도내 한 고교 교사는 “선진국들도 디지털교과서에서 종이교과서로 돌아가는 추세”라며 “현장 교사들의 동의 없이 도입된 정책이었던 만큼 차라리 잘된 일”이라고 환영했다.

반면, 다른 교사는 “에듀테크, 코스웨어 활용능력은 필수인데, 강원지역 학생들은 디지털 격차가 더욱 심화될 것으로 우려된다”고 말했다.

전국교직원노동조합 강원지부는 성명을 내고 “이번 법안 통과로 학교현장의 혼란이 해소되길 기대한다”며 “교육부는 거부권 행사 시도를 철회하고 관련 사업을 전면 중단하라”고 촉구했다.

도교육청 관계자는 “AI 교과서 도입을 대비해 준비한 교육과정과 인프라가 활용되지 못할 가능성이 있어 아쉽다”면서 “교육자료로 활용될 경우에도 필요한 학교에는 충분히 지원할 방안을 마련하겠다”고 밝혔다.","사회",1
true,"AI 디지털교과서, 충남에서도 커지는 반대 목소리","이투데이","2024.12.30.","AI교과서 도입 앞둔 교육현장...학교장들 “운영위서도 의견 엇갈려”","","https://www.etoday.co.kr/news/view/2433399","","external",,,,,
false,,"전자신문","2025.01.02.","이주호 부총리 “AI 디지털교과서로 학생 맞춤 교육 실현”","올해부터 전면 도입되는 고교학점재와 대학 재정 지원 권한을 지방자치단체로 이양하는 지역혁신중심 대학지원체계(RISE)와 더불어 AI 디지털교과서를 올해 교육분야에서의 가장 큰 변화로 꼽은 것이다. 이 부총리는 “고등학교에서는 고교학점제가 전면 도입되고, AI 디지털교과서를 활용한 디지털 교육...","https://www.etnews.com/20250102000245","https://n.news.naver.com/mnews/article/030/0003272727?sid=101","naver","최다현 기자","2025-01-02 14:47:10","이주호 부총리가 2일 정부세종청사 교육부 시무식에서 신년사를 하고 있다.[교육부 제공]

이주호 부총리 겸 교육부 장관이 2일 신년사를 통해 “인공지능(AI) 디지털교과서를 활용한 디지털 교육 대전환으로 학생 개개인 맞춤 교육을 실현하겠다”고 정책 추진 의지를 재확인했다.

이 부총리는 이날 오후 정부세종청사에서 시무식을 갖고 “탄탄히 쌓아온 교육개혁의 기반 위에 올해 교육현장에는 본격적인 변화들이 예정돼 있다”며 이같이 말했다.

올해부터 전면 도입되는 고교학점재와 대학 재정 지원 권한을 지방자치단체로 이양하는 지역혁신중심 대학지원체계(RISE)와 더불어 AI 디지털교과서를 올해 교육분야에서의 가장 큰 변화로 꼽은 것이다.

이 부총리는 “고등학교에서는 고교학점제가 전면 도입되고, AI 디지털교과서를 활용한 디지털 교육 대전환으로 공교육을 통한 학생 개개인 맞춤 교육 실현, 영포자·수포자 없는 교실을 만들어나갈 예정”이라고 강조했다.

또한 “전국 17개 지방자치단체에서 라이즈 체계가 본격 가동되면서 대학이 적극적으로 주도하는 지역 변화도 시작된다”며 “다양한 혁신 사례를 현장에서 확인할 수 있을 것”이라고 기대했다.

이 부총리는 “우리나라는 교육의 힘으로 성장한 국가”라면서 “올해부터 시작될 교육 현장의 본격적인 변화는 우리가 앞으로 한 단계 나아가는 데 필요한 중요한 밑거름이자 자산이 될 것”이라고 말했다.

이어 “교육 현장의 귀중한 의견을 경청하고 끊임없이 소통하면서 국민 입장에서 정책이 추진되도록 노력하겠다”고 약속했다.","경제",0
false,,"전자신문","2025.01.02.","이주호 부총리 “AI 디지털교과서로 학생 맞춤 교육 실현”","올해부터 전면 도입되는 고교학점재와 대학 재정 지원 권한을 지방자치단체로 이양하는 지역혁신중심 대학지원체계(RISE)와 더불어 AI 디지털교과서를 올해 교육분야에서의 가장 큰 변화로 꼽은 것이다. 이 부총리는 “고등학교에서는 고교학점제가 전면 도입되고, AI 디지털교과서를 활용한 디지털 교육...","https://www.etnews.com/20250102000245","https://n.news.naver.com/mnews/article/030/0003272727?sid=101","naver","최다현 기자","2025-01-02 14:47:10","이주호 부총리가 2일 정부세종청사 교육부 시무식에서 신년사를 하고 있다.[교육부 제공]

이주호 부총리 겸 교육부 장관이 2일 신년사를 통해 “인공지능(AI) 디지털교과서를 활용한 디지털 교육 대전환으로 학생 개개인 맞춤 교육을 실현하겠다”고 정책 추진 의지를 재확인했다.

이 부총리는 이날 오후 정부세종청사에서 시무식을 갖고 “탄탄히 쌓아온 교육개혁의 기반 위에 올해 교육현장에는 본격적인 변화들이 예정돼 있다”며 이같이 말했다.

올해부터 전면 도입되는 고교학점재와 대학 재정 지원 권한을 지방자치단체로 이양하는 지역혁신중심 대학지원체계(RISE)와 더불어 AI 디지털교과서를 올해 교육분야에서의 가장 큰 변화로 꼽은 것이다.

이 부총리는 “고등학교에서는 고교학점제가 전면 도입되고, AI 디지털교과서를 활용한 디지털 교육 대전환으로 공교육을 통한 학생 개개인 맞춤 교육 실현, 영포자·수포자 없는 교실을 만들어나갈 예정”이라고 강조했다.

또한 “전국 17개 지방자치단체에서 라이즈 체계가 본격 가동되면서 대학이 적극적으로 주도하는 지역 변화도 시작된다”며 “다양한 혁신 사례를 현장에서 확인할 수 있을 것”이라고 기대했다.

이 부총리는 “우리나라는 교육의 힘으로 성장한 국가”라면서 “올해부터 시작될 교육 현장의 본격적인 변화는 우리가 앞으로 한 단계 나아가는 데 필요한 중요한 밑거름이자 자산이 될 것”이라고 말했다.

이어 “교육 현장의 귀중한 의견을 경청하고 끊임없이 소통하면서 국민 입장에서 정책이 추진되도록 노력하겠다”고 약속했다.","경제",0
false,,"중도일보","2024.12.29.","대전 학교 AI디지털교과서 선정 '멈춤'… 교육청 ""상황 주시 중""","AI디지털교과서를 교과서가 아닌 교육자료로 규정하는 '초·중등교육법' 개정안이 국회 본회의를 통과한 가운데 대전교육청이 일선 학교에 선정 절차 보류를 안내한 것으로 확인됐다. 개정된 법안이 최종 공포될 때까지 상황을 지켜보다 이후 교육청 차원의 방침을 정할 예정이다. 29일 대전교육청에 따르면...","https://www.joongdo.co.kr/web/view.php?key=20241229010008740","","external",,,,,
true,"대전 학교 AI디지털교과서 선정 '멈춤'… 교육청 ""상황 주시 중""","경인일보","2024.12.29.","[사설] AI 디지털 교과서 도입 혼란, 피해는 학생들 몫","","https://www.kyeongin.com/article/1724378?ref=naver","","external",,,,,
true,"대전 학교 AI디지털교과서 선정 '멈춤'… 교육청 ""상황 주시 중""","대경일보","2024.12.29.","경북교육청, 25년 AI디지털교과서 활용 적극 지원","","https://www.dkilbo.com/news/articleView.html?idxno=477029","","external",,,,,
true,"대전 학교 AI디지털교과서 선정 '멈춤'… 교육청 ""상황 주시 중""","전라일보","2024.12.29.","AI 디지털교과서 '교육자료' 취급 법안 국회 통과...교육현장 혼란","","http://www.jeollailbo.com/news/articleView.html?idxno=755370","","external",,,,,
true,"대전 학교 AI디지털교과서 선정 '멈춤'… 교육청 ""상황 주시 중""","경상매일신문","2024.12.29.","경북교육청, 2025년 AI디지털교과서 활용 적극 지원","","http://www.ksmnews.co.kr/news/view.php?idx=518007","","external",,,,,
false,,"전자신문","22면 3단","[에듀플러스]2024년 교육 분야 결산, AI 디지털교과서·의대증원 논란…...","학령인구 감소, 디지털 대전환 등 시대 변화에 맞춰 새롭게 구상한 AI 디지털교과서, 의대증원 등 정부 정책들이 논란의 중심에 섰고, 일선 학교를 중심으로 딥페이크 성범죄 피해가 빠른 속도가 확산하며 사회적인 우려를 샀다. 연세대 수시 자연계 논술 시험에서 문제가 유출돼 재시험을 치르는 일도 있었다....","https://www.etnews.com/20241229000021","","external",,,,,
false,,"머니투데이","17면 1단","[단독] 'AI 교과서' 코앞…이달 전국 학교 30% 초고속인터넷 깐다","'AI 디지털교과서'(이하 AI 교과서) 도입을 위해 전국 초중고교 30%가 이달 초고속 인터넷망을 구축한다. LG유플러스와 SK브로드밴드가 해당 사업을 수주한 것으로 확인됐다. 양사는 안정적인 B2G(기업과정부간거래) 매출을 확보하는 동시에 10기가 초고속인터넷 보급도 가속하게 됐다. 6일 교육부와...","http://news.mt.co.kr/mtview.php?no=2025020515441072239","","external",,,,,
false,,"에듀프레스","2025.02.06.","교육부 ""AI 교과서 2월 중 선정 완료 .. 일부 과목만 채택도 가능""","교육부가 예시한 평가영역은 ▲교육과정 부합성 ▲학생 맞춤교육 ▲학습자 흥미유발 ▲자기주도적 학습 ▲학생 학습진단지원 ▲수업지원 ▲학생 참여수업 촉진 ▲인터페이스(UI/UX) ▲다양한 특성을 가진 사용자 지원 ▲AI디지털교과서 가격 등이다. 구체적으로 사용하려고 하는 AIDT가 교육과정 내용체계...","https://www.edupress.kr/news/articleView.html?idxno=20311","","external",,,,,
true,"교육부 ""AI 교과서 2월 중 선정 완료 .. 일부 과목만 채택도 가능""","금강일보","2025.02.06.","오락가락 AI 교과서, 문제 지적은 여전","","https://www.ggilbo.com/news/articleView.html?idxno=1072633","","external",,,,,
