"writer","date","comment"
"황태춘","2017.09.15","그는 많은 손가락질을 당했다. 그의 연기에 손가락질을 한다면 너무나 큰 편견이다."
"heejihongmom","2017.09.15","설경구의 치매가 영화전개의 새로운 스릴을 만들어 재미를 준 영화"
"j0**40","2017.09.15","재밌는데.... 중간중간 몰입도 깨져요"
"렬맘","2017.09.15","역시..  갓경구님이십니다~~~ ^^
TV 영화예고편  보고  온건데.. 볼만하네요.
책을  보지않아서인지~~  정말  책한권  읽은 느낌이 들구요. ㅎ"
"wj**usol","2017.09.15","기대보다 재미있었어오"
"mo**ren1","2017.09.15","영화를 보며 소름끼치기를 바랬어요."
"amorfati","2017.09.15","와 진짜 각색 연기 정말 짱입니다"
"무민영화관","2017.09.15","이거볼까 하면보세요 볼만해요~"
"LIG우라라","2017.09.15","징그럽게완벽한 설경구 연기가 영화의 축이라다행인영화"
"rm**hk71","2017.09.15","설경구 연기,,, ????"
"큰별2","2017.09.15","원작하고 당연히 결론도 같을거라 생각하다 허를 찔렸네요"
"딸기들1","2017.09.15","처음부터 끝날때까지 긴장하며 보게 되는 영화~~"
"sh**ver09","2017.09.15","너무 좋았어요~~~
몰입도가 짱인 영화!!"
"러봉","2017.09.15","연기는 정말  최고 출연진 모두 굿!
그치만 중간중간 졸립구...뻔한 전개...ㅜㅜ아쉬웠어요"
"SVIP임다","2017.09.15","설현이 몸매보다 나왓다"
"jkys88","2017.09.15","연기력이 좋고 큰 기대보다 배우믿고 봤습니다 ! 마지막 대사가 영화가 끝난 후에도 한참 생각하게 만들었네요"
"Anna1014","2017.09.15","나쁘지는 않았으나 기대가 너무 컸나봐요^^;; 설경구 연기는 그야말로 갑이구요."
"su**0405","2017.09.15","연기도좋고 뭔가 애매한듯한데도 재미있게 집중해서 본 영화~"
"ezooyoung","2017.09.15","설경구의, 설경구를 위한, 설경구에 의한 영화~~"
"블루81","2017.09.15","설경구 정말 최고의 배우 입니다"
"hyony95","2017.09.15","설경구 연기가 정말 지리구연..."
"lo**lyzee1","2017.09.15","이 영화 어렵다..갓경구 연기 짱!"
"mi**mssun","2017.09.15","영화의 시작과 끝맺음이 의미심장하게 남아 생각을 많이 하게된다."
"lo**fm3","2017.09.15","설경구라는 배우를보고 보았는데 역시 실망시키지 않았다..."
"쭙쭙","2017.09.15","설경구씨 연기는 진짜 짱이네여??"
"rl**d2014","2017.09.15","설경구님 연기가 몰입하게만드네요"
"CHURIM","2017.09.15","남주 두분이 연기를 너무 잘해서 좋았네요"
"na**d0729","2017.09.15","신경써서 찍은티나요~괜찮았어요^^"
"en**ddlsla","2017.09.15","음....그냥 영화 내내 어이없음을 계속 느꼇음 하지만 배우들의 목소리나 행동 연기는 말로 표현이 안될정도로 엄지척"
"pa**83061","2017.09.15","남주 두배우의 연기 볼만 합니다"
"미센이","2017.09.15","기대안하고 봤는데 재미있었음"
"gh**ns0315","2017.09.15","재밌게 잘 봤습니다. 근데  기분이 어째 찝찝하네요"
"lu**yj","2017.09.15","보고 나면 마음 무거운....재미는 있는데 슬퍼요"
"조쏘","2017.09.15","설현의 찡찡대는 목소리ㅜ너무 영화랑안맞아요ㅜㅜ
설경구님 연기는짱"
"cy**rboy0315","2017.09.15","소름소름 연기도좋고 맨마지막..."
"lj**38549","2017.09.15","생각보다 괜찮았어요 몰입도도 좀 있고"
"희주뭐냐?","2017.09.15","설경구님 어찌 살을 빼셨는지,,책이랑 중간까지만 같고 뒤에는 반전에 반전..너무 좋았다는"
"보듬장","2017.09.15","괜찮았어요~ 설현연기도 괜찮고 김남길도 오랜만에 보니깐 좋네요!!"
"wa**ub91","2017.09.15","재미있습니다 일단 설경구 연기 지려요"
"ha**930520","2017.09.15","김남길과 설경구씨의 연기가 멋졌습니다"
"GOGAMGUZAMA","2017.09.15","재밋는 영화네요 소재가 흥미로워요"
"박감독 mom","2017.09.15","원작하고는 조금 다르지만
설경구,김남길 두 배우의 
연기가 돋보인 영화."
"햄볶는 요자^^","2017.09.15","살짝지루한부분도있었지만 잼있게봤어요~~^^"
"8념묵은곰","2017.09.15","결말이 아리송 하지만.. 설경구 연기는 진짜.. 흠잡을기 없다"
"travet","2017.09.15","원작과는 다른 결말이 좋았고 배우들의 연기는 극 몰입에 큰 힘이 되었어요"
"jj**golzzz","2017.09.15","와대박대박 연기다굿굿..스토리는좀 어지러운듯하지만 추리하면서 보니 스릴만점"
"흑태자","2017.09.15","설경구는 분명 대체불가능한 연기자이다."
"아라스","2017.09.15","흠...  역시 설경구의 영화였네요 아주  깊게 빠져들어서 봤네요."
"생선","2017.09.15","치매 무서웡....  책으로 볼때보다 더 속터졌음ㅋㅋㅋ"
"최성현","2017.09.15","원작소설이 궁금해지는 영화"
"co**uer79","2017.09.15","원작소설을 읽고 싶게 만드는"
"sjdndnd","2017.09.15","완전 재밌어요 또 보고싶네요"
"li**tian","2017.09.15","재밌었어요 결말이 놀랍긴 하지만"
"by**l1212","2017.09.15","최근 본 스릴러중 최고였다."
"su**yung000","2017.09.15","배우들의 연기력이 돋보이는 작품이었어요^^"
"li**dlil","2017.09.15","재밌네요~ 좀 헷갈리게 보는 맛이 별미네요 ㅎ"
"jho님","2017.09.15","역시 설경구/ 마지막멘트가 헷갈리긴했지만 재밌게봤어요."
"시미랑","2017.09.15","연기력은 좋으나..
이런 장르를 좋아하지 않음 ㅠㅠ"
"유미119","2017.09.15","반전의 반전.... 영화표 아깝지는 안아염>.<♡ 설경구 아짜씌 연기 대박♡"
"le**or4","2017.09.15","원작과의 차이를 비교하며 잘 봤습니다 
설경구 연기는 역시 최고였어요"
"임토낑","2017.09.15","새로웠어요 
그리고 연기에 반함.."
"김인곤","2017.09.15","굿~~~~~~~~~~~~~~~~~~"
"ha**kjaha","2017.09.15","시간가는줄 모르고 봤네요
연기력들이 대박"
"앤셜LEE","2017.09.15","뻔한 내용이었지만 
설경구에 연기가 몰입도를 주네요"
"jaewoonism","2017.09.15","신선한 내용이라 좋았어요."
"ha**yiove","2017.09.15","설경구 김남길 연기가 너무 소름돋았어요"
"dm**35","2017.09.15","굿굿 역시 잼잼 !! 스포만 안당했어도 소오오름 잼!!"
"줵쮁컴백","2017.09.15","영화보는내내 이어지는 답답함은 극장을나가고싶어지게 만들고 배우들의 감정에 전혀 공감을 할수가없어서 짜증났다 주인공이 악인 경우의 나쁜점은 모조리 가진 영화 이영화의 좋은점이라곤 찾을수없다"
"하살","2017.09.15","살인자의 입장에서 다른 살인자의 입장이 되어 추리하는 것이 새로운 서사였다. 그 한 가지를 제외하면 새로운 것도 없는 것 같았고 크게 긴장되지 않았다."
"ls**319","2017.09.15","부모의 마음은 다 똑같겠지요,,
  잼있게 봣습니다"
"민쨩","2017.09.15","설경구의 연기만 보인다"
"ko**25","2017.09.15","긴가민가 긴가 민가 긴가?"
"또삼","2017.09.15","놀라운 반전은 역시 없었다 지루하다 못해 화가 날 정도의 액션씬..젊은게 최고라는 건가?노장은 죽지 않는다?하지만 설현이 연기를 생각보다 잘해서 재밌게 봤다"
"ke**0cm","2017.09.15","초반에 쫌 지루했었는데 갈수록 몰입되고 재밋었어요."
"수락거인","2017.09.15","설경구의 나 돌아갈래가 생각나는 철로 위에서 시작하고 끝나네요. 열린 결말도 굿이구요..잘 만든 영화였어요.."
"꼽사리","2017.09.15","연기파 배우들의 연기가 압권이네요"
"고독트러이더","2017.09.15","아 진짜 설경구님의 연기가 환상이었어요"
"소히2","2017.09.15","생각보다 영화가 굉장히 심오했어요.... 그리거 진짜 눈떨리는 연기가 소름...; 진짜 살인자고 진짜 치매인 사람같았던... 김남일배우님도 진짜 연기 잘하고 마지막 장면이 조금 난해했는데 결말해석이 다양하더라구여 생각을 하게하는 영화였어여"
"Panavision","2017.09.15","10점 만점 [7점]
만족은 못하나 간만에 볼만한 한국영화."
"블랙♡","2017.09.15","습관보다무서운게~부모자식간의
정인가~결말은어떤의미를가지는지
생각해봐야겠네요~"
"빈센트@","2017.09.15","기대는 전혀 안하고 간 작품인데, 시간 가는줄 모르고 재밌게 봤습니다~^~^"
"수학의신녀","2017.09.15","설경구연기는 언제나 굿."
"이성탄","2017.09.15","설경구랑 김남길 연기가 대박이에요 꼭 보시길"
"bds5hh6789","2017.09.15","김병수가 메멘토를 봤더라면."
"tu**4616","2017.09.15","오 설현 예쁨 김남길 잘생김 설경구 연기 쩜 플롯 딴딴 설현 예쁨"
"ch**1125","2017.09.15","역시 설경구님 연기 최고였어요!"
"ne**sun78","2017.09.15","보는 내내 우울하고 음침하고 잔인해요"
"wlsehd79","2017.09.15","좀 많이 잔인했어요 ㅠㅠ 그러나 연기는 정말 압권인듯"
"락한구","2017.09.15","그냥설경구캐리... 반전좀있고 마지막이너무허무하네 호빵맨생각이^^"
"주크박스","2017.09.15","시간 가는줄 모르고 봤네요~ 설경구 연기가 굿~!"
".희","2017.09.15","??보기전의 기대를 뛰어넘는 연출과 연기력이에요
원작이 좋아서 기대하면서도 불안했는데 워후~ㅎㅎㅎ"
"rl**uwls99","2017.09.15","완전 짱이였어요!!!!!!!!!! 설경구 배우님 짱????"
"신승주","2017.09.15","설경구의 연기력이 너무 멋있었어요~"
"May05","2017.09.15","연기는 정말 잘하네요
원작과 비교하는 잼"
"똥깨엄마","2017.09.15","치매걸린살인자연기~짱~~"
"스마일강씨","2017.09.15","원작과는 비슷하면서도 다른 결말의 영화. 배우들의연기가 기억에 남네요"
"wo**ihi76","2017.09.15","설배우님 연기 너무 잘하시네요.."
"찡긋","2017.09.15","영화를 보는 나조차도 헷갈린다. 어디까지가 진실일까? 몰입도 최고. 그런데 마지막 김남길의 이유에서 확 빠져나온다. 그게 최선이었을까?"
"쎙쎙","2017.09.15","원작보다 안전한 구성이 조금 아쉽지만 전반적으로 재밌습니다 설경구 연기 진짜임"
"sa**ha**","2017.09.15","범죄 스릴러 영화너무 재미있고 좋았습니다. 연기도 잘하고"
"태권효선","2017.09.15","연기적으로좋았고전체적인내용도괜찮았습니다..우선책을안본지라..책보고영화보면재미없으니..영화전체적으로괜찮음.."
"성운2짱","2017.09.15","내가알츠하이머걸린줄알았네"
"라드발","2017.09.15","참 멋진 배우들
연기..설현의
재발견..ㅎ"
"올리브형","2017.09.15","스릴있게 잘 만든 영화입니다."
"권잔디","2017.09.15","메멘토같은 반전느낌. 긴장감도는 영화 분위기가 아주 재밌었어요"
"cl**sewitz86","2017.09.15","재미있게봤지만 결말은 아쉽네요."
"명랑소녀","2017.09.15","설경구님 연기력 정말 소오름~이였어요."
"hi**rnation4","2017.09.15","좋았다 책을 읽고 싶었졌다 그리고 다시 영화를 보고싶다"
"le**lea","2017.09.15","원작 소설은 잊고 보아야...."
"통장이 텅장","2017.09.15","믿고 보는 설경구 김남길"
"wnenddlv","2017.09.15","흥미진진. 실제 일어났을 일 일까봐 두려울정도로.. 설경구 연기 정말 잘함!!"
"ai**ng0914","2017.09.15","긴장하세요 놓지면 이미 끝나요"
"fi**inihyo","2017.09.15","설경구씨의 연기 인상적이었어요"
"sy**t1","2017.09.15","모호함과 난해함이 있지만 그럭저럭 괜찮은."
"서꾸님","2017.09.15","재미  있는데 살짝 아쉬움"
"sk**25899","2017.09.15","김남길 배우님 연기가 인상 깊었습니다"
"so**no1","2017.09.15","연기는 좋았으나 뭘 말하려는지 잘 모르겠다..."
"영화가 좋은 아지매","2017.09.15","배우들의 연기,연출이 좋은영화~"
"미다스짱","2017.09.15","지루한면이 없잖아있네요~ㅎㅎ"
"포인트더줘ㅠ","2017.09.15","잘만듬 떠려니이쁘네 생각해서딱이해되는정도"
"ta**0929","2017.09.15","설경구 배우님 연기짱짱!!"
"꽁기꽁기","2017.09.15","굿!!!!!!!!!!!!!"
"ju**ssyn","2017.09.15","설경구 연기말곤 별루...
난해한영화..."
"js**435","2017.09.15","기대를 많이해서 그런지 살짝 아쉽네요 설경구의 연기덕분에 더욱 재미있게봤어요 원작도 한번 찾아보고싶게 만드는 영화였습니다"
"야비야옹","2017.09.15","설경구 연기밖에 볼께없음 연기력 다시한번 느껴보고싶으면 보삼"
"al**banggu","2017.09.15","볼만합니다 그리고 치매 무섭습니다"
"ns**2113","2017.09.15","기대 안하고봤는데 기대이상으로 넘넘 재밌었다"
"andrewpark","2017.09.15","소설도 재미있지만, 영화도 재미있네요"
"pi**jelly09","2017.09.15","기대안하고봤는데 괜찮았어요"
"momo","2017.09.15","끝까지 진실이 무엇인지..집중하게 만드는 영화!! 잘 봤어요~"
"mi**okkang","2017.09.15","설경구님 연기 정말 좋았습니다. 설현도 그저 예쁜 아이돌이라 연기는 별 기대하지 않았는데 의외로 자연스럽게 잘하더군요"
"사과껍질","2017.09.15","엔딩이 내기준으로 만족스럽지는 않았지만 어렵다는 사람들의 말에 비해 이해하기 쉬웠고 배우들의 연기는 정말 극에 달했다."
"b6**meca","2017.09.15","몰입감은 좋았어요 근데 뭔가 2%부족한데 그게...뭔지 나도 모르겠음"
"♡똥띠♡","2017.09.15","역쉬 설경구....."
"상냥한은정씨","2017.09.15","원작의 캐릭터로 재구성
설경구는 칼을 가셨구나.
이견이 있을 수 없는 연기력."
"해뤼포터","2017.09.15","설경구배우님 연기가 살렸네요ㅎㅎ"
"덕싸인볼트","2017.09.15","설경구님의 연기가 좋았던 영화 재밌었어요 안지루하고"
"po**4499","2017.09.15","설경구 연기가 정말 좋았어요"
"wk**ngml456","2017.09.15","책으로 한번 보고싶네요"
"ha**ie","2017.09.15","치매걸린 한국판 덱스터 보는 느낌"
"마뮤","2017.09.15","반전에반전 궁금해서계속 집중해서봣다 원작도궁금해졋다"
"뚠뚜루뚠뚜","2017.09.15","설경구배우와 김남길배우의 연기력이 돋보이는 영화네요"
"영화가 좋아^^","2017.09.15","살면서 때론 잊고싶은 기억이 있지요. 설경구님 연기가 좋네요."
"hh**67","2017.09.15","설경구의 연기는 언제봐도 대단한듯 ㅎㅎ 굿굿~"
"so**kran2355","2017.09.15","신랑이랑 둘이 영화관람 했어요.
재미있게 잘 봤어요."
"ni**mica","2017.09.15","배우들 연기만......."
"쉬라.","2017.09.15","배우들의 연기는 완전 좋았지만 내용이 다소 어려운듯했어요.."
"최주니","2017.09.15","다시 보는 설현의 연기.. 몰입도 있는 영화였습니다"
"희123","2017.09.15","영화 보는 내내 두뇌게임 한 기분이네요 재밌어요~"
"절대명품미녀","2017.09.15","음 연기는 좋았으나 영화한편에 담기 큰"
"so**niii","2017.09.15","혼란...... 영화를 보고왔지만 영화 내용이 궁금합니다ㅎㅎ"
"ss**wj","2017.09.15","치밀하지 않은 연출에 다소 실망"
"v창이v","2017.09.15","기대를 안하고 봐서인지 괜찮았네요"
"lj**404","2017.09.15","기대했던 것보다 흥미요소는 없었다."
"bb**ii2","2017.09.15","설경구 연기력이. ㅋ  잼있었어요"
"칼맞은놈","2017.09.15","재미있게
잘봤습니다!"
"적사과","2017.09.15","특이한 영화네요
배우연기 좋구요. 스토리 괞찬네요"
"dy**jbin","2017.09.15","원작을 읽으면서 영화로 만들어지면  주인공 역할 하기 힘들겠다 생각했눈데 그 우려를 한방에 날려준 설경구 배우님... 눈빛 표정 대사 모두 완벽 그 자체네요.  원작과는 다른 스토리가 김영하 작가의 의도를 다 담아내지 못한듯"
"구래쪼옹","2017.09.15","연기가 아주 좋아요 ㅋㅋㅋㅋ"
"군구융","2017.09.15","설경구의 깊이있는 연기력
조연배우들도 훌륭했고 계속되는 반전은 흥미로웠다"
"빈수조","2017.09.15","설경구 연기 오져버린다진짜....... 리얼 할아버지인줄 설현 연기하는 것도 처음 봤는데 생각보다 잘했다 ㅎㅎㅎ 되게 피곤해서 재미없으면 바로 졸 것 같았는데 한 번도 안졸고 봤어요~ ㅎㅎㅎ"
"저스틴타임","2017.09.15","옥의 티는 설현의 연기..주변 캐릭터가 너무 잘해서 어쩔 수 없었던 것 같다..스토리가 굿!"
"나 !짱!","2017.09.15","과연  누가  연쇄살인범일까??
원작이 던지는  문제를  영화를보고
또  느낀다~~~^^"
"cineholic","2017.09.15","설경구최고 설현양호 남길인글쎄...탄탄한 원작에 섬세한 연출 굿"
"ju**sumin91","2017.09.15","김남길 다리미..충격적"
"js**rry1004","2017.09.15","기억하고싶은대로 기억하고 잊고싶은것은 쉽게 잊어버리는 우리들의 내면.."
"pa**kgb","2017.09.15","스릴있고 궁금하고 설경구연기최고"
"뫈시","2017.09.15","설경구 연기가 다했다."
"rs**24","2017.09.15","설경구연기 진짜 짱입니다."
"권맑음","2017.09.15","설경구 연기 좋았어요~  그리고 설현의 재발견! 딸연기 친근하게 잘했네요~ 예쁜외모만큼 착한설현~ 보는 내내 감탄했어요^^"
"커피향기님","2017.09.15","잼있었지만 잔인한 장면들이 있네요"
"js**nd22","2017.09.15","연출아쉽고 전체적으로 무난한데 설경구 연기가 다 살림 ㄷㄷㄷ"
"뷔뷔있게","2017.09.15","설경구님의 연기ㅠㅠㅠ 역시 갑입니다ㅠㅠㅠㅠㅠ"
"팬저","2017.09.15","알츠하이머 걸린 살인자가 새로운살인자를 만났을때~"
"won_ji","2017.09.15","기대를 져버리지않는 스토리와 김남길, 설경구, 김설현 배우의 연기력에 몰입감 최고였던것 같다 한번더 보고싶은 영화다"
"로즈 마리","2017.09.15","잔인 하긴 하지만
역쉬 연기짱!! 이네요"
"영킬@","2017.09.15","설경구 연기..... 닭살연기"
"as**aasss","2017.09.15","특정 한명의 연기력이 영화를 몰입할 수 없게 만든다. 너무 어색해서 영화자체도 이상하게 만들어버리는 재주가 있다. 웃음포인트도 없고 영화른 보고나면 머릿 속이 복잡해진다."
"Taegyeong","2017.09.15","배우연기가 정말 최고인영화!"
"영화보러왔당ㅋ","2017.09.15","일부러 살을 뺀 설경구와 더 섬뜩한 살인범으로 보이기위해 살을 찌운 김남길 배우 모두 연기력 최고였습니다. 호흡이 조금 딸려보이는 설현은 좀 아쉽네요. 꼭 아이돌을 섭외했어야했나... 좋은 배우들로도 충분했을텐데. 여튼 최고의 영화였습니다."
"pu**elet","2017.09.15","우왕 굳!! 흥미진진하고 재미있었어요"
"장미한다발","2017.09.15","그냥 봤어요 영화의 의도를 모르겠는..;;"
"bu**000","2017.09.15","마지막까지 긴장을 놓을 수 없는 스토리와 배우들의 연기가 몰입도를 높여주네요. 역시 설경구의 연기는 최고네요. 설현도크게어색하지않고괜찮았어요"
"작침","2017.09.15","보고 나서 진이 빠졌는데 이게 장르의 특성 때문인지 아닌지 모르겠다."
"di**iples93","2017.09.15","대박 스릴 넘침!! 설경구 치매 연기가 압권!!  설현은 넘넘 예쁨!!!"
"rh**ghk","2017.09.15","여자사람친구??랑같이봐서좋았어요 ㅎㅎ"
"대랑커플","2017.09.15","조금 지루했지만 설경구 연기가 너무 대단함."
"아리숑","2017.09.15","기억으로 펼치는 서커스"
"mi**kodori","2017.09.15","그냥 마지막이 다한 영화랄까.."
"깜찌기 사랑","2017.09.15","재밌었어요!! 액션연기가 기억에 남았고 설현 연기도 괜찮았습니다!!"
"형못믿어","2017.09.15","영화 연기 굿이에요 결말이 뭔지 잘모르겠지만"
"혁이생고","2017.09.15","연기가 역시 좋네요 ㅎㅎㅎ"
"na**e123","2017.09.15","설경구의 연기력이 돋보이는영화"
"따롱이","2017.09.15","보는중에는 헷갈리는 부분도있었지만 몰입도있게 흥미롭게봤네요"
"sp**k0427","2017.09.15","같은 씬이 계속해서 바뀌니까 멘붕과 긴장의 연속이다"
"cs**16","2017.09.15","뭐가 진실이고..뭐가 상상인지..ㅋㅋ"
"dl**fdl5014","2017.09.15","설경구 연기가 진짜 어마어마했다"
"rl**ksqhd","2017.09.15","긴장감있었고 배우분들연기도 다좋았어요 특히 무서운게 아버지입에서 쌀나오는거? 아생각하니까또무섭네"
"au**inlee","2017.09.15","연기력 만랩로 채워진 영화"
"tl**s1212","2017.09.15","영화를 보다가 약간 잉스러운 장면도 있었지만 전체적으로는 괜찮았어요 !! 한번쯤 볼만한 영화인것 같아요 설경구님 연기도 정말 좋았어요 !!!"
"jk**ss72","2017.09.15","설경구씨의 알츠하이머 연기...
김남길에 상대방말을 거짓으로 만드는 선한 표정 뒤에 싸이코패스 연기
설현의 튀지않고 잘 묻어나는 연기
원작 작가의 필력
소설을 내 머릿 속에서 잘 그려낸 듯했습니다~♡"
"후니스트","2017.09.15","설경구연기역시최고!"
"Gi hyeok","2017.09.15","반전의반전의반전의반전"
"yo**l0258","2017.09.15","역시 설경구..설현 도 나름 괜춘"
"ho**7914","2017.09.15","연기도, 반전에 반전의 내용도  굿.."
"ks**88","2017.09.15","조금지루한감이..그래도볼만은했어요
소설과 내용이 좀다르네요"
"mate","2017.09.15","장르의 문법에 충실한 작품."
"라씨에이","2017.09.15","8.0/원작이 어떤지 몰라서 비교해 볼 순 없지만 영화만 봤을 땐 충분히 볼만 했음. 기대하지 않았던 유머반가움. 설경구는그냥현실속아빠or아저씨의디테일과캐릭터의갈등을잘표현했고, 김남길은정말딱맞는캐릭터를연기함.설현은전형적인영화속착한딸을연기하는데그침."
"고라니오맘마","2017.09.15","집중과 몰입도 최고 ㅎㅎㅎㅎ"
"Luv루나","2017.09.15","영화보고 나올때 설경구 진짜 연기 잘한다,좀 잔인하다 두가지 생각이 들었다는 볼만했음"
"th**wkd1","2017.09.15","재밌어 질려고 하다가 재미없어요 설현 연기도 불편합니다"
"young 4","2017.09.15","설경구연기야 뭐 익히알고있는..
설현이 기대이상입니다"
"귀염둥이 ㅎㅎ","2017.09.15","보기 어려운 영화렸슺니다.
하지만 그래도 재미있었어요"
"웡이자랑","2017.09.15","주인공의 기억들만큼 내용이 흩어져 있다"
"양단추","2017.09.15","설경구 ,김남길 연기가 볼만하다"
"zz**0629","2017.09.15","진짜 너무 재밌었어요 한번더 보고싶을정도"
"보물세개주웠다~","2017.09.15","스토리 굿 연기 굿 음악 굿
배우굿   스토리 탄탄~~
넘 재미있게봤어요~"
"du**kstl","2017.09.15","책이랑 내용 다른데 그래두 재밌습니당"
"wi**y0419","2017.09.15","설경구 연기  잘한다.
설현은 몸매이쁨
김남길은. . . 몰라봤다."
"ah**ung0813","2017.09.15","15세 관람가인게 의심스럽다ㅜ 생각보다 잔인하고 무서워 19세이상여야 할 것 같다. 설경구와 김남길의 연기는 최고다!!"
"joana","2017.09.15","진정한 영화배우 설경구! 실망시키지 않았다. 기억과 망상까지도.."
"ek**fdia","2017.09.15","너무 재밋엇어요~~~~~~ 좀 많이 심오한영화지만..."
"미친고니","2017.09.15","배우의연기만으로 몰입할 수 있어서 좋았다"
"영심이92","2017.09.15","설경구. 김남길 두 배우의 연기가 좋아서 너무 무서웠어요"
"dl**sn","2017.09.15","긴박한 분위기속에 뜬금없는 웃음포인트가 나오는거 빼고는 재밌게봤어요"
"ba**nanana","2017.09.15","너무기대를하고봐서그런지생각보다...
별로였지만역시설경구연기력은????"
"ks**90711","2017.09.15","생각을 많이하게 하는 영화"
"셩이님","2017.09.15","빵과우유 작품이 감독님이실줄은... 생각지도못한 전개에 이번해에 본 작품중에 정말 연출력이 뛰어난 영화라고 생각됩니다. 한국영화 중 최고네요."
"캡틴카리스마","2017.09.15","설경구의 연기와 설현의 미모만으로도."
"Omal","2017.09.15","재미있었는데 마지막이 어렵네요."
"주둥이","2017.09.15","배우들의 연기력이 좋아요."
"sk**oy9kr","2017.09.15","배우연기가 한몫하네요.스토리는그다지.."
"지연아","2017.09.15","음
또다른 설경구연기?"
"st**lsun7","2017.09.15","재밌어요 원작이 더 좋긴함!"
"꼬마지기","2017.09.15","이전에는 설경구라는 배우를 별로 좋아하지 않았는데요
이 영화를 보며 설경구님의 연기에 감탄했습니다~
딸아이랑 내내 흥미진진하게 잘보았답니다"
"eu**inchung","2017.09.15","영화내내긴장이넘쳤어요????"
"yv**te114","2017.09.15","다들 연기력이 좋았어요..짜임새있는 스토리."
"황제마왕","2017.09.15","시간가는줄 모르고 봤네요.  원작도 꼭 봐야겠어요"
"인&우 맘","2017.09.15","진실이 뭔지 궁금해서 화면에서 눈을 뗄수 없었어요 반전에 반전,반전..
영화 다 보고도 진실이 뭔지 몰라서
검색 열심히 해서 이해하게 됐는데 내용면에서도 잼있었고 설경구님의 연기에 감탄했답니다~^^"
"ao**an83","2017.09.15","좀 아쉽지만 브레이크타임으로 괜찮았어요"
"re**320","2017.09.15","내용과 구성이 탄탄하고 주인공 연기가 압권이었으며 모든 고통과 상처, 범죄의 원인은 가정에서 부터 시작된다는 점을 다시 한 번 생각케 되어 모든 가정들이 건강했으면 하는 바람과 기도하는 마음으로 영화관을 나섭니다."
"레이다맨","2017.09.15","스릴이 넘치고 좋았습니다.
한켠으로는 가슴이 먹먹하고 안타까운 내용이네요.
잘봤습니다."
"미오새","2017.09.15","책을 한 번 보고 싶어졌다."
"xy**z2","2017.09.15","제가 보기엔 어려운 영화엿네요
출연진 연기 몰입감잇고 잘 만들어졋어요"
"강트니","2017.09.15","알츠하이머를 부성애...그리고 살인자"
"Joo_^^","2017.09.15","재밌어요~ 눈빛들이 짱입니다!"
"태쿠루","2017.09.15","배우들 연기도 일품이고 스토리도 좋았어요~ㅎㅎ"
"yeni♡","2017.09.15","솔직히 기대도 안하고 봤어요~
먼가 몰입도도 그렇고 설경구님 연기가... 어휴... 좋았습니다.
소설책도 사서 봐야 겠어요~^^"
"bo**ss477","2017.09.15","설현도 의외로 잘 안튀고 괜찮아요"
"용산악마","2017.09.15","섬뜩한데 웃음포인트가 있고 생각보다 설현 연기 잘해서 놀람ㅎ 근데 그와중에 설경구 연기는 역시 믿고본다."
"ho**ka2001","2017.09.15","시종일관 긴장하며 봤어요~"
"서영이","2017.09.15","너무 스릴넘치고 연기 진짜 존경합니다♡"
"ye**0772","2017.09.15","순간순간 놓칠수가 없게 배우들이 연기를 너무 잘하더라구요"
"븨뷔아피 유지하고파","2017.09.15","마지막 결말을 보는 순간, 영화를 다시 한 번 보고 싶어지게 만든다. 내가 지금까지 보고 있었던 건 뭐지... 사실인가 허구인가"
"효향","2017.09.15","배우들 연기 잘하던데요.
원작이 좋으니 영화도 괜찮았어요."
"예쁜매력녀","2017.09.15","무섭고 징그러운 장면은 있었지만, 진짜 재미있습니다. 인증된 배우의 연기력 또한 한몫한 것 같아요"
"초코z","2017.09.15","와.. 연기가아주 굳..."
"ck**n123","2017.09.15","완전 별로에요... 돈아까워요"
"세돌이!!!","2017.09.15","마지막이 찝찝 그래도 잼있어요"
"고구미말랭이","2017.09.15","설현이 생각보다 연기를 잘하네요"
"nashcat","2017.09.15","설현의 연기가 못한다기보다 극하고 안어울림..내용은 원작과 많이다름"
"사랑존재","2017.09.15","모든 배우들이 어울리는 캐릭터를 아주 맛깔나게 연기했다. 시간가는줄 모를정도로 재미있었다. 시나리오 연출 연기 음악 미술 모든부분이 마음에들었다. 간만에 보는 만족스러운 영화다."
"☆Ag2☆","2017.09.15","정말 꽤~~괜춘
역쉬 설경구♡♡"
"babo007","2017.09.15","기대 많이 안했는데  설경구 연기에 재미 있게 봤읍니다,"
"객관적관객","2017.09.15","몰입도 떨어지는 난해한 결말, 원작을 망친 감독의 욕심"
"백예하","2017.09.15","재밌게 봤습니다. 기대 안하고 봤는데 몰입도 잘되고 너무 잘 봤어요!"
"he**oleesoo","2017.09.15","음....배우들의 연기는 좋았습니다^^"
"hy**u0903","2017.09.15","스토리도재미있고 배우들연기도너무잘해요~"
"미세스영화광","2017.09.15","생각해보게 만드는영화.
반전의 반전..소설을 안보고 본 저에겐
생각못한 내용전개와 결과가 다시한번
생각하게 만든다"
"민,쭌맘,용마눌","2017.09.15","한번보고 이해하기 힘든 영화이나 그나마 설경구와 김남길에 연기력이
살린영화."
"똥강쥐맘","2017.09.15","뭔내용인, 범인이 누구라는건지, 설현이 딸이 맞는건지, 김남길이 아들이라는건지 ㅠ 진짜 난해한 영화"
