"writer","date","comment"
"lj**28","2024.09.10","재미있어여 강츄강츄.."
"ik**dgirl77","2024.09.10","재미있어여 강츄강츄.."
"xm**now","2024.09.10","가족이란 무엇인가를 다시 한번 생각하거하는 영화."
"두부두유","2024.09.10","부모자식간에는 평생을 이해하려는 마음이 필요하다"
"앙칼진늑대","2024.09.10","나름 재미있게 잘 봤네요."
"천만다행","2024.09.10","배우들의 연기는 좋았네여."
"모르는댕산책","2024.09.10","올해 아트하우스 영화 중에 가장 만족스러웠다."
"채의림","2024.09.10","오민애배우의 연기를 좋아해요"
"=","2024.09.10","배우들의 연기가 좋았던 영화!"
"//","2024.09.10","재미있게 잘 봤습니다."
"히아네0710","2024.09.10","엄마와 딸의 이야기인줄 알았는데 간병인과 여사님이 메인스토리일줄이야..엄마의 여사님에 대한 집착이 좀 이해가 안갔다 나도 엄마가 요양병원 계시지만 저렇게까지?이런 생각만.."
"골드드래곤","2024.09.10","딸에 대하여 하윤경 배우 팬심에 잘 보고 왔어요"
"눈사람","2024.09.10","딸에 대하여 잘 봤습니다"
"brunowalter","2024.09.10","무조건 한 번 더 보고 싶은 영화"
"슬림원","2024.09.10","딸에 대하여 질뵜습니다"
"sk**f01","2024.09.10","최근 본 영화 가운데 가장 울림이 있었던 영화네요"
"se**ghu0807","2024.09.10","배우들 연기가 정말 좋아요!!"
"baeum","2024.09.10","쿠폰으로 잘보고갑니다"
"ki**un0033","2024.09.10","재밌게 잘 봤습니다..."
"ro**15400","2024.09.10","엄마와 딸의 관계에 대해 다시 생각하게된다"
"메로메로메롱","2024.09.10","좋은영화네요 잘봤습니다"
"le**ee97","2024.09.10","배우분들 연기에 몰입하다보니 어느새 나의 이야기가 되어 있었다"
"seen:D","2024.09.10","재미있게 보았습니다!"
"kc**ng06","2024.09.10","재미있게 보있습니다!"
"핑구","2024.09.10","요양보호사가 얼마나 힘든지 간접적으로 알수 있었어요"
"아낌없이주는나무","2024.09.10","잔잔한 내용이지만 몰입해서 잘봤어요"
"sa**a3748","2024.09.10","‘나의 딸’이 집으로 돌아왔다, 동성 연인과 함께."
"schizoidman","2024.09.10","eofufificoco"
"서른부자","2024.09.10","다양성에 대한 이해가 앞으로 우리 미래의 숙제이듯 이런 영화들이 많이 만들어져 이해에 도움이 될수 있기를 희망합니다."
"먼무이","2024.09.10","딸과 딸의 누군가에 대해"
"hoisoi","2024.09.10","평생에 마음을 나누고 의지할 사람이 꼭 특정 성별이거나 관계일 이유가 있을까..사랑이 아니라 친구라도 별로일까.."
"jinny__00","2024.09.10","딸, 그리고 어머니의 이야기"
"나무귀신","2024.09.10","재미있게 봤습니다 공감가는부분도 많고 생각할 부분도 많은 영화네요"
"co**iencello","2024.09.10","엄마 역할의 연기는 좋으나 스토리 전개는 평이함"
"하나로마트","2024.09.10","어쩌면 영원히 이해할 수도 없을테지만 그럼에도 불구하고."
"ja**gren","2024.09.10","딸에 대하여 달에 대하여"
"hs**yshj","2024.09.10","잘 봤어요. 한번 더 보고 싶네요"
"uIllII","2024.09.10","잘쉬다갑니다.,.,.,.,.,"
"소풀","2024.09.10","잘쉬다갑니다.,.,.,.,.,"
"cncns","2024.09.10","감사합니다 잘 봤습니다"
"mo**ky96","2024.09.10","삶에... 대하여..."
"Mr.한글","2024.09.10","좋게 잘봤습니다. 괜찮았어요"
"whitey","2024.09.10","정답은 없는 현실이 되었으면"
"an94","2024.09.10","영화 딸에대하여 잘보았습니다"
"ehddhe","2024.09.10","섬세하고 현실적인 느낌의 연기와 상황"
"호호 아저씨","2024.09.10","연출도 세련되고 만듦새가 참 좋습니다. 보는 내내 불편했지만 지루하지 않았습니다. 엔딩도 참 좋네요."
"ki**yoemin1","2024.09.10","잘봤습니다~ 좋은 영화네요"
"dl**wjd01","2024.09.10","연기 스토리 연출 완벽한 이런게 영화지"
"강동석","2024.09.10","이런들 어떠하리..저런들 어떠하리.흘러가는대로 가다보면 어느새 한줌의 흙이 될뿐..결국 인생을 살다보니 모든건 결과론적이더라 다 그때마다의 불안감은 있을뿐.."
"김준성","2024.09.10","엄마도 어르신을 위한 이타심/딸도 다른 동료를 위한 이타심..그외에 각자의 입장에서의 대변..자격지심과 내 자신을 가둬두는건 한끗차이"
"뉴진스버니","2024.09.10","재밌게 잘봤습니다~~"
"kickk","2024.09.10","영화 잘 봤습니다~~!!"
"komov0318","2024.09.10","세대를 떠나 서로 다르다는 것을 인정해가는 과정에 대하여."
"익명x","2024.09.10","딸에 대하여 뱃지가 예쁘다"
"아슈르","2024.09.10","가족에 관한 다른 느낌의 영화. 배우들 연기 괜찮다."
"kk**02","2024.09.10","9월 개봉작 중 가장 좋았습니다
한번 더 볼거예요 ㅎㅎ"
"재만리","2024.09.10","딸에 대하여 아카데미 1회 관람"
"90**ane","2024.09.09","영화 괜찮네요 잘 봤습니다"
"게임오버","2024.09.09","딸에 대하여 인생에 대하여"
"프로비아","2024.09.09","좀 별로였어요 공감하지 못했습니다"
"52**oeoe","2024.09.09","영화 괜찮았어요 잘봤어요"
"pe**l00918","2024.09.09","집안이 너무 조용한듯.."
"더불어 잘 살자","2024.09.09","동성 연인과 7년을 연애하고 있는 딸의 이야기, 오민애 배우님의 엄마 이야기가 스며오네요"
"enfant2","2024.09.09","소수를 이해할 수 있는 시간이 오기를"
"밀캉","2024.09.09","두 딸은 비슷한 삶을 살고 있다"
"향기내음","2024.09.09","인간의 불안감은 상대를 멀어지게 한다"
"엘로시오","2024.09.09","과하지도 모자라지도 않은 잘 만들어진 영화였어요 각본도 연기도 좋았습니다"
"sunshine-","2024.09.09","서로가 서로의  과거이자  현재"
"totozuul","2024.09.09","이 사회에 있어야 하는 영화."
"jb**826","2024.09.09","잘봤어요 잘봤어요 잘봤어요"
"re**fee","2024.09.09","그린과 엄마는 서로 너무나도 닮아서 아주 가끔은 서로를 미워하게 돼"
"칠성동CGV","2024.09.09","영화 잼있게 잘봤습니다"
"영화는인생의한부분","2024.09.09","너무 재밌게 잘 봤어요 ㅎㅎ"
"yumyum12","2024.09.09","영화잼있게 잘봤습니다"
"bl**77","2024.09.09","소수의....
착한사람...들"
"민슬아","2024.09.09","서로의 입장에서 보게 돼요"
"류현경♡","2024.09.09","딸을 사랑하기때문에 어쩔수 없었던 엄마의 마음.."
"ky**7young","2024.09.09","세여자가 살아가면서 부딪히고 성장하는.."
"ke**82","2024.09.09","생각과 다르게 펼쳐지는 스토리였어여"
"미소마녀","2024.09.09","나와 너의 다른 자리.
엄마와 딸의 거리
그 거리는 과연 어느정도의 이해를 품는가?
뜬금없이
엄마가.보고싶어졌다."
"복복복이","2024.09.09","정의 심은 데 정의 나고, 온기 있는 곳엔 마음이 간다."
"ja**a86","2024.09.09","딸에 대하여
어머니에 대하여
가족에 대하여
연기로 승부 모든걸 대사로 전달하지 않고
덜어냄의 미학
모두모두 연기 굿! 봄날의 햇살 연기 굿!
누구나 각자 살고 싶은 삶이 있는 거 잖아요"
"신기린","2024.09.09","엄마가 천천히 변해가는 과정"
"si**won7","2024.09.09","엄마같은 존재에 대하여"
"ks**ng","2024.09.09","한번쯤은 생각해보게 되는 이야기"
"restinpeace","2024.09.09","모두의 누군가에 대하여"
"츄우♥3♥","2024.09.09","포스터도 2장 주는데 영혼 보내고 50포만 꺼어억 ㅋㅋ"
"co**on0","2024.09.09","딸과 딸의 누군가에 대해"
"ci**o0810","2024.09.09","재미있게 잘 봤습니다."
"젤리폴리","2024.09.09","딸에 대하여 딸에 대하여"
"*독대*","2024.09.09","솔직히 어머니에 입장은 이해가가지만...내가 반대쪽인 사람이라..그다지....우리 사회에 한 구성원인데...이직까진.."
"카페카푸치노","2024.09.09","남의 이야기같지 않아 행동하는 엄마와 딸.
괜찮아요.
자식이없어도, 남편이없어도 어르신과 따님은 혼자가 아니예요."
"st**146","2024.09.09","실패로 끝나기 마련인 '이해'라는 '시도'라 해도, 그럼에도."
"qh**hk123","2024.09.09","가족영화 퀴어영화 범주에서 한 걸음 더 나아가"
"rk**als","2024.09.09","어머니의 입장에서 볼 수밖에 없었습니다. 이기적인 딸아. 성인이면 책임을 지고 나 잘랐다 라고 해라. 자기일은 해결 못하면서 남의 일에 나서기. 한숨만."
"후라e","2024.09.09","그냥 그랬던 영화였음."
"ky**805","2024.09.09","예매는 해놓고 아직 보지 못했네요ㅜㅜ"
"하이에나리","2024.09.09","올해 본 영화 중에 베스트로 뽑고 싶을 정도로 너무나도 좋았습니다~ 잔잔하지만 전혀 지루하지 않은 강한 울림을 주는 영화였고~ 출연하신 모든 배우님들의 연기가 좋아서 푹 빠져들어 봤는데.. 특히 엄마 역을 맡으신 오민애 배우님의 연기가 인상적이였네요!!"
"cloud9si","2024.09.09","좋았어요@★★★♥♥
$0"
"minion","2024.09.09","내가 살아갈  인생, 내 딸이 살아갈 인생"
"ja**oxharoo","2024.09.09","어떻게 남의 일이야. 우리라고 저렇게 안될 줄 알아?"
"nw**17","2024.09.09","영화의 메세지가 그렇진 않겠지만 의지할 곳 없는자의 슬픔이 느껴졌다.."
"ki**s5606","2024.09.09","딸에 대하여 재밌게 봤어요"
"ks**53309","2024.09.09","포스터가 이쁘네용~~"
"ziGy","2024.09.09","두가지 이야기가 만나는것 같아서 재미있게
봤어요"
"hyun-♥","2024.09.09","두번째 보는 건데...더 좋았다.."
"pmon","2024.09.09","손에손잡고 벽을넘어서"
"adkr","2024.09.09","어떤 면에선 이타심은 이기심으로부터 발현된다."
"ps**2ll","2024.09.09","소설을 좋아한다면 볼 수도..
하윤경 배우가 나오는 영화"
"gd**580","2024.09.09","인생의 정답은 없네요
삶과 죽음의 의미를 다시한번되새겨보는...
현실적 영화"
"뿡야뿡요","2024.09.09","모두가 함께 살아간다는것은"
"개조심","2024.09.09","부당함에 맞서는척 포장뒤엔 떼쓰고 징징거림만"
"lh**301","2024.09.09","함께 살아가는 것에 대하여"
"ti**rlds67","2024.09.09","먹먹하다. 담백하다. 소진하지 말자.
서로 이해하며 살자.  강추~~~"
"cinemaparadisee","2024.09.09","원작의 묵직함을 담백하게 잘 표현한 영화"
"ks**mi12","2024.09.09","곧 내인생도 별다를것이 없을것 같아 막막합니다."
"CHEN.","2024.09.09","생각보다 재밌어용!!!!"
"쫑서니","2024.09.09","재미있게잘봐습니다
감사합니다"
"mu**hwanam","2024.09.09","그냥저냥 볼만합니다.."
"25young","2024.09.09","보다 넓은 의미에서의 가족..늦었지만 이제는 제도적으로도 받아들여야 하지 않을까.."
"천국하늘","2024.09.09","그냥저냥 사회 에 대한 편견 이야기"
"k1**ri","2024.09.09","부당함에 맞서는 사람은 나만이기를, 내 자식만은 아니기를... 그 아이러니에 대하여!"
"개똥같은넘","2024.09.09","생각보다 재미나게 봤습니다, 원작 소설이 있다던데 원작도 한 번 읽어보고싶어졌네요."
"블루표","2024.09.09","무난무난하게 흘러가는 독립영화"
"애드 아스트라","2024.09.09","재밌게 잘잤습니다..."
"배ㄱㅏ고ㅍㅏ","2024.09.09","멀어서 못봤어요
아트하우스 좀 많았으면"
"ye**886","2024.09.09","지금 울 어머니  모습. 슬프네요
배우들의  연기 좋아요"
"카보","2024.09.09","최고입니다.. 끝나고 나니 복잡한 이유로 가슴이 무거워지네요"
"숲사이","2024.09.09","오민애 배우님 연기 너무 좋았어요. 젊은 배우들과 허진님까지 마음이 너무 따뜻해졌어요. 함께산다는 것. 가족의 의미를 깊이 있게 전해줬어요"
"tktk","2024.09.09","그럭저럭 볼만했어요."
"todaysmovie","2024.09.09","엄마와 딸의 관계를 통해 부조리한 세상을 어떻게 바라봐야 할지 생각하게 된다."
"hirii","2024.09.09","영화의 내용이 일상과 멀지 않지만 마주해보지 않았던 일이라 좋았고, 가족에 대해서도 생각해 볼 수 있어서 좋았습니다.!"
"ij**ny4346","2024.09.09","엄마와 딸의 관계는 항상"
"느닷없이","2024.09.09","배우들 연기는 괜찮았어요"
"써늬짱","2024.09.09","딸에대하여 모녀에대하여 가족에대하여"
"tk**lfwnsgur","2024.09.09","딸과 엄마의 관계에 대한"
"blanc75","2024.09.09","내 시각으로보면 서로 답답"
"ga**un","2024.09.09","가족과 세상 사이의 간극"
"킬링&필링&힐링타임","2024.09.09","💌 세상의 어떤 딸들에 대한 세상의 모든 엄마들에 관한 영화... 가슴이 아프면서도 따뜻해져 온다."
"dj**009","2024.09.09","간병인으로 최선을 다하는 모습이 아름답네요."
"sa**002","2024.09.09","”딸에 대하여“ 잘 봤어요"
"스마트","2024.09.09","엄마의 심정에 이입해서 영화를 보니 힘들더군요"
"aj**bz","2024.09.09","와 엄마 입장에서 저런 딸은 정말.."
"색채의 마법사","2024.09.09","다 좋은데 엄마는 왜 그리 남에게 집착했던걸까?"
"양갱","2024.09.09","배우들연기 너무잘하네요 글구 가족의 의미을알수있던 영화"
"77**ni","2024.09.09","와 진짜 저 상황에서도 어머니란 존재는.."
"sh**932","2024.09.09","배우들, 특히 엄마역의 배우 연기가 대단함"
"코봉이코커","2024.09.09","눈물이 주룩주룩...!😭"
"윤거지","2024.09.09","구우웃구우웃구우우웃"
"갈릴레이위성","2024.09.09","딸에 대하여 잘 관람했습니다~"
"so**gi38317","2024.09.09","서로의 이해관계에서의 갈등과 표현 그리고 마음들이 어그러진 부분이 참 안타까웠습니다."
"얌히","2024.09.09","좋아요 여성분들께 강추"
"bd**2513","2024.09.09","무난하지만 준수한 독립."
"뿌빠뿌시","2024.09.09","몰입해서 봤습니다 추천이요"
"sy**hony0","2024.09.09","딸에 대하여 딸에 대하여"
"ks**451","2024.09.09","사랑하는 딸의 여자친구를 알아가는 과정"
"jw**m2004","2024.09.09","딸의 여자친구에 대한 시간이 흘러가며"
"요르","2024.09.09","여러 여성의 삶 생각을 볼 수 있었다"
"하트 스페이스","2024.09.09","배우들의 연기가 좋았어요."
"지은다껌","2024.09.09","내 딸이니까!
다른 세상 사람은 다 그럴수 있어도 
내가 귀하게 기른 내 딸만은 피했으면 하는 사회적 굴레.

잘  산다! 는 
사회적 기준과 개인의 기준 사이에서 엄마와 딸의 갈등.
서로를 이해한다는 것, 그 의미를 깨닫게 해주는 
영화 딸에 대하여  

엄마랑 같이 다시 보고 싶네요~"
"mo**era","2024.09.09","딸에 대하여
Concerning My Daughter"
"te**ace","2024.09.09","딸에 대하여
Concerning My Daughter"
"an**916","2024.09.09","배우의 연기가 좋았습니다"
"라라라","2024.09.09","좋았어요 좋았어요 좋았어요"
"준영화","2024.09.09","좋았어요 잘 봣어요 ㅇㅇㅇ"
"영화사랑철수","2024.09.09","몰입해서 재밌게 봤어요"
"ka**kw0320","2024.09.09","승급포인트 우마이 ㅋ ㅋ"
"리영화","2024.09.09","좋았어요 잘 봣어요 ㅇㅇㅇ"
"dana55","2024.09.09","어머니가 고생하시네요"
"ao**mdudghk4","2024.09.09","그럭저럭 볼만한거 같네요."
"쑥인절미","2024.09.09","배우들연기가 좋았어요."
"빵은빵칼로리","2024.09.09","동성애는 용납해선 안된다"
"럭키아부지","2024.09.09","현실적인 내용인데 즐기기엔 좀"
"HappyDay^^","2024.09.09","생각하고 이해하면서 관람!"
"네오룸펜","2024.09.09","엄마와 딸 그 가깝고도 먼 사이란...ㅠㅠ"
"치즈치즈케이크","2024.09.09","결국 암으로 시작해서 암으로 끝난 영화. 중간중간 나오는 세대에 따른 관점 차이는 결국 좁혀지지 못한 채 어설프게 끝난 것이 아쉽다."
"kk**s70","2024.09.09","흠~좀 별로였어요;;;;"
"er**n83","2024.09.09","좋았어요~^^ 좋았어요~^^"
"ss**mm7","2024.09.09","현실적이고 생각해볼만한 지점이 많은 영화네요"
"ji**hs","2024.09.09","스토리가 좋았습니다."
"DY정","2024.09.09","고령화 사회 문제점과 동성연애에 대한 논란 대두"
"ko**sk","2024.09.09","기대보다 재미있게 봤어요"
"ge**ip","2024.09.09","이 세상 누구든지 같은 걱정을 하겠지"
"bj**0240","2024.09.09","영화 재밌게 잘 봤습니다."
"pj**4181","2024.09.09","영화 재밌게 잘 봤습니다."
"hi**vsjihun","2024.09.09","평범하지만 평범하지 않은 이야기"
"씨집댕댕이","2024.09.09","모든 소수자들에 대한 이야기"
"옆차지말고","2024.09.09","개인적으로 이해하기 힘든 문화 난해하긴 하네요 ~~~"
"영화관가기귀찮아","2024.09.09","제목에 낚였다. 포스터에 낚였다"
"강왕용압출몰","2024.09.09","지금 당장의 ‘나‘만을 생각한다면, 우린 타인을 이해하고 사랑하고 교류하기 힘들거야. 과하지 않고 덤덤하게 생각할 거리를 던져주는 영화. 배우들 연기, 연출이 기대 이상이라 좋았음."
"signo","2024.09.09","생각이 많아지는군. 혼자 있을 ... 미래...
딸"
"na**ol1","2024.09.09","관계에서 오는 소통의 중요성"
"wiildstorm","2024.09.09","감동적인 영화였어요."
"러프스","2024.09.09","하고싶은 말은 알겠는데 런닝타임이 길어서 아쉬운"
"si**x2","2024.09.09","재미잇엇습니더 ㅎㅎㅋㅋㅋ"
"아주리이","2024.09.09","즐거운 관람이었습니다."
"k7**0154","2024.09.09","딸에 대하여 재미나게 관람했네요"
"fl**ce90","2024.09.09","딸이 힘들어질까 하는 엄마의 마음이 크기에"
"찌니찐9","2024.09.09","영원히 다수이자 평범일 수 없기에 같이 분노해야 한다"
"ss**un1002","2024.09.09","아주 좋아요 음악도 좋고"
"bo**love77","2024.09.09","아주 좋아요 음악도 좋고"
"cu**yhouse3","2024.09.09","넌 나의 갤럭시 아이폰 레츠고"
"cu**yhouse2","2024.09.09","아들에 대하여 딸에 대하여"
"윤버리","2024.09.09","아직 내 정서엔 이해하기 난해한 부분이 있어 공감하기 힘든부분이 있네요"
"ex**am8n","2024.09.09","딸에 대하여 좋았어요."
"ra**ff23","2024.09.09","딸에 대하여(경기인디시네마 PICK) 좋았어요."
"아토스짱","2024.09.09","약간은 현실과 동 떨어진 내용... 영화 같이 할 요양보호사가 있을까? 라는 생각이 들었음... 연기는 참 잘 하시는 것 같았음."
"su**ooboy","2024.09.09","평점평점평점 7/10"
"지미아줌마","2024.09.09","이해하지 못하는 게 아니라 딸이 힘들어질까 불안한 마음에 받아들이기 쉽지 않다."
"tp**s9295","2024.09.09","재미있게 잘 보았습니다."
"아게로스","2024.09.09","재미있게 잘 보았습니다."
"귀빈박스","2024.09.09","가족을 다시한번 생각하게 한다"
"2020ll","2024.09.09","딸에 대하여 재미있어요"
"al**mee","2024.09.09","....,,,,bb"
"아이로이","2024.09.09","엄마는 어디까지 이해해줄수 있을까"
"파르페중독자","2024.09.09","이해하지 못 하는 마음도 결국 사랑하는 마음일 수 있을 때"
"cinevip","2024.09.09","무료로 영화 잘 봤어요 ㅎㅎ"
"0","2024.09.09","올해 본 한국 영화 중 제일 인상 깊었습니다"
"ro**roal98","2024.09.09","결국 너무 비슷한 사람들의 이야기
정말 많은 것들에 대해 생각해보게 하는 영화입니다"
"dj**24","2024.09.09","그럭저럭 볼 만 했습니다"
"슝슝.","2024.09.09","영화 재밌게 잘 봤습니다!!"
"ki**kido12","2024.09.09","잔잔하게 관람했어요~"
"ccgvll","2024.09.09","Concerning my Daughter"
"코비유","2024.09.09","엄마, 그리고 누군가의 딸들에 대하여"
"큐빗","2024.09.09","딸내미 짜증납니다 한숨"
"ze**n83","2024.09.09","레즈에 빠진 딸에 대한 부모가 가지는 감정의 시간성"
"맥달","2024.09.09","잔잔하니 좋았습니다. 제목보다는 엄마의 이야기가 맞는거 같아요. 많은 생각을 하게 하는영화입니다"
"ka**offel","2024.09.08","딸에 대하여 잘 봤습니다"
"깡쌍낑","2024.09.08","딸에 대하여 한 인간에 대하여"
"ro**s1004on","2024.09.08","그럭저럭 볼만했습니다."
"yy**1220","2024.09.08","별로 재미있지 않았다."
"yy**8010","2024.09.08","너도 딸 생기면 내 맘 이해할거다..."
"달","2024.09.08","영화보며 스트레스 받기.."
"ssll","2024.09.08","잘봤어요...!!!"
"토글토글","2024.09.08","세대간의 차이를 극복해 가는 스토리에 뭉클하다"
"co**rdale0","2024.09.08","다 다루기엔 너무 짧은 포맷"
"페이지들","2024.09.08","엄마역 배우분 연기가 좋았어요"
"lo**1020","2024.09.08","재미있어요. 좋아요."
"Aky_1210","2024.09.08","구성이 좋았어요 현실의 편견 그리고 외면에 대해 많은 것을 생각하게 하네요"
"스마트인","2024.09.08","영화 잘 봣엉6ㅗ.?!"
"Steady","2024.09.08","Sjixjduejfhfi"
"dn**k7","2024.09.08","딸의 동성애를 받아들이기 힘든 어머니와 자신이 보살펴야 마음이 놓이는 타인의 애절함"
"fl**36","2024.09.08","요양복지사 그리고 동성애..."
"크란카챠","2024.09.08","같은 여성이지만 엄마 세대와 딸의 세대는 서로를 이해하기에는 살아온 삶의 간극 너무 크다"
"re**kk84","2024.09.08","좋았습니다 잘 봤어요."
"프헤즈","2024.09.08","네 주연의 연기가 너무 좋았습니다"
"dr**e444","2024.09.08","많은 생각을 하게 하는 영화라 좋네요."
"a9**9065","2024.09.08","잔잔하게 볼만한 영화였습니다."
"fu**y0831","2024.09.08","잘보고왔아요 잘보고욌어요"
"캐러멜팝콘","2024.09.08","드라마틱한 전개나 결말, 전혀 없음. 그럼에도 공감을 동반한 잔잔한 감동, 좋았어요!! 오민애 배우의 연기도 최고."
"아이엠 그루트","2024.09.08","특별함을 바라는 것이 아닌다.
누군가가 느껶던 '함께 하는 삶'  그거 하나 욕심 냈을 뿐이다."
"갓타","2024.09.08","왜 저렇게까지?에 대한 설명이 부족하니 설득이 안 되는 캐릭터의 마음과 행동."
"r1easdong","2024.09.08","딸은 그렇게 엄마가 된다."
"행복!!","2024.09.08","'상대방의 입장에서 생각해보자' '상대방의 의견을 존중하자' '배려하는 마음이 중요함'에 대한 이야기이며 더 나아가 표현하는 방법에 대한 이야기라고도 생각했다. 확실한 결론없이 열린결말로 끝난것과 등장인물들의 설정이 아쉽지만 배우님들의 연기가 좋았다."
"멋진남자","2024.09.08","이런저런 생각이 많이 드는 영화."
"mo**7788","2024.09.08","....,,,,gg"
"4P","2024.09.08","세상의 모든 어머니 힘내요"
"무비보이","2024.09.08","보편적 순리대로 살았으면 하는 엄마의 바램과 그렇게 할수 특별한 이성관을 가진 딸이 서로를 조금씩 이해하면서 마음으로 받아들이는 영화"
"강구다","2024.09.08","재미있게 잘봤습니다."
"상큼샘물","2024.09.08","1. 엄마의 이야기
요양보호사로써 어르신(허진 분)과의 관계가 선을 넘는다. 자꾸 홀로된 자신의 모습과 오버랩되서

2. 딸 이야기
보따리 강사 인지는 모르겠지만 불의한 것을 두고보지 못하고 성소수자임

3. 엄마와 딸
닮았으면서 닮지 않은, 닮지 않았으면서 닮은.
대화 필요"
"ma**ei4001","2024.09.08","잔잔하니 볼만했지만 젠더이슈로 호불호 예상"
"지눅","2024.09.08","이해가 안되다가도 금세 설득된다"
"melancholy day","2024.09.08","인정하는건 결국 꿈 속인가..인간의 간사함에 다시 한 번 한탄한다.."
"HG7","2024.09.08","딸.에.대.하.여."
"춘봉","2024.09.08","할머니과 함께 빵 먹는 장면 넘 슬펐다"
"그런거지","2024.09.08","이런 결말의 사회가 올 수 있기를 간절히 바래봅니다"
"라일락민트","2024.09.08","영화 한번 더 보고 싶네요~!"
"co**ando5","2024.09.08","재미있게 잘봤습니다."
"cgvmania","2024.09.08","누구를 차별하는 것도 강요하는 것도 옳지 못하다"
"ks**863","2024.09.08","생각보다 볼만했어요 재미있었어요"
"to**a2","2024.09.08","딸에 대한 이야기입니다"
"모쿠렌","2024.09.08","사회의 여러 이슈와 메세지를 잘 녹여낸 거 같아요. 잔잔하지만 지루하지 않게 잘 봤습니다. 배우들의 연기덕에 더 몰입해서 볼 수 있었어요."
"ci**sopera","2024.09.08","엄마와 딸의 이야기가 너무나 자연스러운 영화
감독연출을 비롯 주연배우들의 연기가 너무나 좋아요"
"bluecoffee","2024.09.08","영화를 보는 내내 많은 생각을 하게 만든다. 잔잔하게 흘러가지만 전혀 지루하지 않았다. 무엇이 옳다 그르다 판단 할 수는 없지만, 그 누구의 이야기도 될 수 있는 그런 이야기였다. 사회에서의 보편적인 기준과 가족의 정의와 노인의 삶에 대해 다시 한번 생각하게 만드는 시간이었다."
"jo**g9","2024.09.08","딸에 대하여 잘 봤습니다 ~~~ ^^"
"다림1004","2024.09.08","올해 가장 좋았던 한국영화"
"쪼뿌니","2024.09.08","나름대로 재미있게 봤어요"
"무비홀릭","2024.09.08","노인들을 돌보는 요양보호사 일을 하는 중년여성의 집에, 동료의 부당해고 철회투쟁을 하는 딸이 동성연인과 같이 오면서 벌어지는 이야기를 다룬 영화.한국사회의 여러가지 현실문제를 배우들의 명연기로 보여준다.나름대로 재미있게 봤어요."
"핑11구","2024.09.08","같이 살아가고 서로 챙겨주면 그게 가족이라고 생각함"
"필름좋아","2024.09.08","영화 잘 봤습니다~~~"
"마녀의흐름","2024.09.08","보통의 반응이다, 시대가 변하고 인식이 바뀌어도 걱정이 드는건 당연하다."
"ba**jjang","2024.09.08","영화 잘 보았습니다 ㅎㅎㅎ"
"evol","2024.09.08","다른 속도로 걸어도, 나란히 걷지 않아도 서로 이해하려는 마음만 있다면 그것이 곧 동행. (오민애 배우, 온기가 느껴지는 연기가 참 좋다.)"
"ni**2316","2024.09.08","소설을 오랜만에 영화로 표현"
"길위의고양이","2024.09.08","원작의 모든 젠더에 대한 사려깊은 연출"
"영스엑매니아","2024.09.08","대중성은 좀 약한 영화 같습니다"
"ChaDa","2024.09.08","딸에 대하여 딸에 대하여"
"gr**inara","2024.09.08","영화 좋아요 잔잔한데 지루하지않아요"
"dc**170113","2024.09.08","설명에 비해 그린레인이 별로 안 나온 것 같지만... 그래도 취지가 좋았다!"
"우주사마","2024.09.08","그 애가 될 수 있고 내가 될 수 있고 내가 그 애의 엄마가 될 수 있고. 
모두에 대하여."
"no**0515","2024.09.08","딸에 대하여...잘 봤어요"
"RainboWrACEr","2024.09.08","굉장히 많은 생각을 하게 만든 영화. 옳고 그름 보단 입장차이, 사회 문제 보단 현상.. 업무상 어른신들을 많이 뵙다보니 나의 미래모습도 가끔 상상해보는데 이영화에서 보여주는 듯"
"엠프","2024.09.08","잘봤습니다 굳굳굳ㅎㅎ"
"sh**idid","2024.09.08","좋았어요 좋았어요 좋았어요"
"jchan","2024.09.08","포스터 2장하고 빼지 받았습니다"
"HYUN!!","2024.09.08","이게 어떻게 남의 일이야 라는 말이"
"영화사랑0711","2024.09.08","혼자가 되는것보다 같이 있기를 바라는 마음"
"wwa","2024.09.08","사람들이 조금만 더 다정하고 덜 아팠으면 좋겠다"
"길77","2024.09.08","딸에 대하여 한번더 보고 싶어요"
"moon","2024.09.08","나와 너 그리고 우리.."
"우주","2024.09.08","배우들의 연기가 좋았고 스토리와 연출도 좋았다"
"밍셔","2024.09.08","우리 사회에 대해 되돌아보게되는 좋은 영화였어요"
"als","2024.09.08","딸이 혼자 남지 않길 바라는 엄마와 간병중인 혼자인 치매 할머니, 그리고 딸과 동성 애인의 이야기가 잘 버무려졌다"
"555_","2024.09.08","하윤경♡♡ 임세미♡♡"
"홍어먹은갈매기","2024.09.08","다름을 이해하고 하나가 되기까지..."
"Vee","2024.09.08","정말 만족스럽게 잘 봤습니다. 영화 잘 만들었네요."
"[bluebird]","2024.09.08","서로를 이해하고 연대하려는 노력"
"권땅땅","2024.09.08","볼까말까 고민했는데 보길 잘한 것 같아요. 하윤경 배우님 딕션과 발성이 생각보다 너무 듣기 좋아요."
"Romeo","2024.09.08","딸이었던 엄마가 딸에게 그리고 다른 딸에 대하여"
"Alice Kang","2024.09.08","경기도에서도 개봉좀 많이 해주세요 ㅠㅠ"
"hj**ya9","2024.09.08","영화 재밌게 잘 봤어요.~~~"
"릴리555555","2024.09.08","딸에 대하여~~우리에 대하여~~~"
"십야마경","2024.09.08","딸에 대하여 이야기한 영화입니다"
