,source,target,weight,Category
29413,policymakers,interested,1,social science
29414,policymakers,researchers,1,social science
29415,policymakers,government,1,social science
29416,policymakers,result,1,social science
29417,policymakers,helping,1,social science
29418,upgrading,preventive,1,social science
29419,upgrading,current,1,social science
29420,detecting,elder,1,social science
29421,detecting,reporting,1,social science
29422,detecting,risk,1,social science
29423,detecting,current,1,social science
29424,detecting,physical,1,social science
29425,detecting,maltreatment,1,social science
29426,detecting,possible,1,social science
29427,detecting,fraudulent,1,social science
29428,detecting,prosecuting,1,social science
29429,detecting,ea,2,social science
29430,detecting,intervening,1,social science
29431,emergency,medical,4,social science
29432,emergency,healthcare,1,social science
29433,emergency,medicine,1,social science
29434,emergency,arose,1,social science
29435,emergency,geriatric,3,social science
29436,emergency,treatment,1,social science
29437,emergency,care,1,social science
29438,emergency,department,2,social science
29439,technicians,elder,1,social science
29440,technicians,emts,3,social science
29441,technicians,detect,1,social science
29442,underreported,united,1,social science
29443,underreported,roberto,1,social science
29444,attributed,low,1,social science
29445,emts,despite,1,social science
29446,emts,experience,1,social science
29447,emts,12,1,social science
29448,emts,reporting,1,social science
29449,emts,suggested,1,social science
29450,emts,ability,1,social science
29451,emts,uniquely,1,social science
29452,emts,eager,1,social science
29453,emts,qualitative,1,social science
29454,emts,primary,1,social science
29455,emts,adult,1,social science
29456,emts,aps,1,social science
29457,emts,instincts,1,social science
29458,emts,field,1,social science
29459,emts,enhance,1,social science
29460,statemandated,reporting,1,social science
29461,underreporting,objective,1,social science
29462,underreporting,elder,4,social science
29463,underreporting,research,1,social science
29464,underreporting,study,1,social science
29465,underreporting,bias,1,social science
29466,objective,describe,1,social science
29467,objective,outcome,1,social science
29468,objective,study,2,social science
29469,objective,compare,1,social science
29470,objective,review,1,social science
29471,objective,investigate,1,social science
29472,objective,multidisciplinary,1,social science
29473,objective,present,1,social science
29474,12,adult,1,social science
29475,12,sexual,1,social science
29476,12,months,4,social science
29477,12,platforms,1,social science
29478,12,weeks,1,social science
29479,12,interviewed,1,social science
29480,12,month,1,social science
29481,12,notforprofit,1,social science
29482,12,older,1,social science
29483,12,vs,1,social science
29484,participated,semistructured,2,social science
29485,participated,twohour,1,social science
29486,participated,intervention,1,social science
29487,participated,antiscam,1,social science
29488,participated,survey,1,social science
29489,participated,results,1,social science
29490,iteratively,coded,2,social science
29491,coders,findings,1,social science
29492,coders,inductive,1,social science
29493,limited,training,1,social science
29494,limited,studies,1,social science
29495,limited,results,1,social science
29496,limited,study,1,social science
29497,limited,specific,1,social science
29498,limited,knowledge,1,social science
29499,limited,evidence,1,social science
29500,limited,research,1,social science
29501,limited,aps,1,social science
29502,limited,underreporting,1,social science
29503,limited,interest,1,social science
29504,limited,inconsistent,1,social science
29505,limited,focused,1,social science
29506,limited,overall,1,social science
29507,limited,sample,1,social science
29508,limited,comparison,1,social science
29509,limited,urgent,1,social science
29510,limited,geographical,1,social science
29511,creation,automated,1,social science
29512,automated,reporting,2,social science
29513,communicate,suspected,1,social science
29514,present,study,17,social science
29515,present,nrw80,1,social science
29516,present,mock,1,social science
29517,present,model,1,social science
29518,present,meeting,1,social science
29519,present,everyday,1,social science
29520,present,author,1,social science
29521,present,findings,2,social science
29522,present,issue,1,social science
29523,present,cases,1,social science
29524,present,2,1,social science
29525,present,review,1,social science
29526,present,plans,1,social science
29527,uniquely,situated,1,social science
29528,situated,serve,1,social science
29529,serve,elder,1,social science
29530,serve,older,1,social science
29531,serve,prevent,1,social science
29532,serve,vulnerable,1,social science
29533,serve,avenue,1,social science
29534,surveillance,personnel,1,social science
29535,surveillance,influence,1,social science
29536,surveillance,home,3,social science
29537,surveillance,caregivers,1,social science
29538,surveillance,august,1,social science
29539,surveillance,strengths,1,social science
29540,surveillance,network,1,social science
29541,personnel,emts,1,social science
29542,personnel,identify,1,social science
29543,personnel,organizations,1,social science
29544,personnel,nested,1,social science
29545,eager,work,1,social science
29546,minimal,current,1,social science
29547,procedures,timeprohibitive,1,social science
29548,procedures,compliant,1,social science
29549,timeprohibitive,given,1,social science
29550,seek,translate,1,social science
29551,seek,help,4,social science
29552,seek,assistance,1,social science
29553,translate,findings,1,social science
29554,indicators,predictive,1,social science
29555,indicators,examining,1,social science
29556,indicators,vulnerability,1,social science
29557,indicators,neglect,1,social science
29558,indicators,multi,1,social science
29559,indicators,overall,1,social science
29560,indicators,elder,1,social science
29561,indicators,guided,1,social science
29562,predictive,elder,1,social science
29563,predictive,mock,1,social science
29564,predictive,guilt,1,social science
29565,predictive,variables,1,social science
29566,predictive,potential,1,social science
29567,inclusion,automated,1,social science
29568,inclusion,level1,1,social science
29569,inclusion,criteria,4,social science
29570,inclusion,studies,1,social science
29571,inclusion,rural,1,social science
29572,inclusion,family,1,social science
29573,inclusion,elderly,1,social science
29574,inclusion,screening,1,social science
29575,requires,prevention,1,social science
29576,undertaken,advance,1,social science
29577,undertaken,studies,1,social science
29578,undertaken,grey,1,social science
29579,advance,state,1,social science
29580,peerreviewed,literature,1,social science
29581,peerreviewed,gray,1,social science
29582,peerreviewed,articles,1,social science
29583,2009,december,1,social science
29584,2009,given,1,social science
29585,2009,wave,1,social science
29586,2009,principal,1,social science
29587,december,2015,1,social science
29588,searched,databases,1,social science
29589,searched,14,1,social science
29590,searched,19,1,social science
29591,searched,times,1,social science
29592,searched,studies,1,social science
29593,databases,raters,1,social science
29594,databases,including,1,social science
29595,databases,national,1,social science
29596,databases,ageline,1,social science
29597,databases,conducted,1,social science
29598,databases,americans,1,social science
29599,databases,searched,1,social science
29600,databases,sourcesofgray,1,social science
29601,databases,manuscripts,1,social science
29602,raters,independently,1,social science
29603,reviewed,articles,1,social science
29604,reviewed,databases,1,social science
29605,reviewed,discussed,1,social science
29606,reviewed,policies,1,social science
29607,reviewed,risk,1,social science
29608,reviewed,measures,1,social science
29609,reviewed,definitions,1,social science
29610,articles,assessed,1,social science
29611,articles,identified,1,social science
29612,articles,reviewed,1,social science
29613,articles,reports,1,social science
29614,articles,ultimately,1,social science
29615,articles,met,3,social science
29616,articles,study,1,social science
29617,articles,checked,1,social science
29618,articles,television,1,social science
29619,articles,published,2,social science
29620,articles,contact,1,social science
29621,articles,initially,1,social science
29622,articles,composing,1,social science
29623,articles,included,1,social science
29624,articles,online,1,social science
29625,methodological,quality,1,social science
29626,methodological,evidence,1,social science
29627,methodological,heterogeneity,1,social science
29628,methodological,framework,1,social science
29629,sackett,scale,1,social science
29630,assign,levels,1,social science
29631,thousand,articles,1,social science
29632,thousand,eighty,1,social science
29633,level1,evidence,1,social science
29634,relatives,start,1,social science
29635,relatives,main,1,social science
29636,relatives,elderly,1,social science
29637,relatives,mandatory,1,social science
29638,relatives,raise,1,social science
29639,relatives,managed,1,social science
29640,relatives,analysis,1,social science
29641,relatives,dismissing,1,social science
29642,relatives,risks,1,social science
29643,relatives,psychiatric,1,social science
29644,relatives,manage,1,social science
29645,relatives,nested,1,social science
29646,relatives,people,1,social science
29647,relatives,financial,1,social science
29648,start,led,1,social science
29649,start,pandemic,1,social science
29650,level4,evidence,1,social science
29651,conservatorship,elder,1,social science
29652,interventionprevention,program,1,social science
29653,ecare,multidisciplinary,1,social science
29654,yielded,significant,1,social science
29655,yielded,twofactor,1,social science
29656,yielded,distinct,1,social science
29657,yielded,usable,1,social science
29658,decreases,elder,1,social science
29659,decreases,life,1,social science
29660,remaining,classified,1,social science
29661,classified,level5,1,social science
29662,classified,total,1,social science
29663,classified,132,1,social science
29664,level5,evidence,1,social science
29665,scarcity,communitybased,1,social science
29666,highlights,need,2,social science
29667,highlights,disclosure,1,social science
29668,highlights,context,1,social science
29669,highlights,contradictions,1,social science
29670,highlights,issue,1,social science
29671,highlights,adult,1,social science
29672,elevate,quality,1,social science
29673,elevate,risk,1,social science
29674,helpseeking,behavior,5,social science
29675,helpseeking,barriers,1,social science
29676,helpseeking,limited,1,social science
29677,helpseeking,victims,2,social science
29678,helpseeking,continuing,1,social science
29679,helpseeking,service,1,social science
29680,helpseeking,behaviors,1,social science
29681,helpseeking,knowledge,1,social science
29682,increasingly,relevant,1,social science
29683,increasingly,worrisome,1,social science
29684,increasingly,evident,1,social science
29685,progress,field,1,social science
29686,progress,research,1,social science
29687,synthesize,available,1,social science
29688,limits,evidence,1,social science
29689,search,published,1,social science
29690,search,strategy,1,social science
29691,search,selection,1,social science
29692,search,adequate,1,social science
29693,unpublished,literature,1,social science
29694,met,inclusion,4,social science
29695,met,final,1,social science
29696,met,study,1,social science
29697,met,respected,1,social science
29698,met,elder,1,social science
29699,met,selection,1,social science
29700,narrative,synthesis,1,social science
29701,narrative,approach,1,social science
29702,synthesis,organized,1,social science
29703,synthesis,findings,1,social science
29704,synthesis,relevant,1,social science
29705,organized,according,1,social science
29706,organized,broad,1,social science
29707,according,helpseeking,1,social science
29708,according,systembased,1,social science
29709,according,abuse,2,social science
29710,according,ordinal,1,social science
29711,according,behavior,1,social science
29712,according,qualitative,1,social science
29713,according,item,1,social science
29714,according,latent,1,social science
29715,according,secondary,1,social science
29716,according,patient,1,social science
29717,according,failure,1,social science
29718,according,characteristics,1,social science
29719,according,result,1,social science
29720,according,level,1,social science
29721,facilitators,sources,1,social science
29722,facilitators,responses,1,social science
29723,facilitators,helpseeking,1,social science
29724,facilitators,competencies,1,social science
29725,detailed,attention,1,social science
29726,detailed,overview,1,social science
29727,detailed,case,1,social science
29728,unbearable,fear,1,social science
29729,discussed,relation,1,social science
29730,discussed,holistic,1,social science
29731,discussed,follows,1,social science
29732,discussed,based,1,social science
29733,discussed,personcentered,1,social science
29734,frame,helpseeking,1,social science
29735,frame,interpretation,1,social science
29736,frame,provide,1,social science
29737,continuing,process,1,social science
29738,continuing,abuse,1,social science
29739,ways,responses,1,social science
29740,ways,measuring,1,social science
29741,ways,prevent,1,social science
29742,ways,asymmetrically,1,social science
29743,ways,addressing,1,social science
29744,ways,opioid,1,social science
29745,ways,nursing,1,social science
29746,ways,describing,1,social science
29747,ways,framing,1,social science
29748,ways,institutions,1,social science
29749,ways,care,1,social science
29750,ways,address,1,social science
29751,ways,dementia,1,social science
29752,ways,dignity,1,social science
29753,ways,minimising,1,social science
29754,ways,problem,1,social science
29755,psychology,doctorate,1,social science
29756,psychology,doctoral,1,social science
29757,psychology,berkeley,1,social science
29758,psychology,graduate,1,social science
29759,psychology,independently,1,social science
29760,doctorate,students,1,social science
29761,evaluating,effectiveness,1,social science
29762,evaluating,health,1,social science
29763,evaluating,test,1,social science
29764,evaluating,available,1,social science
29765,evaluating,elder,1,social science
29766,goes,underreported,1,social science
29767,goes,decades,1,social science
29768,roberto,2016,1,social science
29769,2016,population,1,social science
29770,2016,restricted,1,social science
29771,2016,supplemented,1,social science
29772,2016,followed,2,social science
29773,rising,sharply,1,social science
29774,sharply,64,1,social science
29775,million,older,1,social science
29776,million,people,1,social science
29777,million,communitydwelling,1,social science
29778,million,paid,1,social science
29779,projected,living,1,social science
29780,california,2025,1,social science
29781,california,justice,1,social science
29782,california,department,1,social science
29783,california,include,1,social science
29784,california,press,1,social science
29785,2025,state,1,social science
29786,justice,department,1,social science
29787,justice,bureau,1,social science
29788,justice,roadmap,1,social science
29789,justice,outcomes,2,social science
29790,justice,responses,1,social science
29791,justice,working,1,social science
29792,justice,noncriminal,1,social science
29793,justice,professionals,1,social science
29794,justice,elder,2,social science
29795,justice,relies,1,social science
29796,justice,system,2,social science
29797,justice,statistics,1,social science
29798,justice,dignity,1,social science
29799,justice,social,2,social science
29800,justice,human,1,social science
29801,justice,evolution,1,social science
29802,department,2009,1,social science
29803,department,justice,1,social science
29804,department,sleep,1,social science
29805,department,database,1,social science
29806,department,present,1,social science
29807,department,ed,1,social science
29808,mandated,reporters,1,social science
29809,mandated,reporting,1,social science
29810,mandated,work,1,social science
29811,reporters,elder,1,social science
29812,imperative,psychologists,1,social science
29813,imperative,research,1,social science
29814,psychologists,understand,1,social science
29815,psychologists,competent,1,social science
29816,psychologists,work,1,social science
29817,suggests,mental,1,social science
29818,suggests,elder,2,social science
29819,suggests,higher,1,social science
29820,suggests,10,1,social science
29821,suggests,abuser,1,social science
29822,suggests,eri,1,social science
29823,suggests,individuals,1,social science
29824,suggests,heuristic,1,social science
29825,suggests,utility,1,social science
29826,adequately,prepared,1,social science
29827,adequately,staffed,1,social science
29828,adequately,long,1,social science
29829,adequately,capturing,1,social science
29830,prepared,identify,1,social science
29831,prepared,curriculum,1,social science
29832,respond,elder,4,social science
29833,respond,victims,1,social science
29834,respond,mass,1,social science
29835,respond,intention,1,social science
29836,respond,manipulating,1,social science
29837,allan,2005,1,social science
29838,2005,quasiexperimental,1,social science
29839,doctoral,students,2,social science
29840,bureau,medical,1,social science
29841,bureau,investigation,1,social science
29842,bureau,justice,1,social science
29843,consisted,40,1,social science
29844,consisted,541,1,social science
29845,consisted,surveys,1,social science
29846,consisted,older,1,social science
29847,consisted,16,1,social science
29848,consisted,200,1,social science
29849,consisted,media,1,social science
29850,40,34,1,social science
29851,40,diverse,1,social science
29852,40,included,1,social science
29853,40,deaths,1,social science
29854,40,elderly,1,social science
29855,34,women,1,social science
29856,secondyear,doctoral,1,social science
29857,school,psychology,1,social science
29858,school,education,1,social science
29859,berkeley,training,1,social science
29860,berkeley,university,1,social science
29861,held,lifespan,1,social science
29862,lifespan,development,1,social science
29863,lifespan,review,1,social science
29864,lifespan,evidence,1,social science
29865,lifespan,approach,1,social science
29866,class,students,1,social science
29867,class,analysis,3,social science
29868,class,probabilities,1,social science
29869,twohour,training,1,social science
29870,didactic,experiential,1,social science
29871,didactic,training,1,social science
29872,experiential,video,1,social science
29873,video,elements,1,social science
29874,video,surveillance,3,social science
29875,video,camera,1,social science
29876,elements,researcher,1,social science
29877,elements,elder,1,social science
29878,elements,effective,1,social science
29879,elements,developed,1,social science
29880,elements,desirable,1,social science
29881,elements,tool,1,social science
29882,researcher,presented,1,social science
29883,researcher,abuse,1,social science
29884,posttest,measures,1,social science
29885,posttest,scores,2,social science
29886,posttest,means,1,social science
29887,posttest,condition,1,social science
29888,posttest,decrement,1,social science
29889,multiplechoice,test,1,social science
29890,test,prepared,1,social science
29891,test,scores,1,social science
29892,test,logistic,1,social science
29893,test,analyze,1,social science
29894,test,indicated,1,social science
29895,test,impact,1,social science
29896,test,accuracy,2,social science
29897,test,theory,1,social science
29898,test,vulnerability,1,social science
29899,test,measurement,1,social science
29900,test,associations,1,social science
29901,test,relationship,1,social science
29902,test,hs,2,social science
29903,test,financial,1,social science
29904,test,feasibility,1,social science
29905,curriculum,developers,1,social science
29906,curriculum,structure,1,social science
29907,developers,second,1,social science
29908,second,vignettebased,1,social science
29909,second,objective,1,social science
29910,second,axis,1,social science
29911,second,specification,1,social science
29912,second,improvement,1,social science
29913,second,verdicts,1,social science
29914,second,organizational,1,social science
29915,second,difference,1,social science
29916,second,observed,1,social science
29917,second,relation,1,social science
29918,vignettebased,measure,1,social science
29919,entitled,knowledge,1,social science
29920,entitled,neglect,1,social science
29921,kama,developed,1,social science
29922,trained,elder,1,social science
29923,trained,survey,1,social science
29924,trained,certified,1,social science
29925,uk,posttest,1,social science
29926,uk,studies,1,social science
29927,uk,description,1,social science
29928,uk,limited,1,social science
29929,uk,national,1,social science
29930,uk,recommendations,1,social science
29931,workshop,future,1,social science
29932,workshop,results,1,social science
29933,workshop,sustained,1,social science
29934,workshop,material,1,social science
29935,workshop,october,1,social science
29936,workshop,multiple,1,social science
29937,workshop,brought,1,social science
29938,recruit,larger,1,social science
29939,graduate,students,1,social science
29940,schools,california,1,social science
29941,sustained,combining,1,social science
29942,sustained,stress,1,social science
29943,combining,didactic,1,social science
29944,live,supervision,1,social science
29945,live,victim,1,social science
29946,live,recorded,1,social science
29947,live,different,1,social science
29948,live,daughters,1,social science
29949,live,people,1,social science
29950,live,children,1,social science
29951,live,aged,1,social science
29952,live,client,1,social science
29953,live,adult,1,social science
29954,working,older,3,social science
29955,working,communitydwelling,1,social science
29956,working,population,1,social science
29957,working,abused,1,social science
29958,working,group,1,social science
29959,working,agencies,1,social science
29960,working,nursing,3,social science
29961,working,conditions,4,social science
29962,working,social,1,social science
29963,working,party,2,social science
29964,working,context,2,social science
29965,working,elderly,1,social science
29966,working,field,1,social science
29967,working,3,1,social science
29968,strengthen,knowledge,1,social science
29969,strengthen,healthcare,1,social science
29970,strengthen,critical,1,social science
29971,neighborhood,community,1,social science
29972,neighborhood,social,2,social science
29973,neighborhood,physical,1,social science
29974,impacts,older,2,social science
29975,impacts,million,1,social science
29976,impacts,compared,1,social science
29977,impacts,elder,2,social science
29978,impacts,expectations,1,social science
29979,globally,studies,1,social science
29980,globally,confirmed,1,social science
29981,individuallevel,factors,1,social science
29982,scarce,current,1,social science
29983,scarce,study,1,social science
29984,scarce,highlighting,1,social science
29985,structurallevel,protective,1,social science
29986,541,participants,1,social science
29987,541,logistic,1,social science
29988,wave,longitudinal,1,social science
29989,wave,1,2,social science
29990,wave,2,1,social science
29991,38,likely,1,social science
29992,38,95,1,social science
29993,38,participants,1,social science
29994,062,95,1,social science
29995,ci,039099,1,social science
29996,ci,032083,1,social science
29997,ci,128193,1,social science
29998,ci,059,1,social science
29999,ci,068,1,social science
30000,ci,122,1,social science
30001,ci,029,1,social science
30002,ci,047,1,social science
30003,ci,038,1,social science
30004,ci,010,1,social science
30005,ci,013,1,social science
30006,ci,055,1,social science
30007,ci,041,1,social science
30008,039099,similarly,1,social science
30009,48,likely,1,social science
30010,48,studies,1,social science
30011,052,95,1,social science
30012,032083,models,1,social science
30013,adjusted,relevant,1,social science
30014,adjusted,odds,1,social science
30015,adjusted,effects,1,social science
30016,covariates,policies,1,social science
30017,covariates,new,1,social science
30018,covariates,furthermore,1,social science
30019,covariates,susceptibility,1,social science
30020,supporting,greater,1,social science
30021,supporting,social,1,social science
30022,supporting,complainants,1,social science
30023,supporting,maintaining,1,social science
30024,supporting,opposing,1,social science
30025,reap,significant,1,social science
30026,benefits,older,1,social science
30027,benefits,harms,3,social science
30028,benefits,challenges,1,social science
30029,benefits,polyvictimization,1,social science
30030,benefits,satisfaction,1,social science
30031,benefits,b684,1,social science
30032,syndemics,severity,1,social science
30033,severity,frequency,5,social science
30034,severity,ie,1,social science
30035,severity,667,1,social science
30036,severity,measures,1,social science
30037,severity,elder,5,social science
30038,severity,abuse,5,social science
30039,severity,identity,1,social science
30040,severity,robustness,1,social science
30041,severity,mistreatment,1,social science
30042,severity,em,3,social science
30043,severity,critical,1,social science
30044,severity,operationalized,1,social science
30045,severity,characterized,1,social science
30046,severity,associated,2,social science
30047,severity,extends,1,social science
30048,severity,findings,1,social science
30049,phenomenon,important,1,social science
30050,phenomenon,contribute,1,social science
30051,phenomenon,based,1,social science
30052,phenomenon,propose,1,social science
30053,phenomenon,older,1,social science
30054,phenomenon,ultraorthodox,2,social science
30055,phenomenon,elder,2,social science
30056,phenomenon,2,1,social science
30057,phenomenon,cultural,1,social science
30058,phenomenon,ad,1,social science
30059,phenomenon,theoretical,1,social science
30060,phenomenon,prevalence,1,social science
30061,phenomenon,exists,1,social science
30062,phenomenon,greater,1,social science
30063,phenomenon,encompassing,1,social science
30064,usually,reported,1,social science
30065,usually,mistreatment,1,social science
30066,absence,presence,1,social science
30067,absence,elder,1,social science
30068,absence,ongoing,1,social science
30069,absence,infantilization,1,social science
30070,absence,victimization,1,social science
30071,absence,training,1,social science
30072,absence,dignity,1,social science
30073,absence,chronic,1,social science
30074,absence,decrease,1,social science
30075,presence,elder,1,social science
30076,presence,abuse,1,social science
30077,presence,type,1,social science
30078,presence,nonperpetrator,1,social science
30079,presence,activation,2,social science
30080,disregarding,severity,1,social science
30081,syndemic,relationships,1,social science
30082,syndemic,approach,1,social science
30083,534,noninstitutionalized,1,social science
30084,abuses,frequency,1,social science
30085,abuses,reported,1,social science
30086,abuses,thematic,1,social science
30087,abuses,quantitative,1,social science
30088,abuses,neglect,1,social science
30089,abuses,lacking,1,social science
30090,abuses,issue,1,social science
30091,abuses,accord,1,social science
30092,abuses,order,1,social science
30093,abuses,second,1,social science
30094,abuses,fourth,1,social science
30095,abuses,etc,1,social science
30096,happened,times,1,social science
30097,happened,evidence,1,social science
30098,times,correlate,1,social science
30099,times,99,1,social science
30100,times,terms,1,social science
30101,times,average,1,social science
30102,times,different,1,social science
30103,times,likely,1,social science
30104,times,97,1,social science
30105,times,covid19,1,social science
30106,correlate,measures,1,social science
30107,multinomial,model,1,social science
30108,multinomial,logistic,2,social science
30109,multinomial,regression,1,social science
30110,impairments,socioeconomic,1,social science
30111,impairments,associated,2,social science
30112,impairments,comparing,1,social science
30113,impairments,prominent,1,social science
30114,status,food,1,social science
30115,status,associated,1,social science
30116,status,health,1,social science
30117,status,elderly,3,social science
30118,status,bad,1,social science
30119,status,functional,1,social science
30120,status,parents,1,social science
30121,status,building,1,social science
30122,status,older,2,social science
30123,status,wave,1,social science
30124,status,educational,1,social science
30125,status,problem,1,social science
30126,status,type,1,social science
30127,status,conducted,1,social science
30128,status,living,2,social science
30129,status,research,1,social science
30130,status,case,1,social science
30131,status,negatively,1,social science
30132,status,family,1,social science
30133,status,depressive,1,social science
30134,status,forced,1,social science
30135,status,people,1,social science
30136,status,nutritional,1,social science
30137,status,disability,1,social science
30138,food,insecurity,2,social science
30139,food,household,1,social science
30140,food,prevented,1,social science
30141,food,want,1,social science
30142,food,choices,1,social science
30143,insecurity,depression,1,social science
30144,insecurity,functional,1,social science
30145,comorbidities,controlling,1,social science
30146,comorbidities,selfrated,1,social science
30147,comorbidities,mental,1,social science
30148,controlling,key,1,social science
30149,controlling,sets,1,social science
30150,controlling,health,1,social science
30151,controlling,covariates,1,social science
30152,controlling,demographic,2,social science
30153,controlling,relevant,1,social science
30154,controlling,confounders,1,social science
30155,controlling,baseline,1,social science
30156,controlling,emotion,1,social science
30157,controlling,personal,1,social science
30158,305,older,1,social science
30159,51,caregiver,1,social science
30160,35,physical,1,social science
30161,35,older,1,social science
30162,778,women,1,social science
30163,131,reported,1,social science
30164,131,dualeligible,1,social science
30165,repeating,times,2,social science
30166,99,repeating,1,social science
30167,667,older,1,social science
30168,223,suffered,1,social science
30169,223,complete,1,social science
30170,111,similarly,1,social science
30171,111,511,1,social science
30172,150,reported,1,social science
30173,150,16,1,social science
30174,103,abusive,1,social science
30175,events,12,1,social science
30176,events,481,1,social science
30177,events,extend,1,social science
30178,events,identifying,1,social science
30179,severe,abuse,1,social science
30180,severe,experiences,1,social science
30181,severe,cases,1,social science
30182,severe,impact,1,social science
30183,severe,childhood,1,social science
30184,severe,consequences,1,social science
30185,severe,chokingrelated,1,social science
30186,severe,forms,1,social science
30187,severe,emotional,1,social science
30188,severe,malnutrition,1,social science
30189,increased,depression,1,social science
30190,increased,severity,2,social science
30191,increased,broad,1,social science
30192,increased,loneliness,1,social science
30193,increased,family,1,social science
30194,increased,care,1,social science
30195,increased,risk,1,social science
30196,increased,attention,1,social science
30197,increased,frequency,1,social science
30198,increased,vulnerability,1,social science
30199,increased,awareness,2,social science
30200,increased,information,1,social science
30201,increased,funding,1,social science
30202,increased,healthcare,1,social science
30203,increased,screening,1,social science
30204,increased,risks,2,social science
30205,increased,nps,1,social science
30206,increased,level,3,social science
30207,increased,training,1,social science
30208,followed,different,1,social science
30209,followed,neglect,3,social science
30210,followed,determine,1,social science
30211,followed,psychological,2,social science
30212,followed,discussion,1,social science
30213,followed,family,1,social science
30214,followed,survey,1,social science
30215,followed,2,2,social science
30216,pattern,depressive,1,social science
30217,interindividual,variability,1,social science
30218,variability,complexity,1,social science
30219,variability,according,1,social science
30220,variability,average,1,social science
30221,complexity,experience,1,social science
30222,complexity,involved,1,social science
30223,complexity,clients,1,social science
30224,complexity,use,1,social science
30225,shows,different,1,social science
30226,shows,reports,1,social science
30227,shows,older,1,social science
30228,shows,235,1,social science
30229,shows,people,1,social science
30230,shows,financial,1,social science
30231,shows,elderly,1,social science
30232,shows,importance,1,social science
30233,synergistic,alliance,2,social science
30234,stressful,life,2,social science
30235,stressful,events,1,social science
30236,affect,older,3,social science
30237,affect,stress,1,social science
30238,affect,elder,5,social science
30239,affect,care,1,social science
30240,affect,outcome,1,social science
30241,affect,attitudes,1,social science
30242,affect,human,1,social science
30243,affect,welfare,1,social science
30244,affect,intention,1,social science
30245,affect,dependent,1,social science
30246,devastating,impact,2,social science
30247,ofand,response,1,social science
30248,toelder,abuse,1,social science
30249,rarely,explored,1,social science
30250,rarely,reported,1,social science
30251,rarely,considered,1,social science
30252,rarely,murdered,1,social science
30253,beginning,target,1,social science
30254,beginning,childhood,1,social science
30255,target,intersection,1,social science
30256,target,older,1,social science
30257,target,determine,1,social science
30258,target,behaviour,1,social science
30259,intersection,elder,1,social science
30260,intersection,ageism,1,social science
30261,demonstrates,knowledge,1,social science
30262,demonstrates,research,1,social science
30263,demonstrates,ways,1,social science
30264,demonstrates,central,1,social science
30265,demonstrates,individual,1,social science
30266,demonstrates,existence,1,social science
30267,integrated,principles,1,social science
30268,integrated,communitybased,1,social science
30269,integrated,multidisciplinary,1,social science
30270,integrated,electronic,1,social science
30271,principles,traumainformed,1,social science
30272,principles,screening,1,social science
30273,agency,community,1,social science
30274,agency,aging,1,social science
30275,agency,involvement,1,social science
30276,agency,activity,1,social science
30277,agency,northern,1,social science
30278,intervening,elder,2,social science
30279,intervening,cases,1,social science
30280,assert,instilling,1,social science
30281,assert,vaw,1,social science
30282,instilling,trauma,1,social science
30283,stronger,definition,1,social science
30284,stronger,contributors,1,social science
30285,stronger,association,1,social science
30286,stronger,link,1,social science
30287,stronger,aged,1,social science
30288,recognizing,abandonment,1,social science
30289,recognizing,addressing,1,social science
30290,recognizing,dependency,1,social science
30291,statistics,year,1,social science
30292,statistics,themes,1,social science
30293,statistics,provided,1,social science
30294,statistics,national,1,social science
30295,statistics,hierarchical,1,social science
30296,statistics,180,1,social science
30297,hundreds,thousands,1,social science
30298,thousands,elders,1,social science
30299,note,discusses,1,social science
30300,note,proposes,1,social science
30301,note,emphasizes,1,social science
30302,discusses,elder,1,social science
30303,discusses,promising,1,social science
30304,discusses,roles,1,social science
30305,discusses,delivery,1,social science
30306,discusses,ways,1,social science
30307,discusses,abuse,1,social science
30308,discusses,potential,1,social science
30309,specifically,occurrence,1,social science
30310,specifically,evaluated,1,social science
30311,specifically,examine,1,social science
30312,specifically,positive,1,social science
30313,specifically,tendency,1,social science
30314,specifically,affects,1,social science
30315,specifically,selfreported,1,social science
30316,specifically,trauma,1,social science
30317,specifically,article,1,social science
30318,specifically,investigating,1,social science
30319,specifically,study,1,social science
30320,specifically,absence,1,social science
30321,specifically,targeting,1,social science
30322,specifically,1,1,social science
30323,majority,states,1,social science
30324,majority,participants,1,social science
30325,majority,transmissions,1,social science
30326,majority,older,1,social science
30327,majority,57,1,social science
30328,statutes,note,1,social science
30329,proposes,model,1,social science
30330,statute,adopted,1,social science
30331,adopted,state,1,social science
30332,adopted,hwaleksengstock,1,social science
30333,adopted,employing,1,social science
30334,adopted,experimental,1,social science
30335,adopted,descriptive,1,social science
30336,effort,elder,1,social science
30337,effort,detection,1,social science
30338,effort,received,1,social science
30339,effort,commentary,1,social science
30340,effort,low,1,social science
30341,widely,reported,1,social science
30342,widely,accepted,1,social science
30343,widely,sensitivity,1,social science
30344,widely,known,1,social science
30345,widely,excluded,1,social science
30346,widely,endoflife,1,social science
30347,widely,tested,1,social science
30348,unfortunate,phenomenon,1,social science
30349,liability,similar,1,social science
30350,liability,identify,1,social science
30351,liability,related,1,social science
30352,liability,choking,1,social science
30353,abusers,engage,1,social science
30354,abusers,subtypes,1,social science
30355,abusers,n,1,social science
30356,abusers,harmful,1,social science
30357,abusers,fall,1,social science
30358,abusers,highest,1,social science
30359,abusers,214,1,social science
30360,abusers,likely,1,social science
