word(SoyNLP),score(SoyNLP),word(TF-IDF),score(TF-IDF),word(KeyBERT),score(KeyBERT)
,,japanese longterm,0,,
,,workers perception,0,,
,,half,0,,
,,elder abuse nursing,0,,
,,care residents,0,,
,,voluntary,0,,
,,overall prevalence,0,,
,,abuse 17,0,,
,,overall prevalence elder,0,,
,,centers,0,,
,,comparative,0,,
,,screening tools,0,,
,,range abusive,0,,
,,psychological physical,0,,
,,need work,0,,
,,independent,0,,
,,exploitation likely,0,,
,,financial exploitation likely,0,,
,,authors,0,,
,,family members home,0,,
,,members home,0,,
,,members home care,0,,
,,codes,0,,
,,variations,0,,
,,evaluates,0,,
,,study evaluates,0,,
,,main themes emerged,0,,
,,transcribed,0,,
,,neglect aim,0,,
,,reviews,0,,
,,widespread,0,,
,,routine,0,,
,,reducing,0,,
,,growing public health,0,,
,,growing public,0,,
,,neglect common,0,,
,,dealing,0,,
,,18,0,,
,,single,0,,
,,managers,0,,
,,possibility,0,,
,,receiving,0,,
,,homes study,0,,
,,true,0,,
,,existing literature,0,,
,,study identify,0,,
,,instrumental support,0,,
,,abuse past year,0,,
,,abuse past,0,,
,,findings provide,0,,
,,perceptions elder abuse,0,,
,,pervasive recent,0,,
,,vulnerable population rapid,0,,
,,pervasive global,0,,
,,pervasive recent years,0,,
,,overview abuse,0,,
,,occurs resulted,0,,
,,vulnerable population,0,,
,,overview abuse neglect,0,,
,,population rapid,0,,
,,population rapid increase,0,,
,,older adults brief,0,,
,,pervasive global social,0,,
,,older adults pervasive,0,,
,,overview,0,,
,,occurs resulted improved,0,,
,,able,0,,
,,livein,0,,
,,care arrangement,0,,
,,home care arrangement,0,,
,,adult family,0,,
,,arrangement,0,,
,,neglect home,0,,
,,neglect home care,0,,
,,elder neglect home,0,,
,,associated lower,0,,
,,associated lower levels,0,,
,,older adult family,0,,
,,informal assistance,0,,
,,lower levels,0,,
,,burden elder neglect,0,,
,,burden elder,0,,
,,home care worker,0,,
,,mistreatment behaviors,0,,
,,unmet,0,,
,,ruling,0,,
,,32,0,,
,,emergency medical,0,,
,,domains,0,,
,,optimize,0,,
,,screening tool enhance,0,,
,,medical technicians,0,,
,,emergency medical technicians,0,,
,,enhance detection,0,,
,,technicians emts,0,,
,,medical technicians emts,0,,
,,tool enhance,0,,
,,technicians,0,,
,,interplay,0,,
,,method descriptive,0,,
,,elder abuse nh,0,,
,,relatives perceived,0,,
,,abuse nh,0,,
,,relatives experiences,0,,
,,trusted,0,,
,,variation,0,,
,,questionnaires collected,0,,
,,likelihood,0,,
,,adopted,0,,
,,residents dementia,0,,
,,personhood,0,,
,,care care home,0,,
,,home residents dementia,0,,
,,2000,0,,
,,important role,0,,
,,order prevent,0,,
,,medicaid,0,,
,,people care,0,,
,,contemporary,0,,
,,older people care,0,,
,,selfrated physical health,0,,
,,neglect risk,0,,
,,personal hygiene room,0,,
,,room,0,,
,,getting,0,,
,,physical health,0,,
,,physical health personal,0,,
,,nshapr3,0,,
,,nshap,0,,
,,neglect risk based,0,,
,,risk based,0,,
,,selfrated physical,0,,
,,higher neglect,0,,
,,higher neglect risk,0,,
,,hygiene room,0,,
,,unreliable,0,,
,,hygiene room tidiness,0,,
,,selfrated,0,,
,,room tidiness,0,,
,,iadl,0,,
,,round,0,,
,,wanthelp,0,,
,,support elder mistreatment,0,,
,,support elder,0,,
,,purpose paper present,0,,
,,paper present,0,,
,,recipients,0,,
,,care recipients,0,,
,,caregivers care,0,,
,,abuse older persons,0,,
,,depending,0,,
,,caregivers care recipients,0,,
,,attributable,0,,
,,plans,0,,
,,contrasting vantage points,0,,
,,countyowned,0,,
,,contrasting vantage,0,,
,,contrasting,0,,
,,countyowned nursing,0,,
,,countyowned nursing home,0,,
,,frequently extended,0,,
,,reported abuseneglect frequently,0,,
,,reported abuseneglect,0,,
,,care facility,0,,
,,caregivers residents,0,,
,,frequently extended care,0,,
,,vantage,0,,
,,abuseneglect frequently extended,0,,
,,abuseneglect frequently,0,,
,,vantage points,0,,
,,private nursing,0,,
,,extended care,0,,
,,extended care units,0,,
,,care units,0,,
,,distributed,0,,
,,deal,0,,
,,subject,0,,
,,studies included metaanalysis,0,,
,,community settings,0,,
,,prevalence studies,0,,
,,included metaanalysis,0,,
,,participants recruited,0,,
,,meaning,0,,
,,sites,0,,
,,cooperative,0,,
,,nested,0,,
,,reported elder abuse,0,,
,,47,0,,
,,13,0,,
,,aggressive,0,,
,,court decisions,0,,
,,factors related choking,0,,
,,caregiver liability,0,,
,,identify factors related,0,,
,,litigation,0,,
,,malpractice,0,,
,,meal,0,,
,,001 inappropriate,0,,
,,assistance meal,0,,
,,eating,0,,
,,malpractice litigation,0,,
,,liable,0,,
,,challenges systematic,0,,
,,staff residents,0,,
,,coworkers,0,,
,,strengthening,0,,
,,difference,0,,
,,health care professionals,0,,
,,care professionals,0,,
,,living perpetrator,0,,
,,case closure,0,,
,,closure,0,,
,,encouraged,0,,
,,institutional support,0,,
,,fourth,0,,
,,simply,0,,
,,older adults analyzed,0,,
,,adults analyzed,0,,
,,aimed explore,0,,
,,aim present,0,,
,,potential risk,0,,
,,extracted,0,,
,,tend,0,,
,,vulnerability clear underlying,0,,
,,perspective elders,0,,
,,phenomenology,0,,
,,perspective elders ethiopia,0,,
,,phenomenology explore lived,0,,
,,vulnerability clear,0,,
,,phenomenology explore,0,,
,,displaying,0,,
,,hostility explaining,0,,
,,receivers displaying,0,,
,,care receivers displaying,0,,
,,neglect caregiver anger,0,,
,,anger hostility explaining,0,,
,,tendency,0,,
,,adapted,0,,
,,phenomena,0,,
,,abuse highlighted,0,,
,,highlighted,0,,
,,elder abuse highlighted,0,,
,,effectiveness,0,,
,,risk factors elder,0,,
,,prevalence risk factors,0,,
,,prevalence risk,0,,
,,interrelated,0,,
,,everyday,0,,
,,observing,0,,
,,platform,0,,
,,descriptive statistics,0,,
,,implications discussed,0,,
,,conducted identify,0,,
,,decreased,0,,
,,institutional elder,0,,
,,mistreated,0,,
,,degree,0,,
,,tailored,0,,
,,center,0,,
,,measures prevent,0,,
,,guarantee,0,,
,,rights elderly,0,,
,,measures prevent elder,0,,
,,human rights elderly,0,,
,,surveys,0,,
,,social care,0,,
,,change scores,0,,
,,arm,0,,
,,arms,0,,
,,pragmatic cluster trial,0,,
,,moral,0,,
,,pragmatic cluster,0,,
,,cluster trial,0,,
,,teaching,0,,
,,impact ethics,0,,
,,intervention arms,0,,
,,interventions residential,0,,
,,interventions residential caregivers,0,,
,,pragmatic,0,,
,,residential caregivers,0,,
,,impact ethics education,0,,
,,education interventions residential,0,,
,,burnout witnessed,0,,
,,elder care,0,,
,,staff experienced,0,,
,,burnt,0,,
,,neglect elderly,0,,
,,staff experienced burnout,0,,
,,experienced burnout,0,,
,,want,0,,
,,experienced burnout witnessed,0,,
,,stronger,0,,
,,situation,0,,
,,elder abuse occurring,0,,
,,abuse occurring,0,,
,,society result,0,,
,,statutes,0,,
,,statute,0,,
,,psychological abuse financial,0,,
,,study compared,0,,
,,early,0,,
,,officers,0,,
,,institutionalized elderly residents,0,,
,,focusing,0,,
,,38,0,,
,,outcome assessment,0,,
,,maltreatment domesticintimate,0,,
,,presented linked possible,0,,
,,outcome assessment presented,0,,
,,maltreatment domesticintimate partner,0,,
,,outcomes advances neuroscience,0,,
,,presented linked,0,,
,,outcomes advances,0,,
,,violence conceptual,0,,
,,possible measures,0,,
,,violence prevention,0,,
,,maltreatment novel measurement,0,,
,,violence conceptual measurement,0,,
,,violence prevention conceptual,0,,
,,partner violence conceptual,0,,
,,possible measures risk,0,,
,,partner violence,0,,
,,maltreatment novel,0,,
,,findings inform,0,,
,,confirmed,0,,
,,priority,0,,
,,victims elderly,0,,
,,study provided,0,,
,,abuse perpetrators,0,,
,,substance abuse,0,,
,,p001,0,,
,,eg,0,,
,,current study,0,,
,,inner,0,,
,,knowledge base,0,,
,,provide knowledge,0,,
,,provide knowledge base,0,,
,,base,0,,
,,better understanding,0,,
,,studies published,0,,
,,attitude,0,,
,,hypothesized,0,,
,,implications prevention,0,,
,,learning,0,,
,,mediator,0,,
,,lower quality,0,,
,,added,0,,
,,position,0,,
,,ie,0,,
,,multidisciplinary team,0,,
,,sources,0,,
,,increased training,0,,
,,increased,0,,
,,need policy,0,,
,,standards,0,,
,,previous research,0,,
,,indicators elder,0,,
,,neglect rural areas,0,,
,,pooled prevalence elder,0,,
,,rural areas systematic,0,,
,,areas systematic,0,,
,,areas systematic review,0,,
,,abuse neglect rural,0,,
,,estimate,0,,
,,eligible,0,,
,,neglect rural,0,,
,,installation,0,,
,,perception abusive behavior,0,,
,,caretakers,0,,
,,cctv perception,0,,
,,cctv perception abusive,0,,
,,cctv,0,,
,,abusive behavior care,0,,
,,subjects,0,,
,,perception abusive,0,,
,,installation cctvs,0,,
,,behavior care,0,,
,,behavior care workers,0,,
,,relation perception cctvs,0,,
,,relation perception,0,,
,,agreed,0,,
,,caregiver neglect,0,,
,,28,0,,
,,elder abuse older,0,,
,,abused neglected older,0,,
,,abused neglected,0,,
,,neglected older,0,,
,,allowed,0,,
,,elder abuse welfare,0,,
,,uganda,0,,
,,selected districts,0,,
,,neglect negatively,0,,
,,welfare status elderly,0,,
,,districts southwestern uganda,0,,
,,abuse welfare,0,,
,,districts,0,,
,,southwestern,0,,
,,southwestern uganda,0,,
,,abuse welfare status,0,,
,,status elderly,0,,
,,abuse neglect negatively,0,,
,,selected districts southwestern,0,,
,,districts southwestern,0,,
,,mediating effect,0,,
,,supported,0,,
,,involved,0,,
,,victimization,0,,
,,study study,0,,
,,prevalence correlates,0,,
,,factors different,0,,
,,qualitative data,0,,
,,leadership,0,,
,,competence,0,,
,,financial neglect,0,,
,,analyses conducted,0,,
,,restrictions,0,,
,,dublin,0,,
,,prevalent incidents observed,0,,
,,prevalent incidents,0,,
,,mistreatment older people,0,,
,,mistreatment older,0,,
,,reliability analysis,0,,
,,health facilities,0,,
,,neglect older people,0,,
,,croatia,0,,
,,138,0,,
,,574,0,,
,,incidents observed,0,,
,,predictive,0,,
,,elderly study,0,,
,,247,0,,
,,form abuse,0,,
,,abuse physical,0,,
,,compare differences,0,,
,,ethical care care,0,,
,,factors increase,0,,
,,national social,0,,
,,nationwide,0,,
,,consisted,0,,
,,usable,0,,
,,question,0,,
,,consistently,0,,
,,workers reflections,0,,
,,encounter elder abuse,0,,
,,reflections,0,,
,,therapeutic encounter elder,0,,
,,encounter elder,0,,
,,journey,0,,
,,social workers reflections,0,,
,,patients 65,0,,
,,follows social,0,,
,,intergenerational,0,,
,,risk factors associated,0,,
,,abuse type,0,,
,,existed,0,,
,,perceived emotional abuse,0,,
,,positive relationship abuse,0,,
,,populationbased descriptive study,0,,
,,perceived emotional,0,,
,,populationbased descriptive,0,,
,,participants 268 experienced,0,,
,,participants 268,0,,
,,peasa participants,0,,
,,peasa,0,,
,,peasa participants 268,0,,
,,physical abuse 269,0,,
,,persons turkey,0,,
,,persons turkey data,0,,
,,associated elder abuse,0,,
,,associated elder,0,,
,,odds abusive neglectful,0,,
,,findings demonstrate,0,,
,,odds abusive,0,,
,,protective factors abusive,0,,
,,gold,0,,
,,gold standard,0,,
,,behavioral,0,,
,,prevalence rate,0,,
,,compared types,0,,
,,physical financial,0,,
,,enforcement,0,,
,,people caregivers zarit,0,,
,,older people exposed,0,,
,,practitioners policymakers fields,0,,
,,policymakers fields aging,0,,
,,people caregivers high,0,,
,,people exposed primary,0,,
,,practitioners policymakers,0,,
,,people exposed,0,,
,,policymakers fields,0,,
,,separate,0,,
,,recommended,0,,
,,relating,0,,
,,classification,0,,
,,regions,0,,
,,countries income classification,0,,
,,income classification,0,,
,,countries income,0,,
,,abuse analyzed,0,,
,,examining,0,,
,,valuable,0,,
,,healthcare professionals,0,,
,,screening elder abuse,0,,
,,valid reliable,0,,
,,discussion potential,0,,
,,forprofit nursing homes,0,,
,,figures,0,,
,,difficult working,0,,
,,forprofit nursing,0,,
,,reciprocal process,0,,
,,difficult working conditions,0,,
,,discussion potential implications,0,,
,,inside,0,,
,,patient outcomes,0,,
,,willful unintentional,0,,
,,possible obtaining medical,0,,
,,patient safety begin,0,,
,,possible obtaining,0,,
,,possible elder neglect,0,,
,,present case,0,,
,,presented severe,0,,
,,possible elder,0,,
,,obtaining,0,,
,,obtaining medical,0,,
,,obtaining medical history,0,,
,,willful,0,,
,,present case studies,0,,
,,older patients brought,0,,
,,willful unintentional unsubstantiated,0,,
,,presented severe malnutrition,0,,
,,malnutrition contractures decubitus,0,,
,,patients brought emergency,0,,
,,patients brought,0,,
,,malnutrition contractures,0,,
,,finding,0,,
,,significance set,0,,
,,potential abuse,0,,
,,revised,0,,
,,care provided,0,,
,,patient populations strong,0,,
,,physicians medical,0,,
,,person stands trust,0,,
,,patient populations,0,,
,,organic medical,0,,
,,physicians medical specialties,0,,
,,organic medical disease,0,,
,,person stands,0,,
,,vulnerable elder caregiver,0,,
,,organic,0,,
,,manage suspected cases,0,,
,,management elder,0,,
,,populations strong elderly,0,,
,,populations strong,0,,
,,vulnerable elder,0,,
,,manage suspected,0,,
,,particular relevance,0,,
,,particular relevance dermatologists,0,,
,,positioned identify manage,0,,
,,positioned,0,,
,,management elder abuse,0,,
,,positioned identify,0,,
,,16 months,0,,
,,coping strategies,0,,
,,survival,0,,
,,resident agitation,0,,
,,coping resident,0,,
,,food,0,,
,,problem residents,0,,
,,binary logistic regression,0,,
,,binary,0,,
,,binary logistic,0,,
,,sexual violence,0,,
,,50,0,,
,,residents staff,0,,
,,staff care,0,,
,,neglect based,0,,
,,limitations,0,,
,,implement,0,,
,,conclusion,0,,
,,reflective,0,,
,,qualitative study explore,0,,
,,decision,0,,
,,social isolation,0,,
,,multivariate logistic regression,0,,
,,multivariate logistic,0,,
,,financial exploitation neglect,0,,
,,welfare facilities medical,0,,
,,medical welfare,0,,
,,medical welfare facilities,0,,
,,workers home welfare,0,,
,,facilities older adults,0,,
,,higher intention intervene,0,,
,,awareness elder abuse,0,,
,,awareness elder,0,,
,,facilities medical,0,,
,,facilities medical welfare,0,,
,,facilities older,0,,
,,abuse higher intention,0,,
,,workers home,0,,
,,home welfare,0,,
,,home welfare facilities,0,,
,,welfare facilities older,0,,
,,kong,0,,
,,poor hygiene,0,,
,,negatively care,0,,
,,negatively care activities,0,,
,,bonesburns,0,,
,,hong kong,0,,
,,hong,0,,
,,poor health,0,,
,,perceived poor health,0,,
,,family membercaregiver,0,,
,,perceived poor,0,,
,,neglectedabusedmistreated,0,,
,,fearful,0,,
,,fearful family membercaregiver,0,,
,,living impairments,0,,
,,care activities,0,,
,,correlates abuse screening,0,,
,,fearful family,0,,
,,correlates abuse,0,,
,,bonesburns physically restrained,0,,
,,unusually poor hygiene,0,,
,,unusually poor,0,,
,,unusually,0,,
,,bonesburns physically,0,,
,,daily living impairments,0,,
,,membercaregiver,0,,
,,evident,0,,
,,wellbeing safety,0,,
,,theme,0,,
,,officials results,0,,
,,presently little known,0,,
,,physiologic,0,,
,,view focus identifying,0,,
,,view focus,0,,
,,perspectives elder abuse,0,,
,,predisposing factors,0,,
,,predisposing,0,,
,,physiologic changes aging,0,,
,,perspectives elder,0,,
,,older adults predisposing,0,,
,,preventable,0,,
,,physiologic changes,0,,
,,predisposing factors focus,0,,
,,participants comparable,0,,
,,officials results showed,0,,
,,presently little,0,,
,,presently,0,,
,,policies increase care,0,,
,,policies increase,0,,
,,phenomenon middle,0,,
,,phenomenon middle eastern,0,,
,,points view focus,0,,
,,points view,0,,
,,participants comparable reports,0,,
,,physical changes accompany,0,,
,,physical changes,0,,
,,instrumental activities,0,,
,,instrumental activities daily,0,,
,,coded,0,,
,,results showed factors,0,,
,,showed factors,0,,
,,contract,0,,
,,findings revealed,0,,
,,safeguarding measures,0,,
,,older peoples experiences,0,,
,,peoples experiences,0,,
,,negligence,0,,
,,reduced,0,,
,,crisis,0,,
,,care facilities south,0,,
,,south,0,,
,,act longterm,0,,
,,facilities south korea,0,,
,,act longterm care,0,,
,,facilities south,0,,
,,south korea,0,,
,,care insurance aged,0,,
,,precedents related elderly,0,,
,,applicability,0,,
,,insurance aged,0,,
,,precedents related,0,,
,,inception,0,,
,,emphasize,0,,
,,access,0,,
,,92,0,,
,,metropolitan area,0,,
,,police reports,0,,
,,police,0,,
,,knowntrusted,0,,
,,housing stability,0,,
,,stability,0,,
,,earlier,0,,
,,abuse significantly,0,,
,,targeted,0,,
,,meaningful,0,,
,,residing,0,,
,,main category,0,,
,,encounters focused,0,,
,,caring encounters,0,,
,,reaching,0,,
,,finnishspeaking,0,,
,,uncaring encounters assistant,0,,
,,nurses immigrants,0,,
,,immigrants dementia,0,,
,,immigrants dementia symptoms,0,,
,,encounters assistant,0,,
,,residents needs,0,,
,,assistant nurses immigrants,0,,
,,assistant nurses,0,,
,,encounters assistant nurses,0,,
,,abuse prevention measures,0,,
,,establish,0,,
,,system elderly,0,,
,,achieve,0,,
,,propose,0,,
,,field elder,0,,
,,ways addressing international,0,,
,,older women prominent,0,,
,,portugal neglect,0,,
,,potential marginalizing older,0,,
,,portugal reviewed discussed,0,,
,,perspective considered gap,0,,
,,paradigms studying older,0,,
,,paradigms studying,0,,
,,potential marginalizing,0,,
,,paradigms,0,,
,,older womens,0,,
,,practice addressing,0,,
,,practice addressing abuse,0,,
,,perspective discussed holistic,0,,
,,older women ways,0,,
,,portugal neglect abuse,0,,
,,policy practice addressing,0,,
,,portugal reviewed,0,,
,,perspective examples research,0,,
,,older women abuse,0,,
,,perspective discussed,0,,
,,perspective considered,0,,
,,perspective examples,0,,
,,marginalizing,0,,
,,older womens experiences,0,,
,,marginalizing older,0,,
,,ways addressing,0,,
,,marginalizing older womens,0,,
,,understudied,0,,
,,enhancing,0,,
,,results follows,0,,
,,facilities infrastructure,0,,
,,infrastructure workers treatment,0,,
,,infrastructure workers,0,,
,,facilities infrastructure workers,0,,
,,main countries study,0,,
,,infrastructure,0,,
,,workers treatment condition,0,,
,,study reviewed,0,,
,,treatment condition,0,,
,,workers treatment,0,,
,,software,0,,
,,factors affecting,0,,
,,norwegian nursing,0,,
,,norwegian,0,,
,,staffing,0,,
,,spss,0,,
,,research team,0,,
,,utility,0,,
,,potential elder,0,,
,,potential elder abuse,0,,
,,convenience sampling,0,,
,,convenience,0,,
,,observational,0,,
,,addition study,0,,
,,appears,0,,
,,april,0,,
,,period 2011,0,,
,,people maintaining,0,,
,,people maintaining level,0,,
,,perspective experience older,0,,
,,period 2011 rns,0,,
,,older people maintaining,0,,
,,perspective experience,0,,
,,older adults older,0,,
,,older relative admitted,0,,
,,older relative,0,,
,,poor nursing,0,,
,,older adult admitted,0,,
,,vigil bedside core,0,,
,,participants provided described,0,,
,,vigil,0,,
,,vigil bedside,0,,
,,participants provided,0,,
,,poor nursing care,0,,
,,settings systematic review,0,,
,,settings systematic,0,,
,,family support,0,,
,,wide,0,,
,,indicating,0,,
,,results study follows,0,,
,,study follows,0,,
,,older people countryside,0,,
,,practices stopping,0,,
,,vulnerable feel abused,0,,
,,people countryside perceive,0,,
,,participants experiences abuse,0,,
,,older persons living,0,,
,,participants experiences,0,,
,,practices stopping elder,0,,
,,participants betrayal trust,0,,
,,paid special,0,,
,,vulnerable feel,0,,
,,people countryside,0,,
,,older people holding,0,,
,,persons living rural,0,,
,,people holding,0,,
,,people holding beliefs,0,,
,,village,0,,
,,persons living,0,,
,,village yunnan,0,,
,,village yunnan province,0,,
,,older adults vulnerable,0,,
,,participants betrayal,0,,
,,perceive abuse sense,0,,
,,paid special attention,0,,
,,sparse,0,,
,,difficulties,0,,
,,type elder abuse,0,,
,,suggested,0,,
,,p005,0,,
,,sample size,0,,
,,aged 60 years,0,,
,,abuse women,0,,
,,ethics discussion,0,,
,,aid,0,,
,,stimulate,0,,
,,practice beginning target,0,,
,,ofand response toelder,0,,
,,ongoing problems detection,0,,
,,ofand response,0,,
,,ongoing problems,0,,
,,ongoing,0,,
,,ofand,0,,
,,prevalence traumatic stressful,0,,
,,practice beginning,0,,
,,prevalence traumatic,0,,
,,organizational services policies,0,,
,,order address ongoing,0,,
,,policies forms synergistic,0,,
,,organizational services,0,,
,,policies forms,0,,
,,older adults families,0,,
,,order address,0,,
,,roles,0,,
,,recurrence,0,,
,,practice policy,0,,
,,practice policy level,0,,
,,peerreviewed literature 2009,0,,
,,peerreviewed literature,0,,
,,older adults caregivers,0,,
,,policy level,0,,
,,policy level systematic,0,,
,,peerreviewed,0,,
,,crime,0,,
,,study aims describe,0,,
,,aims describe,0,,
,,pressure sores followed,0,,
,,place domestic,0,,
,,possible prove,0,,
,,pressure sores,0,,
,,malnutrition dehydration neglect,0,,
,,malnutrition dehydration,0,,
,,present work demonstrates,0,,
,,possible prove insect,0,,
,,physical neglect period,0,,
,,postmortem findings pressure,0,,
,,postmortem findings,0,,
,,postmortem examination understanding,0,,
,,postmortem examination,0,,
,,physical neglect,0,,
,,place domestic environment,0,,
,,partners relatives providing,0,,
,,period neglect relevant,0,,
,,particular importance insect,0,,
,,period days,0,,
,,period days antemortem,0,,
,,partners,0,,
,,partners relatives,0,,
,,period deceaseds,0,,
,,period deceaseds life,0,,
,,particular importance,0,,
,,period neglect medical,0,,
,,nursing homes study,0,,
,,pool atrisk patients,0,,
,,outside individuals residence,0,,
,,prescreener conceptually integrated,0,,
,,prescreener neglect,0,,
,,patients treated,0,,
,,present single diagnosis,0,,
,,outside,0,,
,,potential neglect cases,0,,
,,pool,0,,
,,pool atrisk,0,,
,,place outside individuals,0,,
,,place outside,0,,
,,pervasive forms mistreatment,0,,
,,outside individuals,0,,
,,patients benefit,0,,
,,patients treated hospitals,0,,
,,present single,0,,
,,prescreener neglect tool,0,,
,,patients benefit indepth,0,,
,,prescreener conceptually,0,,
,,pervasive forms,0,,
,,hypothesis,0,,
,,lack association,0,,
,,remains,0,,
,,march,0,,
,,038,0,,
,,013,0,,
,,victims disclosed sv,0,,
,,victims disclosed,0,,
,,flanders,0,,
,,victimisation old age,0,,
,,past 12months,0,,
,,victimisation old,0,,
,,mental health care,0,,
,,disclosed,0,,
,,sexual victimisation old,0,,
,,disclosed sv,0,,
,,endoflife care,0,,
,,coercion,0,,
,,opinions,0,,
,,ethical challenges reported,0,,
,,challenges reported,0,,
,,challenges reported nursing,0,,
,,opinions experiences,0,,
,,endoflife issues,0,,
,,resident ethics,0,,
,,consensus,0,,
,,reported nursing,0,,
,,reported nursing home,0,,
,,resident ethics meetings,0,,
,,poor qoc,0,,
,,cwbs,0,,
,,care hospital,0,,
,,care hospital settings,0,,
,,aged care hospital,0,,
,,high job,0,,
,,032,0,,
,,high job demands,0,,
,,family caregiving,0,,
,,respondents data,0,,
,,violation residents,0,,
,,physical harm abuse,0,,
,,personal social needs,0,,
,,personal social,0,,
,,participants groups,0,,
,,violation residents privacy,0,,
,,perceptions ageism dehumanization,0,,
,,physical harm,0,,
,,perspective ministry health,0,,
,,participants groups led,0,,
,,perceptions ageism,0,,
,,physical abuse findings,0,,
,,perspective ministry,0,,
,,emphasizing,0,,
,,posed,0,,
,,abuse posed,0,,
,,dependence elder,0,,
,,posed incontinence care,0,,
,,continence care madecc,0,,
,,posed incontinence,0,,
,,concepts,0,,
,,dependence elder abuse,0,,
,,factors include,0,,
,,care dependence elder,0,,
,,elder abuse posed,0,,
,,abuse posed incontinence,0,,
,,care madecc,0,,
,,inferential statistics,0,,
,,inferential,0,,
,,clinically significant elder,0,,
,,specificity qualcare,0,,
,,significant elder abuse,0,,
,,detecting clinically significant,0,,
,,dyads,0,,
,,significant elder,0,,
,,subscales,0,,
,,standardized case scenarios,0,,
,,detecting clinically,0,,
,,trainees completed,0,,
,,adults receiving care,0,,
,,adults receiving,0,,
,,receiving care home,0,,
,,receiving care,0,,
,,reportable elder abuse,0,,
,,reportable elder,0,,
,,reportable,0,,
,,caregiving dyads,0,,
,,case scenario,0,,
,,older adults receiving,0,,
,,case scenarios,0,,
,,sensitivity specificity qualcare,0,,
,,sensitivity specificity,0,,
,,phenomenon reviewed,0,,
,,perceptions prevalence elder,0,,
,,perspectives diagnostic challenges,0,,
,,perceptions prevalence,0,,
,,presented according maslows,0,,
,,perspectives diagnostic,0,,
,,potential neglect categories,0,,
,,older adults complex,0,,
,,performed pubmed web,0,,
,,performed pubmed,0,,
,,presented according,0,,
,,physical appearance health,0,,
,,phenomenon reviewed identified,0,,
,,phenomenon articles published,0,,
,,phenomenon articles,0,,
,,web science cinahl,0,,
,,physical appearance,0,,
,,conflicts,0,,
,,interact,0,,
,,prevalence hospitalizations assaults,0,,
,,old public,0,,
,,violence assault,0,,
,,violence assault 2008,0,,
,,prevailed 60 69,0,,
,,old public sector,0,,
,,prevent violence,0,,
,,violence brazilian elderlies,0,,
,,old men,0,,
,,prevalence physical aggression,0,,
,,violence prevailed,0,,
,,prevalence hospitalizations,0,,
,,violence prevailed 60,0,,
,,prevailed,0,,
,,old men public,0,,
,,physical aggression,0,,
,,prevent violence elderly,0,,
,,physical aggression neglect,0,,
,,prevailed 60,0,,
,,violence brazilian,0,,
,,people violence assault,0,,
,,prevalence women,0,,
,,prevalence women 80,0,,
,,people violence,0,,
,,old hospitalized unified,0,,
,,old hospitalized,0,,
,,general,0,,
,,outcomes indicator quality,0,,
,,outcomes data suggest,0,,
,,outcomes indicator,0,,
,,patient safety abuseneglect,0,,
,,patient safety suggest,0,,
,,outcomes data,0,,
,,perceptions time recognized,0,,
,,perceptions time,0,,
,,applied,0,,
,,forms em,0,,
,,family cohesion,0,,
,,em perpetrated,0,,
,,cohesion,0,,
,,factors em,0,,
,,ethnic groups,0,,
,,elder maltreatment,0,,
,,em perpetrated family,0,,
,,em population,0,,
,,component,0,,
,,perpetrated family members,0,,
,,maltreatment 10,0,,
,,ethnic,0,,
,,perpetrated family,0,,
,,july,0,,
,,aged care settings,0,,
,,attributes,0,,
,,abuse men,0,,
,,women higher,0,,
,,moving old age,0,,
,,came old age,0,,
,,moving,0,,
,,risk abuse men,0,,
,,women higher risk,0,,
,,came old,0,,
,,moving old,0,,
,,349,0,,
,,nepal,0,,
,,contexts,0,,
,,worse,0,,
,,service agencies,0,,
,,abuse protective,0,,
,,elderly perpetrator characteristics,0,,
,,elderly perpetrator,0,,
,,abusers economically,0,,
,,korean elder abuse,0,,
,,korean elder,0,,
,,keapsa,0,,
,,abusers economically dependent,0,,
,,abuse cases korean,0,,
,,abuse protective service,0,,
,,home ownership,0,,
,,ownership,0,,
,,elder abuse protective,0,,
,,vary,0,,
,,substance abusers economically,0,,
,,client married,0,,
,,characteristics elder abuse,0,,
,,cases korean elder,0,,
,,protective service agencies,0,,
,,cases korean,0,,
,,perpetrator characteristics elder,0,,
,,end,0,,
,,vulnerable frail residents,0,,
,,organizations efforts,0,,
,,new ftags coding,0,,
,,organizations efforts vulnerable,0,,
,,opportunity,0,,
,,opportunity bridge,0,,
,,way centers,0,,
,,omission,0,,
,,omission represents,0,,
,,omission represents major,0,,
,,vulnerable frail,0,,
,,organizations,0,,
,,opportunity bridge major,0,,
,,prevalent concerning,0,,
,,way centers medicare,0,,
,,prevalent concerning public,0,,
,,ways ftag,0,,
,,practice research policy,0,,
,,ways ftag address,0,,
,,collected data,0,,
,,collected data analyzed,0,,
,,data analyzed,0,,
,,older people research,0,,
,,practices findings,0,,
,,practices care homes,0,,
,,participating care homes,0,,
,,older people selfcompletion,0,,
,,people determine,0,,
,,people determine nature,0,,
,,paper present findings,0,,
,,people research,0,,
,,practices findings suggest,0,,
,,predominantly psychological physical,0,,
,,older people determine,0,,
,,people selfcompletion,0,,
,,participating care,0,,
,,people research revealed,0,,
,,occur care homes,0,,
,,oops,0,,
,,predominantly psychological,0,,
,,occur care,0,,
,,oops happened,0,,
,,practices care,0,,
,,oops happened evidence,0,,
