"writer","date","comment"
"다인다색","2021.04.13","재미있게 감상했습니다 ~"
"booru","2021.04.13","우리의 미래라 생각하니 남의 일이 아닌듯 많은 것을 느끼면서 관람했네요~~~"
"gu**ud5790","2021.04.13","최고였어요.. 마지막의 5분 정도가 압권이었어요.. 간호사의 품에서 아기가 되어 버린 안소니.. 그리고 여름의 푸른 녹음이 안소니와 대비되어 정말 슬펐습니다. 
그냥 좋은 영화라고 표현하기엔 정말 아쉽습니다. 치매는 신이 만든 최악의 선물이라고 생각합니다.."
"시니쿨","2021.04.13","배우들의 열연이 돋보이는 영화"
"김윌리암","2021.04.13","처음부터 끝까지 영화속에 빠져들게 만드는 마력은 안소니 홉킨스의 연기력. 그 기나긴 대사를 그나이에 어떻게 ? 그저 감탄할 뿐."
"chocho.","2021.04.13","깨져가는 기억의 조각을 붙잡으려 노력하는 한번도 경험해보지 못한 환자의 시선"
"비디오키드","2021.04.13","주인공의 오감 기준으로 진행되는 이야기라 내용이 계속 바뀌어서 정신이 없네요. 장인의 연기라 현실처럼 느껴집니다. 한 번 더 봐야 이해가 갈 것 같아요."
"굥일","2021.04.13","볼만한 영화입니다~~~!ㅎㅎ"
"db**29816","2021.04.13","볼만한 영화입니다!~~~!"
"yy**nm","2021.04.13","더 파더 볼만 했어요~~~"
"hs**617","2021.04.13","안소니홉킨스 아카데미 줘"
"영알못","2021.04.13","치매야말로 가장 잔인한 병"
"열정셋","2021.04.13","치매는 무서워ㅜㅜㅜㅜ"
"그런돼흐","2021.04.13","안소니홉킨스 포에버~
이런 작품을 볼 수 있어서 영광입니다."
"arzyin","2021.04.13","두배우의 연기가 훌륭했다.
치매에 대한 이해가 깊어졌고 수긍이 갔다.
같은병을 앓고있는 엄마가 내내 생각이 났다.
인생은 덧없어? 평생 집을 위해 노력했는데
이젠 내가 누울곳이 없어?이 대사가 자꾸 떠오른다.
어떻게 사는게 슬기로운 인생일까?"
"lh**74","2021.04.13","치매환자의 입장에서 만들어진 영화!
막연히 기억의 문제라 생각했는데.. 이런 혼란을 겪는다니 치매가 얼마나 무서운지 간접으로 체험한 느낌!"
"율파파","2021.04.13","마음이 무거워 지는 영화네요"
"Constantin2","2021.04.13","치매환자의 입장에서 스릴러로 풀어낸 영화는 처음인듯. 임팩트가 장난 아님."
"영화좋아","2021.04.13","배우의 연기가 너무나 좋았던 영화 더파더"
"SKYEEEE","2021.04.12","인간, 져버리는 것이 아닌 태초의 시작으로 돌아가다."
"코스모스","2021.04.12","시어머니 친정어머니 두분 다
치매를 앓고 있기에 더욱더 몰입.
보는 내내 눈물이..."
"wl**r7486","2021.04.12","the father masterminded"
"eephus","2021.04.12","도차더아처더ㅠㅏ파터더"
"sj**ocj","2021.04.12","내 모든 기억이 낯설어지다"
"카모카모","2021.04.12","더 살인자의 기억법.  너무 잘만든 영화."
"SKY(스카이)","2021.04.12","괜찮았어요. 꼭 보세요."
"bo**tation","2021.04.12","뜻밖의 스릴러 참신하고 현실적"
"k1**ri","2021.04.12","내가 저렇다면 너무도 무서울텐데~! 연기의 거장은 그 무서움 마저도 잃는 우리네 아버지들을 너무도 진실하게 표현하네요~!!!!"
"polaris","2021.04.12","연기 음악 연출 모든게 완벽해요 올리비아 콜먼과 안소니 홉킨스의 연기는 정말 ㅠㅠ"
"je**ong17","2021.04.12","유쾌함 뒤 길고 진한 여운"
"ql**dl","2021.04.12","늙으면... 정신이 맑으면 그게 행복이겠다."
"nk**323","2021.04.12","이반일리치의 시점으로 21세기를 나타내다."
"django d는묵음","2021.04.12","엔딩에 홉킨스옹의 명연기가 오래동안 기억에 남을거같다"
"라임","2021.04.12","생각보단 그저 그랬어요"
"ya**e77","2021.04.12","잘 봤습니다. 고맙습니다."
"디논","2021.04.12","안소니 홉킨스의 경이로운 연기와 영화의 엄청난 연출과 편집으로 관객에게 실제 치매를 체험시켜 줍니다"
"비어뱅크","2021.04.12","치매당사자 시각에서의
관념이 인상적이다."
"vimil","2021.04.12","내 잎사귀가 다 지는거같아  이 대사 한줄에 눈물이.... 누구나 다 나이들면서 느끼는 감정 그리고 치매가족이있다면 못볼듯한 작품 안소니홉킨스가 너무 절절하게 표현해낸 작품"
"나뮈~","2021.04.12","전혀 예상 못했는데 슬픈 영화네요"
"튼튼이할배","2021.04.12","안소니홉킨스 연기력이 대단합니다."
"똘똘이할매","2021.04.12","누구나 늙으면 저렇게 될 수 있는데 지금 더 잘해야지..."
"fy**l2005","2021.04.12","영화를 보는동안  안소니가  정상인지  헷갈렸는데..
결말부분에  어머니가 보고  싶다며  나가고  싶다고  얘기  할때는  울컥했습니다...
안소니 홉킨스 의  명연기에  박수를  보냅니다.~~~"
"yryoon","2021.04.12","가슴 아픈 안소니 홉킨스의 연기ㅠ"
"hw**ii00","2021.04.12","올해 본 최고의 스릴러
진짜 연기 최고"
"ge**uschul","2021.04.12","눈물 줄줄 나요 슬픕니다"
"cgvkid","2021.04.12","“양들의 침묵’’의 무서운 살인마, 한니발 박사가 현실의 이름과 같은 앤서니가 되어 초점을 잃은 눈으로 “내 몸에서 잎이 다 떨어져 나가는 것 같다”고 말한다. 눈물은 나오지 않았으나 이렇게 무섭고 슬픈 영화가 또 있을까?!"
"베니와케이","2021.04.12","생각보다 어떤 공포영화보다도 무섭고, 두렵고, 너무나 처연했다."
"wo**d211","2021.04.12","무서울정도의  연기력에 감탄하면서 나이들어생기는 병이지만 무섭고 쓰리네요"
"ru**ar","2021.04.12","마지막 연기가 너무 인상깊었어요."
"만군1","2021.04.12","재미있었답니다. 풀리지 않는 의문이 있었으나 기대한이상입니다."
"hs**686","2021.04.12","주인공의 연기가 단연 돋보여요!"
"co**os9716","2021.04.12","체험하는 영화 그자체."
"빈센트","2021.04.12","연기신들이 펼치는 치매 노인의 고통과 외로움"
"ju**ws123","2021.04.12","재밌어요 초강추입니다"
"소승불교","2021.04.12","양들의 침묵이후로 홉킨스 할아버지의 연기는 죽였다~~~"
"wa**gbsl","2021.04.12","벗어날 수 없는, 무참한 현실을 부정하고픈 인물의 작중상황과 심리를 플롯으로 묘사하는 명석함. 그리고 그 무지막지한 영화적 체험"
"토글토글","2021.04.12","아스라히 사라져간 기억속 내 아버지
그 속에서 누구보다 위대한 내 아버지
연기가 아닌 실제상황처럼 보였다"
"스날러","2021.04.12","보는 내내 내가 치매에 걸린줄 알았다"
"후회없는 영화관람 후회없는 굿즈사랑","2021.04.12","정말 무섭다 라고 생각했다"
"새벽세시","2021.04.12","안소니 홉킨스 배우님의 연기는 그냥 최고다."
"titicaca02","2021.04.12","누구나 될 수 있다는..게 무섭다..
배우들의 연기는 감히 평가라는 말을 쓰지 못하겠다..."
"tk**6100","2021.04.12","편집이 재밌네요. 덕분에 주인공이 어떤 감정, 생각인지 이해하기 편해요. 안소니 홉킨스 연기는 역시네요"
"르누아르.","2021.04.12","안소니 홉킨스의 연기력이 아니었다면
이 영화의 가치는 낮았을것임"
"소멍태","2021.04.12","좋은 영화입니다요. 아쉽게 보진 못 했지만"
"fl**er8","2021.04.12","감독은 교활하게 답을 주길 거부했다."
"Calcalcal","2021.04.12","연기가 정말 모자라지도 과하지도 않고 너무 섬세하다. 치매를 다룬 영화중에 환자입장에서 이렇게 디테일하게 묘사 된적이 있었나. 오랜기간 앓다 가신 할머니 생각에 마음이 아팠다. 재미는 기대안했지만 생각보다 흥미롭게 연출되어 추천"
"영카짱","2021.04.12","역시 안소니 홉킨스 배우님의 연기는 믿고 봐도 손색이 없는...  한 씬 한 씬 감정의
변화를 어찌 그리 잘 표현해 내셨는지 ...."
"ae**816","2021.04.12","안소니의 치매 연기가..진짜 환자 같았다."
"티그레","2021.04.12","""눈이부시게"" 드라마보면서 마음 아파했는데 ""더파더""보면서도 마음이 많이 아프네요~"
"sp**ngbreak","2021.04.12","거장배우의 연기가 일품이었습니다. 같이 혼란스러워지고, 또 서러워졌습니다."
"mh**loollehm","2021.04.12","보는 내내 할아버지의 시선으로 사건을 보다보니 계속 의심하면서도 믿을 수밖에 없는 상황이 계속 반복됨. 주인공이 울 때 복잡하고 안타깝고 같이 울고 싶었음."
"엘리 J.","2021.04.12","정말 맘이 아팠어요. 누구든 저런 나이가 되고 저런 몹쓸 병으로 가족도 못알아볼때가 올텐데ㅜ 많은 생각을 하게하는 영화였어요"
"마시마로짱","2021.04.12","안소니 홉킨스 과연 대배우"
"1984_1992","2021.04.12","어린아이처럼 우는 모습에 가슴이 먹먹.. 아무것도 모른채 봤으면 더 마음이 아팠을 것 같다"
"사라봉2","2021.04.12","아주 좋아 ,  연출이 인상적이다"
"유지퉤","2021.04.12","누구 말마따나 치매의 간접체험... 앤소니 홉킨스가 왜 위대한 배우인지 알 수 있는 영화..."
"al**804","2021.04.12","'그래비티'가 우주을 체험하게 하는 영화였다면, '더 파더'는 관객이 치매환자가 된 듯한 체험을 하게 하네요.."
"redax99","2021.04.12","오랜만에 안소니 홉킨스의 연기를 볼 수 있어서 좋았지만 기대가 너무 컸었는지 다소 실망스러웠다."
"le**0418","2021.04.12","의식이 사라져가고 무의식이 지배하는 치매를 연기하는 안소니 홉킨스가 놀라웠다"
"canne2","2021.04.12","파더파더파더파더파더"
"라일락민트","2021.04.12","영화 다시 한 번 보고 싶네요."
"no.2046","2021.04.12","터지고야마는 수미쌍관의 울음"
"CyclistHigh","2021.04.12","미리가본 나의 미래(?)일수도 있는 이야기..."
"he**3998","2021.04.12","잘 봤습니다 좋은영화 감사합니다"
"털실","2021.04.12","치매환자의 시각으로 들여다본 시간"
"joxfly","2021.04.12","배우들의 언기가 너무 좋았어요 연출또한"
"먀리브","2021.04.12","제대로 간접경험할 수 있는 영화였습니다"
"on**orepd","2021.04.12","장 루이 트랭티냥과는 또 다른, 안소니 홉킨스."
"ye**ung93","2021.04.12","우리는 모두 언젠가 노인이 된다. 그러나 모든 노인이 기억을 잃는 것은 아니다. 나는 과연 어떻게 될까. 두려움 가득한 미래를 그려보며 배우의 연기에 눈물 흘리게 된다."
"나라라랄","2021.04.12","앤소니 올리비아 두분의 섬세한 연기가 너무 인상깊어요"
"tj**js2","2021.04.12","보는동안 어떤게 사실인지 혼동속에 몰입해갔지만 결국은  너무 서글프다 ~"
"ba**wf","2021.04.12","치매환자의 머릿속 생각에 대해서 한번도 궁금해 한 적이 없었다. 이 영화를 보고 그분들이 얼마나 혼란스럽고 당황스러울지..그리고 왜 그런 행동들을 하는지도 이해가 됐다. 그분들의 머릿속을 평화롭게 해줄 수 있는 보호자의 역할에 대해 진지하게 고민해보게 하는 영화다."
"wo**oon8","2021.04.12","희노애락의 감정을 고스란히 느끼게하는 연기에 박수를??"
"색채의 마법사","2021.04.12","이런 영화일거라곤 생각도 못했어요. 안소니 홉킨스 연기는 단연 최고입니다"
"기문","2021.04.12","알츠하이머를 앓는 사람의 삶의 장르는 스릴러구나."
"Lion07","2021.04.12","긴장감이 넘치다 못해 오싹함"
"모두까기 인형","2021.04.12","치매 환자의 입장을 조금이라도 이해할 수 있는 영화"
"캐러멜팝콘","2021.04.12","최고의 연기와 완벽한 각본, 
강추합니다!!"
"eu**ee1964","2021.04.12","치매환자의 입장에서 바라본 영화라 더 서글프고 마음아픈 내용이네요."
"cloud9si","2021.04.12","좋았습니다 ★★★★♥♥♥
$0"
"cloud9gs","2021.04.12","좋았습니다 ★★★★♥♥♥
$0"
"가든_","2021.04.12","좋았어요! 배우들 연기가 좋네요"
"군침이 싹","2021.04.12","별다른 장치없이 대사와 표정,몸짓만으로 관객을 극에 몰입하게 만드는 두 명배우의 열연이 역시 놀라웠다. 감독의 의도겠지만서도 보는 내내 주인공과 같이 혼란을 겪은 상황이 되어보니 엄청나게 괴로웠음"
"wn**xj01","2021.04.12","재미있게 봤어요! 좋은 영화네요:)"
"to**s98","2021.04.12","재미있게 봤어요! 좋은 영화네요:)"
"dl**dsu59","2021.04.12","좋았어요~^^!!!"
"lo**bird2626","2021.04.12","좋았어요~^^!!!"
"레드루시","2021.04.12","단순하면서도 매우 복잡해진 우리 일상의 이야기  안소니 홉킨즈는 너무 놀라웠습니다"
"Conai11","2021.04.12","영화   잘봤습니다..."
"ha**u25","2021.04.12","신랑이랑 집중하며 잘 봤네요"
"zz**ne","2021.04.12","감동 배우연기좋아서요"
"뱅긍냥","2021.04.12","더 파더 the Father"
"몽돌이903","2021.04.12","지루하고...
뭘 표현하려고 하는건지..."
"ra**passion","2021.04.12","안소니 홉킨슨의 연기는 대단하다 ㄷㄷㄷ"
"whalei","2021.04.12","배우들의 연기가 좋았어요"
"kickk","2021.04.12","안소니의 연기가 대박이네요"
"le**angroc71","2021.04.12","관록이 있는 배우들의연기가 좋았읍니다"
"씽씽호호","2021.04.12","영화 재밌게 잘 봤습니다."
"hj**o1287","2021.04.12","배우들 연기 정말고급집니다. 저도 기억이 헝클어지네요^^"
"ke**82","2021.04.12","두 연기파배우들의 믿고보는 영화였어요"
"ky**7young","2021.04.12","마음이 찡하고 부모님생각났어요.."
"축북","2021.04.12","치매가 온세계사람들의 고민거리 이듯이
안소니홉긴스의 띄어난  연기력으로
치매초기부터 가족과의 관계
를 잘다룬 영화"
"Ranne","2021.04.12","정말 우리들의 이야기_집을 위해 그렇게 고생했는대 말년에 내 몸 하나 누일 공간이 없다는 대사에 눈물이__어쩜 우리 모두의 이야기"
"바람돌이","2021.04.12","공포영화 보는줄 알았음.. ㄷㄷㄷ"
"리영화","2021.04.12","다른 의미의 공포영화ㅇㅇ"
"Darrk","2021.04.12","진정한 의미의 공포체험"
"gk**jslrrj","2021.04.12","치매환자 체험 영화...ㅠㅠ"
"구지니이","2021.04.12","역시 아는 배우라 연기력 하나는 끝내주네요 잘 봤습니다"
"rl**ydaks777","2021.04.12","첨엔 스릴러느낌도 약간,,살짝 졸려요"
"wh**eturboo","2021.04.12","좀 혼란스러웠지만 나중에는 이해가 되는 영화ㅠ 안소니의 연기가 너무 좋았고 그만큼 가슴 아프고 안타깝고 슬펐던ㅠ"
"gl**ia555","2021.04.12","배우들의 연기가 감동적이었어요"
"회초리","2021.04.12","앤또니 고생했어요 ..."
"palebluedot","2021.04.12","누구나 겪을 수 있는 슬픈 이야기"
"gl**ht","2021.04.12","변해가는 안소니 홉킨스의 눈빛은 최고!"
"아트레이데스","2021.04.12","홉킨스옹 리스팩입니니다"
"yosuba","2021.04.12","올해 본영화중 최고였습니다"
"at home","2021.04.12","시간의 무작위 배열과 혼돈"
"중독","2021.04.12","스러지는 기억과 정신."
"가치다가치","2021.04.12","치매에 걸린 혼란스러움을 관객들에게 제대로 보여준다"
"카골드","2021.04.12","동서양 막론하고 치매로 기억을 잃어가는건 슬프네요, 주변에서 겪어봐서 공감이 가네요~"
"아비","2021.04.12","홉킨스옹의 연기에 빠져든다"
"니옷","2021.04.12","치매도 분열증도 아닌 뭔지 알수없는"
"re**a76","2021.04.12","멀지도 가깝지도 않은 이야기"
"ch**lie41","2021.04.12","마지막까지 반전을 기대했으나..."
"엘리트비디오","2021.04.12","연기천재 안소니 홉킨스!!"
"dk**pfjd","2021.04.12","생각보다 여운이 남네요"
"PcvL","2021.04.12","시간과 장소, 인물이 모두 뒤섞인 속에서 사는 삶을 산다는 건 이렇게나 공포스러운걸까."
"LearnKS","2021.04.12","한 사람의 정신세계를 잘 들여다볼 수 있었어요."
"kkotka","2021.04.12","재미있게잘보았습니다. 시간날때 보니 좋네요."
"th**god","2021.04.12","별로에요 ㅋㅋㅋ 노인영화"
"칰꼴라시코","2021.04.12","어디서도 본 적 없는 안소니 홉킨스의 낯선 모습"
"Survivor","2021.04.12","참 슬프다 나이가 든다는거 건강하게 마무리되면 좋겠다"
"mumu16","2021.04.12","안소니옹의 연기력bb"
"12**ssoo**","2021.04.12","배우들의 연기가 좋아요"
"hyyunn","2021.04.12","더 파더 좋아요 추천합니다"
"11**dy**","2021.04.12","오래오래 기억에 남을 영화"
"YONGD","2021.04.12","대단한 앤서니 홉킨스의 연기"
"cherry_","2021.04.12","배우들의 연기가 일품이다"
"x1**011x","2021.04.12","감동적인 영화였습니다"
"15**ly","2021.04.12","좋은 영화.
나이듦에 대해,
내 부모님에 대해
생각해보는.."
"한정 아저씨","2021.04.12","안소니홉킨스의 명연기 좋아요"
"pe**pala","2021.04.12","안소니 홉킨스가 다했다"
"Space_","2021.04.12","완벽 이상의 연기에 가려진 엄청난 연출력"
"purmeice","2021.04.12","치매로 인한 혼란을 당사자의 입장에서 스릴러 형식으로 잘 그려냈다."
"mania.....","2021.04.12","우리 드라마 ‘눈이 부시게’가 연상 되었습니다.주인공이 아버지라서 더욱 가슴이 저리더군요~부모님 건강하실 때 효도 해야겠습니다!!"
"비비안리","2021.04.12","안소니 홉킨스의 연기는 멋지지만 너무 지루해서 졸면서 봤어요."
"cm**0725","2021.04.12","더 파더 잘 봤습니다.."
"fr**sia11585","2021.04.12","영화는 너무 좋았는데 좀 어려웠어요. 안소니 홉킨스의 매력과 연기력이 대단했습니다."
"cubeye","2021.04.12","감동 대 감동이지만 슬픈 공포"
"kevin cho","2021.04.12","얼마나 고통스러웠을까"
"ha**enin","2021.04.12","치매가 무섭다는걸 피부에 와닿게 그린 영화"
"마마이스","2021.04.12","so touching"
"he**7174","2021.04.12","훌륭한배우의 연기에 기립박수를
어쩌면 미래의 내모습일수도"
"웅복이","2021.04.12","기억이 왜곡 되어가는 과정을 받아들일 수 밖에 없다는 현실이 더욱 비참하다"
"19**jisu","2021.04.11","내용은 전형적이지만 그 형식이 아주 독특한 당사자 시점의 알츠하이머 영화. 그들 역시 주변인 못지 않은 고통과 좌절에 시시때때로 맞서고 있음을 적나라하게 보여준다. 잘게 파편화된 기억은 언제고 다시 나타났다가, 애석하게도 금세 사라지는 법."
"줄스","2021.04.11","뒤섞인 기억의 파편들은 엄청난 감정의 소용돌이를 일으키며 완벽한 미로속에서 끝까지 헤매게 만든다."
"뿡야뿡요","2021.04.11","치매에 대한 아련함이아닌 공포"
"ellipsis","2021.04.11","치매에 걸린 노인의 기억은 재조합되어
보는이로 하여금 공포를 느끼게한다
우리가 본것중에 진실이 있을까?"
"좋은영화 많이보기","2021.04.11","치매걸린 노인의 입장과 돌보는 가족의 입장 다 이해가는 영화에요"
"노르웨이펠레","2021.04.11","너무 사실적이어서...
슬프고도 안타까운 현실이다."
"미생님","2021.04.11","몰입해서 볼 수밖에 없는 명연기. 좋았습니다."
"so**yeon1006","2021.04.11","배우들 연기가 아주 미쳤습니다"
"ul**matecg","2021.04.11","가슴 무겁고 아주 조금이나마 치매에 정신이 잠식되어가는 이의 심정을 알 수 있었던 것 같았다. 아주 무거운 작품. 또한 안소니 홉킨스의 연기는 세기에 한번 나올 연기였다. Bravo."
"찰리브라운^^","2021.04.11","명연기인데 피곤해서 졸음..."
"매드맥스 분노의도로","2021.04.11","안소니 홉킨스 연기가 압권."
"at**a153","2021.04.11","보고 나니 마음이 무거워지지만 우리가 알지 못하는 세계를 살고 있는 그분들을 알아가기 위해 봐야하는 영화"
"ma**lesong","2021.04.11","재미있게 잘 봤네요..ㅎㅎ"
"th**w917","2021.04.11","재미있게 잘 봤습니다~"
"so**hyun","2021.04.11","소재와 연기, 연출의 삼박자"
"랄라랄라7","2021.04.11","배우들의 연기와 연출. 너무 다 좋은 영화네요."
"kh**1106","2021.04.11","영화를 보는 내내 무서웠어요"
"아몰랑2","2021.04.11","되게 재미있었어요. 좋아요."
"tr**kers","2021.04.11","완전 몰입하며 잘봤어요."
"ki**kichoi12","2021.04.11","배우들의 연기 좋네요."
"la**bos1","2021.04.11","영화 재밌있게 잘 봤습니다."
"초절정청순민정","2021.04.11","안소니 배우님의 연기는 단연톱이고 처음엔 치매인건 알았는데 이해가 안됐다가. 갈수록 치매라는 것이 얼마나 무서운지.   얼마나 외로울지 보여주는 영화 같았어여."
"Y냥","2021.04.11","세월 앞에 무방비로 노출되는 인간의 무력함이란.
예상대로 보는 내내 너무 슬프고, 속상해서
엔딩 올라갈때까지 질질 짬;; 이래서 볼까말까 고민했는데, 역시..
좋은 작품이라 보길 잘했다 생각하지만, n차는 힘들듯ㅜㅜ"
"a0**2a","2021.04.11","한 번도 생각해본 적 없다 .. 기억이 왜곡되는 공포"
"~준수사항~","2021.04.11","명배우 안소니 홉킨스 의 아버지 역활이 
병원 근무하는 1人 이라서 그런지 
마음에 다가오는듯 합니다 
치매 라고 하는 누군가는 겪어야 하는 연기를 리얼하게 보여준거 같아요 
명배우 답습니다"
"Seon-dae Kim","2021.04.11","기억의 망각 속에서 허덕이는 죽음이라는  애달픈 수순. 한없이 가벼운 인간의 시간을 이토록 정교한 연극으로 엮어낸다."
"wassap13","2021.04.11","안소니 님 연기 너무좋고요. 치매 가 요런거구나 하고 느끼고 왔습니다..."
"hi**623","2021.04.11","연기가 정말 좋았고 치매환자의 입장에서 보면 이런 느낌인가 싶었습니다"
"조울증마법사","2021.04.11","재미있게 관람했습니다"
"Free-will","2021.04.11","나를 기억한다는 것
나는 누구인가"
"MonoStyle","2021.04.11","초반 의아하고 놓치는 부분들이 있으나 알게 되면 이보다 슬픈게 없을 듯하며 이를 넘어 무섭게 느껴진다. 차라리 모르는게 나을 것 같다는 생각이 들 정도로..."
"그루씨","2021.04.11","고생많았어요 안소니. 그리고 안소니."
"♥ㅎㅈㅇ","2021.04.11","치매 그 혼란스러움을 간접체험"
"ha**i911","2021.04.11","환자에게는 가장 행복한 병, 가족에게는 가장 고통스러운 병~그것은 치매입니다.이 영화는 치매환자의 1인칭시점에서 너무도 완벽하게 잘표현한 영화입니다. 치매를 모른다면 재미없는 영화지만 주위에 환자가 있다면 큰 도움이 될수 있으니 꼭 보시기를 추천합니다"
"냠냠냠2","2021.04.11","슬프다기보단 무서울정도의 연기였어요"
"스타워즈","2021.04.11","치매를 바라보는 가족의 아픔이 고스란히 잘 드러난 영화네요.."
"fk**1642","2021.04.11","치매가아닌사람도공감할만환내용"
"령우아빠","2021.04.11","많은것들을 생각하게하는 좋은영화였습니다^^~"
"Julian","2021.04.11","탄탄한 스토리와 연출에 감탄했네요"
"시오내비","2021.04.11","믿고 보는 앤소니 홉킨스 영화. 역시 기대를 저버리지 않는..."
"가네코 후미코","2021.04.11","안소니홉킨스의 명연기 정말 감동이었습니다. 치매라는 질병도 정복되는 날이 오기를"
"gm**k96","2021.04.11","올해 최고의 영화. 안소니의 상황이 너무 현실적으로 잘 나타난 것 같아요"
"wiky","2021.04.11","안소니 홉킨스의 연기가 돋보임"
"plutoxiu","2021.04.11","무섭네요. 새로운 관점에서 보게되는 영화. 안소니 홉킨스는 정말 대단하네요."
"토리","2021.04.11","치매로 인한 기억의 상실에 대한 두려움이 연극의 독백처럼 ..."
"to**9980min","2021.04.11","재밌네요 재밌어요.."
"Movie is my life♡","2021.04.11","안소니 홉킨스의 연기 덕분에 잘 보았어요. 알츠하이머에 대해서 다시 한번 생각해 보게 되는 영화였어요."
"현실과꿈의경계선","2021.04.11","안소니 홉킨스의 혼란 속에서 함께하는 영화."
"wazowski","2021.04.11","더 파더.. 더 파더.."
"느림보","2021.04.11","좋았어요 좋았어요 좋았어요"
"fa**peace","2021.04.11","The Father, 2020"
"geesyub","2021.04.11","뭐라 평가를 해야 할지... 부모님께 잘해야지 그리고 안토니 홉킨스 경의 연기는 Excellent!"
"쓰ss","2021.04.11","덮어도 힘든 인생에 더 파도가…"
"보안관 스카이","2021.04.11","아 제가 뭘 기대했을런지 아고고 이건 진짜 ㅠㅠ 치매관련 건강보험업계 추천 캠페인작인듯 하옵니다 러닝타임도 짧지만 완전  저예산 저공간 출연진도 안소니 어르신 말곤 아아 고귀한 일욜시간에 아이고야 ㅇㅇㅇㅇ"
"kangmj706","2021.04.11","앤서니 홉킨스의 인생연기"
"에펠♡","2021.04.11","간접적인 치매 체험 ㅠㅠ 너무 무섭다"
"신종국","2021.04.11","내가 알츠에 걸린것 같은 착각이 들 정도로 남주의 리얼연기 그리고 미래의 우리의 마지막집은 요양원침대"
"A24","2021.04.11","안소니는 안소니 자체였다 잘 만든 영화란게 이런거"
"pa**line12","2021.04.11","배우들의 연기가 좋아요"
"Vai all’inferno","2021.04.11","헷갈린다 헷갈려, 나는 누구인가..!"
"진잴","2021.04.11","간만에 걸작하나보네요 이런영화를 다양한 시간대에 상영해주세요.."
"eomky","2021.04.11","다 잊어도 딸들의 이름은 잊지 않는 아버지."
"시안츠","2021.04.11","잔잔하고 독특한 연출 부분으로 여운이 남으나 지루하기도 했네요.. 연기는 인상에 남습니다"
"wm**jf","2021.04.11","여운이 많이 남는 영화입니다."
"Kkakang","2021.04.11","흐릿한 기억 속 엄마의 기억"
"골프왕","2021.04.11","The Father of Olivia Colman"
"co**eyeka","2021.04.11","누구도 자유로울수 없는...  우리의 부모님  또는 우리의 모습일수 있는..."
"ho**yuck4","2021.04.11","환자가 아니면 공감하기 어려운 치매라는 병을 조금은 공감할 수 있는 영화였습니다. 시작부터 끝까지 혼란스러웠고 마지막 현실의 모습이 참 마음 아프네요."
"no**y69","2021.04.11","좋아요~~잔잔하고..감동도 있어요~~^^"
"seulE","2021.04.11","함께 혼란스럽고 공포스럽고 슬프기까지 했던"
"tjsdlf23","2021.04.11","인생의 기억속 혼란과 남기고 싶은 추억."
"me**shi","2021.04.11","우리들 모두가 느껴야 할 내용으로 보여요."
"sh**piao68","2021.04.11","좀 지루합니다. 앤소니 홉긴스의 연기는 좋습니다."
"no**m80","2021.04.11","섬세한 내면연기도 좋고 음악은 서글프고 인간의 삶에 대해 많은 생각을 하게 만드는 영화..최고 그 자체!!"
"길탱이","2021.04.11","행여 부모님의 나이가 드셨다고 느껴지거든 반드시 보기를 권합니다."
"해봉좀비","2021.04.11","연기가 돋보이고, 배경 음악들이 더 서글퍼게  만든다."
"ma**tzu","2021.04.11","마지막에 정말 슬프더군요. 인간의 생이란..."
"hoon53","2021.04.11","더 파더 정말 감동적입니다"
"p55","2021.04.11","잘봤습니다 더 파더 굳굳"
"숏스탑","2021.04.11","배우들의 연기력이 모든걸 한 영화"
"hu**ey01","2021.04.11","잔잔하니 슬픈 영화네요"
"eu**i7504","2021.04.11","두 배우의 연기가 너무너무 좋았어요~~"
"ji**3975","2021.04.11","감사합니다 수고하세요"
"맘무비","2021.04.11","치매환자의 입장에서 고통을 충분히 느낄 수고 연출방식과 연기는 탁월하다"
"전두광","2021.04.11","지림오짐 울었다 최고다"
"spacewalk","2021.04.11","이게 뭐지?  하고 추리하기보단 그냥 따라가다보면 이해하게 된다. 혼란스럽고 두렵고 낯선 감정들을."
"captain america","2021.04.11","세월지나 떨어지는 잎사귀처럼 잊어가는 시간과 기억
뒤죽박죽인 시간과 이야기에 기억의 왜곡과 상실을 함께 체험한다."
"stony","2021.04.11","안소니 홉킨스의 연기.. 너무 사실적이어서 영화 끝에는 결국 울고 말았습니다. 그에게 또 한 번 주연상이 주어지면 좋겠네요."
"kl**as80","2021.04.11","슬프도록 슬픈이야기 아버지생각이나네요"
"ma**axi**","2021.04.11","앤서니 홉킨스 연기 좀 치네"
"rl**jh889","2021.04.11","눈물나게 뜻깊은 영화입니다"
"슬기7","2021.04.11","연기가 너무 대단했어요 연출 각본이 완벽해요"
"아씨","2021.04.11","화창한 날에 넘 우울한 영화네요"
"씨네타운숫자열아홉","2021.04.11","코로나 때 상영영화의  최고 영화!!!"
"토줌","2021.04.11","많은 생각을 갖게 했던 영화입니다! 안소니 홉킨스는 여전히 연기력 짱이네요"
"ReZard","2021.04.11","홉킨스의 명연기를 오래간만에 보는 느낌"
"덴젤워싱턴","2021.04.11","우리 곁에서 일어나는 일, 나이가 들어가면서 벌어지는 , 가슴 아프지만 겪어야만 하는 일을 밀도있게 그려냄. 공감 공감!"
"st**r83","2021.04.11","배우들의연기 좋았어요"
"bonagirl","2021.04.11","많은걸 생각하게 만드는 영화네요"
