"writer","date","comment"
"또리릭♥","2015.05.08","참 좋았습니다. 
한 번 더 보러 가야겠어요~"
"젤리네","2015.05.08","감동적인영화..
이런영화들을 통해서 알츠하이머의 인식이 많이 바뀌었음 하는 바램.."
"lilithxx","2015.05.08","기억을 돌아보게 하는 영화"
"성현77","2015.05.08","앨리스의 깊이 있는 표정을 섬세하게 모두 포착하여 영화의 품위를 높여준다."
"78**kini","2015.05.08","우리 부모님이라면? 나라면? 생각하며 몰입해서 봄. 줄리안 무어의 연기도 좋고"
"유앤아이홀릭","2015.05.08","빛나는 줄리안 무어의 연기!"
"rheejye","2015.05.08","참 좋다. 
슬프고 마음 아픈 영화인데도, 마음이 평온해진다"
"다른 인생","2015.05.08","간절한 바램과 우려가 뒤섞인 복잡한 감정에 한참을 자리에서 일어나지 못했습니다."
"ya**w33","2015.05.08","잔잔한 영화가 그리울때 보면 가슴이 뭉클 뭉클해요~"
"sb**fhf","2015.05.08","좋다 경험자로써 꼭봐야할 영화"
"id**am98","2015.05.08","가족의 사랑 알츠하이머병에 대한 경각심을 일깨워 주는 아직도 가슴 찡한 감동의 여운이 가시질 않는 영화."
"ka**ey1","2015.05.08","딸의 입장으로 우리 엄마가 이렇게 되면 어떨까 하는 생각이 들었다.. 슬프지만 눈물이 펑펑 나오게 하는 장치는 없어서 더 좋았다. 자살에 실패하는 모습이 기억에 남는다.. 어쨌뜬 줄리언 무어의 연기는 정말 최고다!!"
"해피she","2015.05.08","건망증이 더해가는 나에게 주는 영화
알츠하이머...어른들이 치매에 걸리는게 제일 무섭다는 말이 실감난다"
"J.Valentina","2015.05.08","인생은 모르는 법, 누구나 앨리스가 될 수 있다. 갖고 싶은 모든 것을 가졌던 그녀가 가진 것을 하나 둘씩 잃어가는 슬픔 그러나 그 안에수 드러나는 사랑을 그린 영화."
"ettooh","2015.05.08","줄리안무어????????"
"쩡블링이","2015.05.08","슬프고 잔잔한 내용 ,,영화도중 눈물나는장면이많아요 추천합니다"
"영화광 수","2015.05.08","피아노로 잔잔하게 깔리는 BGM이 좋았다. 줄리안무어의 연기는 좋았지만 마무리가 아쉬웠다."
"smilegirl","2015.05.08","앨리스가 연설하는 장면이 인상적이였어요."
"프네","2015.05.08","줄리안 무어~여전히 아름답고 우아하다..알츠하이머를 앓고 있다 하여도..
그녀의 연기에 푹빠지게 될것이다"
"머냥","2015.05.08","알츠하이머가 환자 본인에게 그리고 가족들에게 어떠한 변화를 가져다 주는지 다시 한 번 알게 해준다. 소설처럼 좀 더 치밀하게 구성되었으면 더 좋았을텐데. 줄리안 무어의 열연이 돋보이는 영화."
"Daniel_chunopark","2015.05.08","마무리가 아쉽지만 좋은 영화였다"
"소이진","2015.05.08","그럼에도 살아갈 수 있는 힘, 사랑"
"예매후ok캐시백적립","2015.05.08","자아와 사랑, 변해가는 자아와 변해가는 관계에 관한 이야기...하지만 사랑에 대해 안다면 변했다해도 still Alice"
"쥐베이비","2015.05.08","잔잔하지만 강력하고 뻔한 내용이아닌 제목를 잘 표현한 영화"
"젤 만만한 취미가 영화보기지","2015.05.08","알츠하이머라는 병에 걸린 앨리스...
가족중에 한 사람이 아프면 지극정성이 아니면 힘들 것 같다.
교보문고에 가보니 책으로도 나왔던데 포토티켓 만들려고 했는데 지원이 안되는 극장인 줄 모르고 생각없이 봐서 낭패 ㅠ"
"프렌티스","2015.05.08","잔잔하지만 빠져드는 이야기"
"오늘밤주인공은나야나","2015.05.08","임팩트는 없지만 잔잔한영화"
"앙앙잉이잉ㅇ","2015.05.08","인간의 나약함이 보였던 영화 . 지루하지않았당"
"낮게나는날개","2015.05.08","그렇게 계속 살아가겠지..."
"koreanbum215","2015.05.08","매일매일이 매순간이 소중해지게 만드는 영화."
"하이미소","2015.05.07","감정묘사가 잘되어있어서 마음에 너무 와닿았어요 가슴이 아프긴하지만 그안의 주인공의 노력과 가족의 사랑이 보기 좋았어요"
"뿌이히","2015.05.07","먹먹해지는 맘은 어쩔수 없다...착각도 한다 나는 아닐꺼라고.."
"현씨네","2015.05.07","여주인공이 알츠하이머에 걸려 내가 더이상 내가 아닌 존재가 되는...그런데, 정상인 나는 지금 나 자신으로 존재하고 있는지...?"
"뒤태미녀","2015.05.07","넘 마음이 짠했습니다. 무어의연기력땜에  감동적이었습니다."
"lu**rysu0312","2015.05.07","실제가 된다면 얼마나 힘들까.."
"Jeon YK","2015.05.07","줄리안 무어의 연기력에 감탄. 이 주제는 언제 어떤 영화로 접하든 가슴이 메여온다."
"lh**522","2015.05.07","제목과 참 잘 어울리는 영화"
"향기로운 울림","2015.05.07","기억을 기억하기 위한 한 사람으로서의 노력과 가족애. 알츠하이머의 고통을 조금은 이해할듯..."
"아로하","2015.05.07","내일이면 기억을 하지못하지만 순간순간 최선을 다하며 알츠하이머를 이겨내려는 엘리스의 모습에서 슬프지만 감동적이었어요"
"좋아용","2015.05.07","마음이잔잔해지는 영화네요"
"깔끔성실","2015.05.07","여전히 앨리스이고 싶은, 줄리안 무어의 연기가 빛난다"
"prism010","2015.05.07","어머니 아버지 예매해드렸는데 괜찮게 보고 오셨다합니다."
"목마른철새","2015.05.07","아카데미 여우 주연상의 엄청난 연기력에 너무나도 몰입도 있게 봤습니다!!! 와... 진짜 대단한 연기였습니다. 마치 진짜로 알츠하이머에 걸린거 같은"
"ca**nthesun","2015.05.07","누구나 예상가능한 스토리 그러나 깊은 연기와 울림"
"하늘녹차","2015.05.07","유능한 교수에서 알츠하이머로
기억이 상실되는 엄마의 연기가
너무 슬퍼요."
"민정이`s","2015.05.07","알츠하이머로 한 여성의 삶이 어떻게 빠뀌는지
잘 보여준 영화인듯^^"
"이현 Alice C.","2015.05.07","울어도 넘 울었어...엄마 생각도 나의 미래가 걱정되기도 하고"
"88runrun","2015.05.07","차분히  생각케 하는 영화"
"곰돌이 푸우켠","2015.05.07","마지막의 여운이 정말 컸습니다...
끝까지 자기 자신을 잃지 않기 위해 노력하는 주인공에서 먹먹한 느낌이 ..."
"유니","2015.05.07","많은생각을하게해주네요"
"jangmi","2015.05.07","보는 내내 감동적이었어요
어쩜 그리 구성도 잘 됐고
루게릭 병을 앓던 감독께서 만드셨고
줄리안 무어의 연기력은 가히 최고가 아니었나 싶네요"
"me**en3","2015.05.07","잔잔하고 감동적인 영화~~ 크게 화려하거나 스케일이 크지 않지만 잔잔하게 스토리를 풀어나가며 가족간의 사랑이 와닿네요~~"
"해맑은 시양양","2015.05.07","차라리 암에 걸리는게 낫겠어...
나도 내 주위도 이런 고통은 빗겨나가길..."
"yo**mbo","2015.05.07","기억을 계속 잃어가지만 인간다움을 유지하려 하는 여주인공이 인상적이다"
"jinwookiee","2015.05.07","나를 잃어 갈수록 나를 채우는, 사랑"
"RAINMAKER","2015.05.07","감정의 강요 없이, 하지만 깊숙하게."
"ju**1003","2015.05.07","줄리안 무어 연기에 흠뻑 빠졌어요."
"기똥찬맘","2015.05.07","여자의 인생을 생각해 보게 하는 영화 엔딩이 조금 맘에 들지 않았지만 엄마, 아내보단 내 인생을 살아라"
"al**e7869","2015.05.07","연기력..과 삶에 대한 재고."
"분당매염방","2015.05.07","50대 줌마에겐 남일같지않은 이야기, 알츠하이머란 병이 더 가깝게 다가온 영화"
"pyoo","2015.05.07","배우들의 연기가 최고!"
"luanling","2015.05.07","아카데미 여우주연상 받을만하네요. 줄리안무어 연기 좋아요"
"나홀로집아닌상영관","2015.05.07","가혹한 상황에서 인간의 존엄을 지킨다는 것."
"gu**ud71","2015.05.07","연기도 훌륭하고 많은 생각을 할 수 있게 햐주네요"
"망중한의오후","2015.05.07","제일 무서운 병. 알츠하이머. 인생이 송두리째 사라져버린 여인, 줄리안무어의 최고의 연기"
"to**zshj","2015.05.07","담담하고 잔잔한 울림이 많은 걸 생각하게 함"
"ki**3zzang","2015.05.07","잔잔하고 알츠하이머에대해서 많은 생각을해주는 좋은영화인거갔다. 배우들의 연기도 출중하고 정말 감동적인영화이지만 그 감동을 강요하진않는 점이 굉장히 
개인적으로마음에들었다"
"ae**uuu7","2015.05.07","갑작스런 엔딩이 더 많은 생각을 하게 한다 먹먹한 스토리"
"에이깡씨","2015.05.07","몸을 잃어가던 감독이 남긴 마지막 메세지,
            마음을 잃는 것과 존재의 희미해짐 그 좁은 간극에 대하여."
"COOL JS","2015.05.07","감동적으로 잘봤어요. 스피치 내용 정말 좋았어요!!"
"용앙","2015.05.07","보고나니 마음이 뭉클하네요"
"행복드림","2015.05.07","내가 ''나''일 수 있는 날들에 감사하며 살기를."
"qo**inhwa","2015.05.07","내가 쌓아온 기억들이 한 순간에 사라져버린다면이라는 상황에 이입해서 지루하지않게 본 영화였네요. 연기도 좋았고, 모든 것이 지워져가는 순간에 ''사랑''이 조명되는 것도 인상깊었습니다 추천"
"amyZzang","2015.05.07","앨리스에 집중하는 이야기 전개가 좋네요. 특히 앨리스가 이야기 하는 상실에 대한 연설은 감동이구요."
"태방이","2015.05.07","묵직하나 슬프다.  저렇게 살 수 있을까?"
"환상이","2015.05.07","배우들의 연기도 내용도 좋았어요."
"깜장머리앤","2015.05.07","내가 점점 사라지는 기분은 어떨까."
"kino07","2015.05.07","알츠하이머에 걸린 노교수의 자기 정체성을 찾기위한 과정!~ 역시 가족의 협력이 필요하다는 교훈을 남긴 영화!~"
"맹독사","2015.05.07","현실적은 감동은 있으나 너무 많이 보아온 내용.."
"폭수","2015.05.07","왜 나는... 조조를 해서..."
"herlm923","2015.05.07","감동적인 영화...정말 현실에서 일어나는 영화여서 더 와닿은영화"
"핑크팬더76","2015.05.07","삶의 애잔함과 일상의 소중함을 느끼게해준영화 나자신으로 살아간다는것이 얼마나 소중한지 깨닫게해주었다"
"am**er81","2015.05.07","막연히 흘러가는대로 살다가  지금 내삶이 얼마나고마운지 ,그리고 알츠하이머란 병에걸린 사람들이 어떤고통을 받는지 새삼 깨닫게 해줌. 장수상회보며 우는사람들 이해못한분이 계신다면 한번 보세요. 차원이 다름"
"a7**7411","2015.05.07","줄리안 무어의 점점 변해가는모습들...슬프고 마니 생각하게하는...좋은영화였습니다...후반에는쫌지루하기도하고...그래도 괜찮은영화네요..."
"두손가득세상","2015.05.07","나에게 만은 일어나지 않기를"
"리틀정현","2015.05.07","불치병 role의 답습"
"narinstar11","2015.05.07","잔잔하면서 감동을 주는 영화였어요. 줄리안무어 뿐만 아니라 출연진 모두 연기들 잘해서 몰입해서 볼 수 있었어요."
"Gony Jeong","2015.05.07","좋은 영화, 좋은 배우 너무 좋은 시간이었습니다."
"wa**ounghui","2015.05.07","좋은 영화 잘봤어요~~"
"eq**n84","2015.05.07","그래도 살아야하는 이유"
"주융","2015.05.07","병을 직접 겪지 않는 사람도 깊이 공감할 수 있는 연기"
"jojoalone","2015.05.07","펑펑 울었네요. 가족의 소중함을 일깨워주는 영화.. 그런데 부모님과는 보면 안될것같아요.. 마음이 무거워지실듯"
"Leeah","2015.05.07","자신을 잊게 되는 날이 와도 사랑은 여전히"
"so**mkky","2015.05.07","줄리안무어의 연기가 정말 좋았다."
"LUANESIA","2015.05.07","앨리스의 상황에 공감을 할 수 있도록 잘짜여진 영화"
"자라뚱","2015.05.07","맘이 짠해지는 영화입니다 갠적으로 어벤져스보다 괜찮은 영화입니다. 누구에게나 올 수 있는 상황이라 이입이 더 되네요. 간만에 좋은 영화를 본거 같습니다. 중반이후 옆에서 훌쩍거리는 소리를 들으실 수 있으니 티슈를 준비하세요"
"ja**ang21","2015.05.07","최고라 생각합니다 특히 줄리안무어"
"에쉬본","2015.05.07","기억과 삶이 고스란히 담긴 지금까지의 추억이 자꾸만 지워지는 느낌을 줄리안무어는 너무나 잘 연기하고있다"
"데인이","2015.05.07","포기하려는 순간 절묘하게 희망은 찾아온다."
"yu**0711","2015.05.07","잔잔하고 먹먹하게 슬픈영화
스토리의 탄탄함이 조금 아쉽.."
"hl**kz50","2015.05.07","[스틸 앨리스]화면 해상도가 떨어지고 조발성 알츠하이머에 걸린 사실을 부정하고 싶은 현실... 극복해 보려는 의지가 무색해지는 인간의 무력함..."
"발그레휴그랜트","2015.05.07","카메라샷에  집중할수 있네요."
"카이사르썬","2015.05.07","알츠하이머가 이토록 잔인한 병이라는걸 알려줄 영화는 더이상 없을듯.. 줄리안 무어의 연기는 최고!!!"
"헥터","2015.05.07","더할나위 없는 줄리언 무어. 하지만... 많은 물음을 자아내는 영화."
"als","2015.05.07","기대가 컸던걸까??? 걍 무난한 작품.."
"yw**4y","2015.05.07","막약,기역없는 우리의 모습을 생각을 해보았다,.."
"이뿐돌이","2015.05.07","살면서 가장 중요한것이 무엇인지 깨닫게 해주는 영화.. 부와 명예보다는 ... 건강과 사랑! :)"
"jd**1210","2015.05.07","사랑 인생에 대해서 생각하게 하네요"
"고고푸득","2015.05.07","여전히 앨리스로 살아가기 위해 노력하는 앨리스..
가슴 뭉클했습니다.
줄리안 무어 연기는 역시!!!"
"알마니","2015.05.07","줄리안 무어의 실제같은 연기~
연령대에 따라 다른 감동이 있을듯~~"
"바문연","2015.05.07","영화가 끝나고 한참이 지난 지금도 머리가 얼얼하다. 마치 내가 상실되어 가고있는 느낌을 받을정도로 생생 하다."
"vo**ny","2015.05.07","상실의기술을 배워나가는 주인공의 연기가 인상적이네요."
"밍키슝미","2015.05.07","꼭 보고싶었던 가슴아픈 일이지만 스토리 전개 좋았어요~"
"sa**dnj","2015.05.07","영화도 좋았고
끝나고 큐레이터 설명도 좋았다
기억을 잃는거..그 공포가 전해졌다
그럼에도 불구하고...."
"챠챠_","2015.05.07","소중했던 기억이 하나씩 지워져간다는게 정말 슬픈 일이죠ㅠㅠ슬프지만 아름다웠던 영화!"
"드림웍스","2015.05.07","담담하게 흘러가는 호흡, 무아지경의 연기"
"hy**ahya98","2015.05.07","순간의 소중함. 하루하루를 평범하게 산다는 것의 찬란함을 알게 해 준 영화"
"ge**6301","2015.05.07","스토리 전개는 담담하게 풀어나가지만
어떻게든 병을 이겨보려 노력하는 앨리스의 모습
기억은 잃지만 그녀는 여전히 앨리스
여운은 참 오래가던.."
"ep**nee3","2015.05.07","노력으로 쌓아온 평생이 어느순간 내머리속에서 사라진다면 정말 끔찍한 일일것 같다..정말 잘 보았습니다."
"이광효","2015.05.07","급안습 피로한 상태로 보러갔다가 제대로도 못감상하고 너무너무 피곤한 탓에 중간에 나와셩 집으로 돌아왔던지라 아쉬웠습니다...ㅠㅠ"
"꼬맹♥","2015.05.07","생각이 많아진다..  엄마가 생각나는규나"
"청명향","2015.05.07","사랑...결국 사랑이다"
"lsls","2015.05.07","줄리앤무어의 연기는 역시 기대한대로였고, 영화가 많은 생각을 하게 하네요~"
"dl**jswn100","2015.05.07","배우들 연기 하나하나 모두 취향 저격"
"minjungsong","2015.05.07","영화를 보는 내내 공허하고 마음이 아팠다. 가족들이 이기적이라는 생각도..그리고 줄리안 무어의 연기는 역시 굳."
"엘리","2015.05.07","사랑은 아련히 남아있는다"
"홍 큐","2015.05.07","연기도 좋고, 내용도 좋았다."
"tp**ko2104","2015.05.07","그 어떤 것보다 기억을 잃는 아픔이 가장 큰 아픔이지 않을까..."
"돌체라떼","2015.05.07","무서운 병.... 알츠하이머
잃어버리지 않기위해 애쓰고 노력하는 주인공의 마음이 느껴져 너무 슬펐음
가족간의 사랑이 더없이 중요하다는 사실을 깨닫게하는 영화!!!"
"바바","2015.05.07","울컥울컥하는 순간들이 있었네요. 여전히 앨리스로 살아가기 위해 아둥바둥하는 모습, 그리고 줄리안 무어 연기까지 좋았습니다! :D"
"ok**012","2015.05.07","그냥 현실을 말하는 영화
좋았다"
"영화와","2015.05.07","다시 한번 더 보고 싶네요"
"kh**16","2015.05.07","삶은 수없이 좋은 기억들로 이루어져있었음을
되돌아 볼 수 있던 시간이었다"
"상브로","2015.05.07","잔잔하고 진실된 사람으로 느끼는 슬픔과 사랑"
"리시얀","2015.05.07","엄마랑, 나레이터도 좋았고 여운이 있는 영화였다."
"eh**h4133","2015.05.07","늘어지지않고 감동을 주는 영화????????"
"Ah_Won","2015.05.06","인생의 모든 기억을 잃어버리지 않으려고 애쓰는 앨리스가 짠하면서도 여자로써 엄마로써 커리어를 일구어낸 노력이 존경스러웠다. 감동과 깊은생각이 드는 영화"
"영화보는 노디","2015.05.06","상실에 대해 많이 생각하게 해주는, 담담하지만 애잔한 영화"
"피첼","2015.05.06","영화가 영화같지 않은 느낌
많은 생각을 하게 하는 영화."
"삐삐02","2015.05.06","똑똑하고 아름다운 그녀
남부러울것 없던 그녀의 삶
알츠하이머 모임에서의 연설이 기억에 남는다.
그 병을 앓고 있을 뿐 나는 여.전.히. 앨리스라고..."
"sk**ord21","2015.05.06","삶의 끝이 아름다웠으면..."
"gh**lsdk1014","2015.05.06","큐레이터로 봐서 더 좋았어요 마지막에 뭐지..?? 했는데 설명을 듣고 아~ 했다는 줄리안 무어 연기 좋았어요 기억을 잃어간다는건 무섭고 슬퍼요 병때문에 평소 소홀했던 다른걸 찾는다지만 그래도 ㅠ"
"작은  꽃","2015.05.06","나이 먹은 사람들은 한번쯤볼만한 이야기
나도 두려운 병
열심히 사는수밖에 ㅡ"
"블랙로즈34","2015.05.06","BGM만 들어도 서글퍼질 것만 같다."
"ar**mis5689","2015.05.06","줄리안무어의 연기가 참 좋네요"
"마리지현","2015.05.06","참 가슴따뜻하며 남이 아닌 나의 이야기 일수도 있다고 생각하며 본영화~
장수상회와 주제가 비슷하지만 전혀다른 시각에서 그려낸 따뜻한영화~~
강추"
"luvjh","2015.05.06","자극적인 내용이지만 자극적으로 다루지 않았고 조용히 옆에서 지켜보는 듯 했다. 울림이 있어요"
"엄청큰고구마","2015.05.06","지루했다..는 평이 많아서 걱정을 조금 했었는데, 줄리안무어의 연기 하나로 모든게 커버가 되더군요. 감정을 움직인 영화였습니다!"
"무비대장","2015.05.06","재미는없으나 ㆍ의미는있는영화"
"즐거운짱구","2015.05.06","기억을 잃어가면서 슬퍼진다"
"올굳","2015.05.06","스틸앨리스가 되길.. 애쓰는모습을보며 오늘도 난 사랑하며 열심히 사련다"
"데이비드정","2015.05.06","인간은 한없이 나약하면서도 나약한 상황에서 희망을 놓치않는 강인한을 보여주기도 한다."
"jm**706","2015.05.06","줄리아무어의 연기도 좋고♥?.                         영화내용도 좋고. 여운이 많이 남은 영화네요. 굿굿굿!"
"ex**nse","2015.05.06","인간의 정의는 무엇인지."
"이야기주머니","2015.05.06","줄리안무어의 연기력은 빛납니다.
그치만 스토리 자체는 탄탄하지 못해서
약간 지루한 면도 없지 않아 있어요"
"누구냐넌?","2015.05.06","아픔을담담하게그려낸끝남과동시에멍해진영화"
"앱소파지티블리","2015.05.06","소재와 연기력이 좋았던 영화"
"il**eyounets","2015.05.06","기대를좀많이했나봐요 뭔가 .마지막을준비한다는 느낌 남아있는 사람들의 마음을 알수있는 시간이었어요"
"여름향기","2015.05.06","행복한 삶이 알츠하이머로 인해 한 순간에 무너지고...줄리안 무어의 연기에 박수를..."
"heavenus","2015.05.06","누구에게나 두려운 병이지만, 어떤 느낌일지 생생하게 상상할 수 있게 해 준 영화"
"유유자적123","2015.05.06","슬픈 영화도 아주 세련되게 연출했네요. 감탄!!"
"ra**n888","2015.05.06","연기도 훌륭하고 잔잔한 감동이 전해집니다~~
자신을 사랑하고 가족의 소중함을 새삼 느꼈어요~"
"eh**nr9403","2015.05.06","기억은 못하지만 여전히 나로 살아간다는 것..."
"쉘리?","2015.05.06","아무생각없이 보기엔 좋음 ㅎㅎ"
"celia.lee","2015.05.06","책으로 읽을 때와는 또다른 느낌. 가족에 대해 건강에 대해 깊이 생각해볼 수 있는 영화"
"anna","2015.05.06","마지막 대사가 기억에 남는다"
"하늘다름쥐","2015.05.06","그녀의 병은 기억을 앗아가지만 잊고 지냈던 기억을 되돌려준다. 이 영화가 내가 잊고 지냈던게 무엇인지를 깨닫게 해주었다."
"tcfilm","2015.05.06","줄리안무어의 아름다운 연기와 OST가 좋았어요."
"Hngzae","2015.05.06","영화의 담담함, 줄리안 무어의 담담함이 좋다."
"온고지신","2015.05.06","알츠하이머는 결국 서서히 나를 잃어버리는 과정이다. 상실의 기술과 삶에 대한 태도, 그리고 사랑에 대한 이야기이다."
"as**o1024","2015.05.06","I''m not suffering. I''m struggling."
"su**y5484","2015.05.06","알츠하이머에 대해 생각해보게 되네요.
연기력도 좋고, 잘봤어요."
"??????☆☆","2015.05.06","앨리스에 빠져들지않을수가없음"
"jo**696","2015.05.06","아~~~~~
그렇게 살고 싶진 않은데"
"ye**203","2015.05.06","엄청 슬플줄알았는데 한방울 흘림 엔딩이좀 허무.."
"스르리","2015.05.06","기억과 언어능력을 서서히 잃어가는 앨리스를 잔잔하게 보여준다. 알츠하이머 환자인 아내/엄마를 돌봐야 하는 의무와 일 사이에서 고민하는 가족의 모습은 현실적으로 느껴졌다."
"심쑤뤼","2015.05.06","가족과,  특히 엄마와 함께보고싶었던
그리고 보았던, 눈물바다였던 잊지못할영화"
"hope..","2015.05.06","재밌어요!! 많은 생각을 하게되는 영화..!!"
"blue☞","2015.05.06","내가 나일수 있는 시간에 감사합니다"
"영화광","2015.05.06","살짝 지루한 전개이긴 했는데 현실적인 소재라 좋았어요"
"ks**iry0728","2015.05.06","알츠하이머는 정말 걸리고싶지않은 병이다"
"Moomin On The Road","2015.05.06","""기억이 사라지는 것은 내가 사라지는 것이다""...여운이 많이 남는 영화다...."
"ca**lyun7","2015.05.06","아트관을 찾아다른동네로,어쩌면 나에게도 일어날 수도 있는 내용의 영화를 여러번 눈시울을 적시며 집중해서보았다. cgv소풍정현욱큐레이터님 설명ㄳ"
"씨네필..","2015.05.06","여전히 얻는 것보다 잃는게 매력적이지 못해 서글프다"
"콘감독","2015.05.06","누군가의 말대로 환자 가족이 아닌 환자에 초점을 맞춰서 좋았습니다."
"미락","2015.05.06","차라리 암이였으면좋겠다는 대사가 계속머리에 맴돈다, 겪어봤기에 더맘아프게본영화."
"스크류바","2015.05.06","늘 그래왔지만 줄리안 무어는 진정한 여배우! 이야기 자체도 현시대에서 모두가 한번쯤은 곱씹어볼만하다."
"so**4ubaby","2015.05.06","ㅎㅎ..ㅠㅠㅠㅠㅠ머그럿저럭..
걸리질않길바라며..ㅋㅋㅋ마노리 슬픈영화였댜...왜그렇게 슬픈지 엄마가보고싶어요...ㅠㅠ"
"sh**lee77","2015.05.06","나에게도 일어날수 있는일...."
"치킨 그리고 영화","2015.05.06","가슴 아픈 ... 왜 최고의 배우인지 알 수 있었다."
"SummerSnow","2015.05.06","길고 긴 여운 .. 주룩~주~~룩 .. 눈물"
"ly**040","2015.05.06","나도 알츠하이머면 어쩌나 
내일생동안 쌓아온 기억 지식 추억들이 사라진다면..."
"dr**kim","2015.05.06","최근에 본 영화중 최고였다."
"one7","2015.05.06","왜 사냐고 묻지말고 어떤 상황에서라도 최선을 다해야 한다는 것. ㅠㅠ"
"bb**ms","2015.05.06","너무 현실적이라 두렵고 슬펐어요.. 줄리안 무어의 연기가 정말 실감났던것같아요"
"투니투","2015.05.06","대체적으로 무난, 연설하는 장면에서 많은 바를 느낄 수 있지 않았나 한다-."
"다오름","2015.05.06","상영극장이  많지않아 개봉전부터 보고싶은 영화을 겨우 봤는데  주인공의 연기가 마치 현실 내주변일처럼 생생하게 느껴졌다."
"be**amote82","2015.05.06","내가 나일 수 있는 시간에 대해서 생각해보는 영화였다. 주위의 기대에 맞추어 살아가고 있는 나자신을 돌아보게 만드는 시간이었다."
"천쏭이","2015.05.06","펑펑운것 보다 깊고진한여운.."
"re**el","2015.05.06","재밌지는 않지만 그것보다 더 큰 감동과 생각할 거리가 있음"
"vi**enalee","2015.05.06","마지막 앨리스가 말한 사랑이란 단어가 마음에 와닿네요. 엄마한테 잘 해야겠다고 생각했어요."
"lo**kga","2015.05.06","슬픈영화임에도 불구하고 담담하게 보고 가슴속에 오랫동안 남게 되었다. 눈물로 감정을 강요하는 영화가 아니라서 보는 내내 편했다."
"미친과학","2015.05.06","★★☆☆☆
기대가 너무 커서 그런지 잔잔한 느낌정도? 
가슴먹먹함은 없더군요."
"각하","2015.05.06","생각만큼 마음 아프지는 않았다는.. 그래도 그녀는 가진게 많잖아?!"
"유~~~","2015.05.06","열심히 살아야겠다. 나 스스로에게 부끄럽지않게~~"
"j.mj","2015.05.06","어벤져스도 좋지만 이런영화보면서 많은 것을 느끼고 또 삶에대하여 생각해보는것도 참 좋을것같단생각..!!"
"쌀밥","2015.05.06","담백한 연출이 좋았습니다"
"hy**81","2015.05.06","잔잔하게 감동적인 영화 잘 밨어요 
여주인공 연기 좋았어요"
"카리스마인","2015.05.06","나름 재미는 있지만 난 차라리 내머리속의 지우개가 더 와닿았음.."
"생각아톰","2015.05.06","알츠하이머, 현실, 아쉬운 결말"
"az**s1052","2015.05.06","Not suffering, But struggling..."
"판토♡","2015.05.06","억지로울음을유도하지않고 담담하게풀어내다."
"kk**919","2015.05.06","줄리안 무어의 표정 근육 하나 하나가 살아 움직이네요. 어떤 분이 말씀하셨던 것처럼, 강요하지 않는 슬픔이지만 너무나도 슬픈 영화입니다. 여운이 길게 남는 영화에요."
"ah**gogo","2015.05.06","누구나 겪어야할 필연적인 상실의 의미에 대해 생각해보게 하는 영화."
"ar**ta08","2015.05.06","내가 내가 아니라면? 이때까지 내가 알던것이 한순간에 없어진다면 어떤 느낌일까. 또 그 속에서 나를 사랑하는 사람과 또 내가 사랑하는 사람과의 관계까지 생각해 볼 수 있는 영화였다"
"빨간복숭아","2015.05.06","영화 끝난 후 보이는 제목이 왜 이렇게 가슴에 와 닿는지..."
"runner","2015.05.06","줄리안 무어의 연기는 최고지만 그 연기에 너무 감독이 의지한것은 아닌가 했던 영화. 실제 알츠하이머를 앓으며 겪는 과정과 너무 흡사해서 그 점은 놀랍고도 슬펐다."
"Black Star","2015.05.06","영화볼때면 ''이쯤이면 중간이네, 끝날때됐네..'' 하는 생각이 무의식적으로 드는데.. 이건 전혀.. 영화와함께 흘러가고 호흡하는 기분. 이런영화를 볼수있는 영화관이있다는 것에 고맙다"
"KRKim","2015.05.06","가슴이. 먹먹해 지는 영화."
"sn**rddd","2015.05.06","기대한만큼의 시나리오는 아니었지만 배우들의 연기는 좋았다"
"wo**a2","2015.05.06","극도로 현실적인, 그래서 더 먹먹한."
"ys**008","2015.05.06","여운이 남는 영화네요…"
"youjee","2015.05.06","남의 이야기같지 않았어요ㅠ
상영관이 더 있어서... 
좀 더 많은 사람들이 볼 수 있다면 좋을텐데..."
"lo**inrain","2015.05.06","내가 나를 잃어버려도, 나를 기억하는 사람들이 함께 있고, 그래서 난 여전히, 영원히, 앨리스."
"나무7","2015.05.06","음...순간순간을잘살아야겠다는생각이든다..후회없이..."
"pi**syk","2015.05.06","담담하게 울리는..뭔가 조금 더 있을것같은 아쉬움은 ㅜ"
"hoya_seong","2015.05.06","''사랑''에 관한 이야기에요."
"pa**ionred1","2015.05.06","줄리안 무어 연기 역시 좋네요~"
"eternal4","2015.05.06","그래도 여전히, 그녀는 앨리스"
"루싱","2015.05.06","영원한 상실음 없는거야..사랑합니다"
"아톰손","2015.05.06","줄리언무어 연기중 최고. 실제인듯 보인다. 가슴먹먹한 강연장면. 난 어떤 선택을 하게 될까. 인지능력을 다 잃은듯 보이는 마지막장면에서 앨리스는 사랑이라며 여전히앨리스였다.."
"du**nsl99","2015.05.06","잊어간다는건 넘  슬프다..."
"yeon2$","2015.05.06","주인공 입장에서 허무함과 상실감이 느껴지고 딸의 입장에서 보면 정말 주인공 못지 않는 슬픔이 느껴지고 처음 부터 끝까지 울음 ㅠㅠ"
"이니얌","2015.05.06","보는내내가슴이먹먹했던영화~"
"oo**ee11","2015.05.06","사람이 자신도 기억하지 못할 정도로 변한다는게 슬프고 무섭다.."
