"writer","date","comment"
"ki**heesun1","2020.08.20","이건 아무리 실드 부족.."
"ca**un","2020.08.20","메멘토 존잼 중간중간 대사도 참 좋네요. 결말을 알면서도 왜 또 보냐는 대사"
"영화인79","2020.08.20","재미있었어요..^*
역시~놀란작품!!^*ㅎ
테~넷!!^*두...기대하고 
있어요!!^*ㅎ"
"IMAJIN","2020.08.20","약간 지루한 감이 없지않아 있지만 충분히 볼만한 영화라고 생각합니다. 제 인생 영화 중 하나입니다."
"in**rpreter2","2020.08.20","결말을 모르겠어요 누가 좀 알려주세요"
"wa**rzzang13","2020.08.20","흐름에 집중하면서도 지루하게 느껴졌지만 그래도 재미있게 봤다."
"oldbeeper","2020.08.20","타들어가는 시간의연기속에 뒤섞여
증발되어 가는 기억을 느끼는 잔혹함"
"ya**sunpark","2020.08.20","지금 봐도 내용은 참신합니다. 근데 같은 장면이 반복되는게 저한텐 지루했어요 ㅋ"
"and773","2020.08.20","재밌게봤어요좋았어요"
"아이폰13 핑크가이","2020.08.20","영화는 그럭저럭 나쁘지 않았지만 뒷줄에서의 비닐소리와 귀가 중 포스터 절도 때문에 열이 받는다"
"rlarla.","2020.08.20","잘봤습니다잘봤습니다"
"노란보름달","2020.08.20","많이 생각해야하는  영화입니다"
"책보다영화","2020.08.20","한번봤는데 이해가덜되서 한번더 보고싶어요.."
"rp**g11","2020.08.20","와 나는 몇 번 더 봤지만 두 번만 더 보면 거의 이해할 듯."
"ho**514","2020.08.20","놀란의 초기 클래식함이 보인다
명품연출"
"pa**root12","2020.08.20","추리소설을 읽는 듣한 스릴감"
"an**se2","2020.08.20","소름돋음 와우 역시 .."
"하늘천사이","2020.08.20","놀란감독님  최고 였어요 영화"
"summerbrz","2020.08.20","역시 이름있는 고전은 또 봐도 잼나요!! 코로나로 우울하지만 영화 한편으로 위로가 약간 되네요~ 이런 이벤트 좋아요"
"lg**08","2020.08.20","이해하기 어렵고 참 경제성 높은 영화"
"kj**904","2020.08.20","좋아요 집중해서 다시 생각해보기"
"씨네홀릭","2020.08.20","이해가 안 되는 건... 나 뿐인가??"
"to**92","2020.08.20","기억은 기록이 아니라 해석이니까"
"am**ysy","2020.08.20","되감기 와 빨리감기 흑백"
"heearang","2020.08.20","소재가 좋아요.오랜만에 굿."
"자유인♡문화인","2020.08.20","집중해서 봤습니다.^~^"
"gr**ntea000","2020.08.20","소재, 연기, 연출이 너무 좋았어요"
"ki**ceil","2020.08.20","오래전 영화지마 여전히 어렵다.
기법과 스토리 전개의 참신함은  인정."
"minion","2020.08.20","자칫 뻔한 스토리와 반전으로 끝날수도 있었지만 기발한 연출로 소재의 장점을 최대로 살려냄"
"baolan","2020.08.20","초반에 졸았습니다. 후반부는 몰입이 좋았습니다"
"or**la","2020.08.20","시간이 흘러도 재밌는 영화는 재미있다."
"노던드림","2020.08.20","시간의 흐름을 거꾸로 역행하며 만든 영화라 지속적으로 생각하게 만드는 어려운 영화"
"Wangcho","2020.08.20","2001년 개봉한 ''크리스토퍼놀란''감독 영화입니다. 같은 감독의 ''테넷''이 개봉해서? 재개봉?한듯? 합니다!? 근데? 그냥? 재개봉 아니라 ... 리마스터링?해서 재개봉했습니다
(리마스터?... 스타크래프트 리마스터?랑 같은? 그거 ... 요??)"
"$부귀영화$","2020.08.20","시간 덕후 놀란의 소나무 취향 시작"
"버럭대마왕","2020.08.20","다시한번 봐야하는 영화"
"ql**s1","2020.08.20","지루한 감은 좀있지만 볼만해요"
"뱃시뱃시뱃시","2020.08.20","굿굿굿굿ㄹㅇ 진짜...."
"qazero","2020.08.20","독특한 구성이 좋았습니다."
"화성외계인","2020.08.20","바자다가사마나아라라"
"co**hhunt00","2020.08.20","오래된 영화라 다시 기억하러 갔는데 역시나 잔잔함 속에서 파도를 구경하고 나옴-
전개 구성이 특이함."
"사과맛있다냥냠","2020.08.20","재밌어요 머리 아파요 존잼"
"silverine","2020.08.20","치밀한 편집이 돋보이는 놀란의 초기작"
"캐러멜마키아토","2020.08.20","극장에서 다시 볼수있어서 좋았습니다."
"zz**g9yat","2020.08.20","메멘토 좋았어요~~~"
"ao**ersion","2020.08.20","2번째 보니까 살짝 지루하지만 그래도 재밌는 영화!"
"ph**amir","2020.08.20","놀란의 가장 지적인 퍼즐"
"흐르는 강물처럼5","2020.08.20","기억상실이라는 모티브로 퍼즐을 끼워 맞추는 그래서 더 혼란스러운. 그럼에도 찰영기법의 독특함으로 흥미가 있는...."
"영광123","2020.08.20","다시 한번 보고 싶네요!!!"
"on**hoo1","2020.08.20","최고입니다 왜 놀란이 유명한지 알겠네요"
"쏩쏩","2020.08.20","볼때마다 이해가 안되는데 어떻게 저런 스토리를 생각해내는지 대단해요"
"bl**win6","2020.08.20","오랫만에 다시봐도 명작..."
"ju**hye1000","2020.08.20","놀란의 놀라운 영화..."
"rh**dms0111","2020.08.20","마지막 반전 소름이었다."
"qq**asfd","2020.08.20","전개가 조금 혼란스러웠어요"
"yk**16624","2020.08.20","그럭저럭 볼만했어요."
"seen:D","2020.08.20","계속해서 되짚어 생각하는 영화"
"자유나","2020.08.20","잘 보았습니다...."
"??JOY","2020.08.20","잊어버리고 못봤어요ㅠㅠ흑.."
"my**op159","2020.08.20","메멘토.메멘토.메멘토"
"Eoms","2020.08.20","어느새 몰입하는 명작중에 명작"
"똘똘이할매","2020.08.20","과거를 거꾸로 거꾸로 짚어보는 영화 몰입감이 대간합니다. 10분마다 기억이 사라지는 사람, 실재 가능합니다. 하루만에 사라지는 사람 본 적 있거든요."
"할로오","2020.08.20","20년이 지난 지금 봐도 너무 잘 만들었다!
역시 놀란다운 영화다!"
"이름없는","2020.08.20","예고편에끌려서 보러갔는데 역시.."
"co**5242","2020.08.20","몰입감최고입니다^^"
"킴공쥬","2020.08.20","역시 크리스토퍼 놀란 감독의 작품 믿고 봅니딘 굳뜨 절제된 배우들의 연기 까지 크으"
"wbxmdbzo","2020.08.20","내가 이해한 결말이 맞다면 소름돋는 영화. 명작은 명작인 이유가 있다."
"jj","2020.08.20","바로 전에 무슨 장면이었는지 나까지 기억실종 지경"
"yu**n0835","2020.08.20","신선한데 조금은 긴가민가한 영화에요"
"업사이드다운","2020.08.20","영화 결말은 영화에 다가 아니다. 편집의 퍼즐을 난 재미있게 즐겼다"
"e.pulvinata.frosty","2020.08.20","시간을 거스르는 명작 ㅠ"
"03**sweet","2020.08.20","명불허전 조금 어렵긴 해요 ㅠㅠㅠㅠ"
"토끼뱌뱌","2020.08.20","코로나 싫어요... 영화관 마음껏 가고 싶어요"
"융구리","2020.08.20","재미있네요
이걸 지금에서야보다니"
"영화광창희","2020.08.20","세월이 흘렀어도 명작은 그대로네요"
"평양랭면","2020.08.20","명작 띵작 갓작 다시 잘봤습니다"
"na**o1","2020.08.20","메멘토. 역시 크리스토퍼 놀란 감독."
"흑발 마녀","2020.08.20","세번째인데도. 난해하네요.이해력 부족인가?"
"mi**cactus","2020.08.20","믿고보는 놀란. 
역시 굿"
"ij**in03","2020.08.20","명작이 명작인데는 이유가 있구나"
"에스쁘리","2020.08.20","remember your false memories"
"혜경th","2020.08.20","봐도봐도 소름돋는 결말"
"ㄹr희로ㅎr","2020.08.20","당시엔 이런 구성이 넘 신선했었지"
"rh**00","2020.08.20","역시 놀란 감독님!!!!

처음 보면 너무 어렵고 복잡 
다시 볼수록 기가막힌 연출
넘 넘 잼나요~~~"
"so**c3","2020.08.20","인간의 기억을  통찰하게 함"
"you__","2020.08.20","진짜 감히 핵 미쳤다.... 인셉션-인터스텔라-덩케르크를 이어 놀란빠로 등극하기로 결심했다"
"영화할인좀","2020.08.20","재밌게 봤어요 재밌게봤어요"
"별똥별똥","2020.08.20","영화를 놓쳐서 못봤어요.ㅠ"
"리트메","2020.08.20","잘봤습니다 잘봤습니다"
"택스","2020.08.20","색과 기억과 사실의 흐름이 쉼없다ㆍㆍ 복잡하지만 단순한ㆍㆍ"
"수도퀴즈","2020.08.20","몇년만에 퍼즐을 다시 맞추는 재미"
"k11","2020.08.20","재밌어요 좋아요 오오옹"
"y0","2020.08.20","재밌어요 좋아요오오오옹"
"영화는 꿈과 미래","2020.08.20","후반부 들어 조금 이해가~  생각의 깊이가 필요.."
"h2**emmy","2020.08.20","역순과 시간순 동시편집으로
두번째 관람이나 여전히 이해못할 걸작"
"X man","2020.08.20","역시 이해가 어렵네요?
한 4번 보면 이해가 될런지....
보는사람의 기억이 영화속의 주인공보다 더기억력이좋아야 될것 같네요."
"1","2020.08.20","재밌어요 좋아요오오오"
"꼬마사자레오","2020.08.20","어렵네요ㅋ 영화가 이리 어려워서야 ㅋㅋㅋ"
"반지닦이","2020.08.20","천재감독 놀란의 이름을 알린 작품이자 플룻을 자기 맘대로 다루는 신비함"
"el**tric1224","2020.08.20","Memento(2000)"
"박감독 mom","2020.08.20","기억을 하지 못하는
 순간의 섬세하고도
치밀한 배우의 표정연출이
보는 내내 몰입하게한 영화다."
"지니","2020.08.20","예전에 안보이던것이 또보니 보이네요   잘만든영화"
"권상호.","2020.08.20","때때로 기억이란 어디까지 편리해질 수 있을까."
"아빠렌지","2020.08.20","천재감독이 만든 영화인 만큼 천재가 되고 나서 봐야되나보다"
"sj**11282","2020.08.20","2020년 8월 20일
85점"
"hbdhbdhbd","2020.08.20","놀란 감독의 메멘토  이때 정말 화제였는데 말이지요"
"1917짱~","2020.08.20","음... 그녕 그럼!! 후.. 남주가 나쁜 놈ㅇ네~"
"주니","2020.08.20","두번째인데 ...집중해서 봤네요"
"74**sung","2020.08.20","★★
내점수는 별2개.."
"귀뚱이70","2020.08.20","생각을 많이해야 하는 영화네요~^^"
"수구초심 열혈강호","2020.08.20","뭐라고 말해도.. 직접 보지 않으면 이 느낌을 표현하기 조차 난감한.. 모든 것이 혼란스런.. 백문이 불여일견 꼭 봐야할 뫼비우스의 영화
앤딩 타이틀을 보면 한번더 보고싶게 만드는"
"luiss21","2020.08.20","90년대 느낌이 물씬나는 정신없는 영화"
"nerverland","2020.08.20","놀라운 놀란 감독의 초기작"
"통아통아","2020.08.20","영화가 엄청 어려워서 머리가 뺑글뺑글돌아요~~"
"영화 사랑~","2020.08.20","역시어려움이결론아이"
"fl**uong","2020.08.20","놀란의 역사를 보았습니다.."
"금호동아찌","2020.08.20","마스크도안하고캔맥주아시는놈은정신나간놈남들생각도안하고 보다나옴~~"
"ji**a1","2020.08.20","사전 정보가 없는 상태에서 영화를 봐서
이해도가 조금 떨어졌으나 재미있어서 다시 보면서 퍼즐을 맞춰나가야겠다!!!"
"hw**wi1221","2020.08.20","잠이 부족했는지 중간중간 졸아서 사건 정리가 안되서 너무 아쉬웠어요ㅠㅠ 영화는 너무 만족합니다 끝에 부분은 잘 봐서 다행.. 다시보고싶어요"
"딘딘43","2020.08.20","살짝 어렵지만 머리쓰는 영화 좋아해서 재밌었어요"
"wy**ng99","2020.08.20","아직도 신선한 놀란 영화의 시작"
"황씨장군","2020.08.20","크리스토퍼 놀란 감독의 작품을 또 보고 놀란 가슴을 진정 시킬 수가 없어요"
"희망으로~","2020.08.20","초집중하고 보기에 만족스러웠던~~"
"수인쨩","2020.08.20","옛날옛적에 보고 영화관에서 처음봄
재밌군~"
"mom","2020.08.20","다시 봐도 연출은 참 잘했다."
"ro**wkakr627","2020.08.20","대단하다. 머리를 쓰다가 쓰다가 결말부분에 띵해진다..."
"라임패션티","2020.08.20","역시 명작  굿 ㅅㄷㅅㄷㅅㅌㅅㄷ"
"mintcat","2020.08.20","사건이 역순으로 흘러가는게 흥미로웠습니다"
"dl**thdd","2020.08.20","시대를 앞서나가는 영화"
"xe**ky","2020.08.20","정교하고 섬세하며 우아한 문워크."
"ek**f9855","2020.08.20","메멘토.,.,.,메멘토"
"삼육두유","2020.08.20","장면을 따라 추리할수 있어 재밌게 봤네요.추천합니다."
"천승민","2020.08.20","크리스토퍼 놀란은 천재가 맞는가보다"
"dw**4865","2020.08.20","좋았는데 조금은 어려웠어요 그래도 집중해서 잘 봤네용"
"은주","2020.08.20","재개봉해서 너무 좋아요"
"쇔이","2020.08.20","집중을 놓치지않고 봐야하는 영화"
"나현","2020.08.20","옛날에 처음 보았을때만큼의 충격과 신선함은 없었지만 명작을 극장에서 다시 볼수있는 기회가 생겨서 좋았어요"
"ij**ng97","2020.08.20","이제야 왜 이런 연출을 했는지 알듯 합니다."
"제미니61","2020.08.20","보고싶었던 영화이지만 코로나가 극에달아  아쉬움만 남기고 포기했어요 ㅠㅠㅠ"
"허중자","2020.08.20","정신없긴해도 신선하고 재밌다는..."
"할리우드 키드","2020.08.20","명작은 세월을 타지 않는다.."
"mm**oong","2020.08.20","이건레전드다 영화관에서 다시 틀어주셔서 감사할따름입니다"
"CGV회원이네헐","2020.08.20","역시나 명작은 다시 봐도 명작"
"princess","2020.08.20","혼자서 재미있게 관람했어요"
"so**alboy","2020.08.20","다시봐도..와우~^^"
"na**d1","2020.08.20","기억의 오류
기록의 의문"
"ki**102","2020.08.20","좋았어요~^^좋았어요~^^"
"ha**5801","2020.08.20","좋았어요~^^좋았어요~^^"
"ga**quen","2020.08.20","좋았어요~^^좋았어요~^^"
"백샘","2020.08.20","끝까지 몰입해서 잘 보았습니다"
"cc**d12000","2020.08.20","영화 잘봤어요. 좋아요."
"na**i121","2020.08.20","볼만했어요. 그럭저럭"
"ro**tsiso","2020.08.20","내용은 어렵지만 재미있습니다"
"SHSS","2020.08.20","MEMENTO.2020.0820"
"mate","2020.08.20","Memento, 2000"
"하늘아래","2020.08.20","왜 이제 이 영화를 보았을가 ㅎㅎ
집에서는 혼자 못 보기 때문이요"
"랴앰큐잉","2020.08.20","역시 놀란 작품.. 연출부터 구성까지 완벽합니다!"
"mn**727","2020.08.20","재미있게 잘봤습니다."
"YJ","2020.08.20","믿고 보는 놀란. 완벽함."
"hdj0201","2020.08.20","20년전 영화인데도 최근에 개봉한 것 같은 신선한 영화"
"dd**ngrus","2020.08.20","좋아요,
놀란''단편기반이라는데..
시나리오가궁금해짐,
처음의황당함?에는
미치지못했지만,놀라운
이야기전개!완벽한퍼즐
이었을까?!"
"co**nacj1","2020.08.20","두번 보니 더 이해가 된다. 기억의 이정표가 현재의 나를 만든다면 기억이 사라졌을 때의 나는 무엇일까"
"영화를 보았다","2020.08.20","메멘토메멘토메멘토메멘토"
"mc**y9","2020.08.20","조아조아조아라조타조쿠나"
"cgv매니아","2020.08.20","내용은 좋았어요~근데 끝 결말은 쫌;"
"ys**1kdu","2020.08.20","역시 난해한 영화군요..."
"li**mamm","2020.08.20","10년전엔가 처음 봤었는데 그때는 어떻게 이해했었는지 궁금할 정도로 영화 보고 나온뒤로 내용 조합해보느라 고생했네요 놀란의 영화는 어렵긴 하지만 보고난뒤 항상 곱씹을 거리를 만들어 주는거 같어서 더 좋은듯"
"영회광샘","2020.08.20","조금어렵다.그리고별재미가없다"
"웅알이","2020.08.20","기억에 기억이 다시 왔다갔다"
"ki**nbee","2020.08.20","의심에 의심에 본인 스스로의 기억과 팩트마저도 의심해야하는 현실. 반가운 마음에 냅다 예배해서 보게되서 좋음. 2000년도에는 너무 어릴 때 봐서 그런지 어려웠는데 이런내용, 이런구성이었구나 제대로 이해하게 됨. 역시 스릴러는 끝날때까지 끝난게 아님."
"GdBb","2020.08.20","기억 상실증 때문에 해결할 수 없는 문제를 사진과 메모로 퍼즐을 맞춰가는 소재와 스토리 전개방식이 역시 놀란 감독이다라는 감탄을 자아낸 작품"
"스마트","2020.08.20","20년전에 봤을 땐 뭔 소리였는지 몰랐었는데 나이 들어 다시 보니 그래도 뭔 소린지 모르겠다."
"simba_","2020.08.20","말하기가 아까운 마스터피스"
"ju**786kr","2020.08.20","오래된 영화임에도 불구하고 대단하네요"
"맨날웃자","2020.08.20","퍼즐을 거꾸로 가는 생소한 영화입니다. 짤게 영화 찍어서 길게 늘린 참 이상한영화 .  지루할수밖에 없슴"
"Vai all’inferno","2020.08.20","속고 속이는 세상, 진실이 있을까?
조작된 기억이라도 붙들고 살아야지..."
"aq**8299","2020.08.20","다시 극장에서 보니 오싹했어요."
"co**co020202","2020.08.20","잘봤습니다~~
좋았습니다~~"
"저온","2020.08.20","공부하듯 집중해도 헷갈리네요"
"ca**or82","2020.08.20","퍼즐을 거꾸로 맞추어 가는게 재밌네요"
"이태리임","2020.08.20","goodgoodgood"
"투덜이스머프!","2020.08.20","메멘토 크리스토퍼 놀란"
"de**soo7","2020.08.20","재미있어요~ 역쉬 감독이 쵝오><"
"sa**2s","2020.08.20","메멘토... 볼만했어요"
"방방s","2020.08.20","반전의반전 재밌었어요"
"kcktwthy","2020.08.20","메멘토 메멘토 메멘토오"
"도쟈박","2020.08.20","뒤로갈수록 빠져드는 기법  이해는 잘 안되지만 잘만든 영화"
"dhlrwj","2020.08.20","개인적으로 크리스토퍼 놀란 영화중 최고라고 생각하는 영화"
"사오기","2020.08.20","이해력부족이네요.놀란감독생경해요"
"팥죽","2020.08.20","엔딩부분이 좀 아쉬운 영화~~"
"나왜오타쿠","2020.08.20","재개봉 한다기에 오랜만에 봤음"
"불운의천재","2020.08.20","소재부터 신선했다. 연출 방식이 색다름"
"yoon","2020.08.20","영화관에서 봐서 좋았어요"
"VAKIZ","2020.08.20","나는 지금 어디에 있나?"
"on**lbo","2020.08.20","별 거 아닌 내용을 별 거로 만드는 놀란 감독의 연출력이 돋보이는 영화"
"jw**k87","2020.08.20","역시 또 봐도 재밌는 영화"
"hi**888","2020.08.20","오래전에 본영화라 다시보니 새로웠고 역시나  한번으로는 부족한영화였어요"
"아이스크림이당","2020.08.20","전 그냥그랫어요 내용이"
"yo**lp3032","2020.08.20","차래라누래채패파웅유"
"magicsjk","2020.08.20","복잡한 구성.. 생각을 많이 하게 되는 영화.."
"HJ","2020.08.20","메멘토 한 번에 이해하기 어렵다"
"부하곰티","2020.08.20","좋았어요~^^!!!"
"jw**e5","2020.08.20","메멘토 잘 봤습니다 ㅎㅎ"
"예나준","2020.08.20","언제 봐도 재밌습니다."
"순순러버","2020.08.20","19년 전 영화를 이 어려운 시기지만 큰 화면으로 볼 수 있어서 너무 좋았습니다^^"
"mi**a0709","2020.08.20","역순으로 보는게 에너지 소비가 많네요ㅠ 머리를 많이 쓰게되네요
지루하진 않았어요"
"laroches","2020.08.20","monumental"
"copabears","2020.08.20","역시 처음느낌 그대로...."
"갸","2020.08.20","오래된 영화지만 볼만했다"
"꽃형님","2020.08.20","재미있었던 반전영화. 그런데 , 요즘 반전영화가많아서 와~! 정도는아님. ㅎㅎ"
"ji**2956","2020.08.20","재미있게 잘 봤어요.."
"무빈스","2020.08.20","20년전에 봤을때나 지금이나 어렵네 그래도 한번더 봤다고 조금알것같다 요즘은 인터넷으로 리뷰도 많이하니까 세상 많이 빨라지고 있네 아 기억은 정말 오류가 많네"
"tr**21212","2020.08.20","메멘토 재미있게 잘 봤어요"
"jj**ypark","2020.08.20","워낙유명한 영화라 역시 좋았습니다"
"돌아온어니언","2020.08.20","투박한 느낌이 있음에도 세련되고 소름끼치는 스릴러."
"le**k0428","2020.08.20","안봤으면 후회할뻔! 넘 재밌게 봤어요."
"25n","2020.08.20","처음 볼 때는 뭐지 싶지만 다 보고 나면 놀라움을 감출 수 없는 영화"
"더리더","2020.08.20","아끼고 아끼던 메멘토.. 헐리우드 감성이 없는 날 것 상태의 놀란을 느꼈습니다"
"피카피카","2020.08.20","다시 봐도 놀라운 놀란작"
"온둥스 아빠","2020.08.20","추천합니다. 추천합니다."
"우렁서방","2020.08.20","세번째 봅니다. 오카자키 절편식 스토리 진행"
"눈웃음지기","2020.08.20","내용이 어려워서 여러번 봐야하지만 놀란 영화는 정말 놀랍네요"
"우렁색시","2020.08.20","두번째 봐서야 내용이 완전히 이해되네요."
"안굿","2020.08.20","인셉션, 메멘토. 테넷도 기대되네요"
"아쿠아컬러","2020.08.20","다시봐도 명작입니다 굿"
"넬슨앤머독","2020.08.20","놀란영화는 다좋았어요"
"지강혁","2020.08.20","메멘토 메멘토 볼만하네요"
"hy**on8980","2020.08.20","크리스토퍼 놀란 감독 영화를 좋아해서 재개봉으로 다시 봤는데 영화관에서 보니까 더 재밌었음ㅠㅇㅠ"
"유쾌소녀","2020.08.20","크리스토퍼 놀란 ??????"
"코코머엉","2020.08.20","여러번 다시봐도 최고의 연출!"
"sa**709","2020.08.20","시간 섞어놓는게 제대로 효과를 발휘함. 미행에서 했던 실험을 다듬어서 제대로 성공시킨듯."
"쩡이~*","2020.08.20","여태 안 보고 버틴 보람이 있었다."
"오호_","2020.08.20","Memento, 2000"
"luminasu48","2020.08.20","명작 너무 재밌어여!!!"
"수염짱짱맨","2020.08.20","정신줄 놓고 보면 이게 무슨 영화인가 싶을 영화다. 2번은 봐야 좋은 영화라는 걸 알수 있다"
"dl**dwnsasd","2020.08.20","메멘토 그저 메멘토입니다."
"ne**ilber","2020.08.20","크리스토퍼놀란 메멘토"
"어흥^^","2020.08.20","역시 놀란의 영화기법은 언제 봐도 엄지 척! 새로 개봉하는 테넷도 너무 기대된다"
"수뎡이이","2020.08.20","크리스토퍼 놀란 감독 작품은 말이 필요 없다"
"아냐쨩","2020.08.20","20년만의 재관람 역시 굿"
"칼라프","2020.08.20","대충 내용은 알고 있었지만 정신이 좀 없군. 재밌긴 했다"
"HYUN!!","2020.08.20","놀란은 천재다...."
"yo**in42","2020.08.20","메멘토메멘토메멘토메멘토메멘토"
"오미","2020.08.20","나는 언제나 나 자신에게 당당 하다고 할 수 있는가."
"hw**soo","2020.08.20","연출이 전부라고 해도  과언이 아닌 영화"
"자니킹","2020.08.20","놀란감독 영화는 미묘한 매력이 있다"
"aj**710","2020.08.20","다 알고 봐도 재미있는 영화"
"노올란","2020.08.20","놀란 감독 작품들중에 가장 맘에 듬"
"al**zp753","2020.08.20","연출이 정말 대단한 영화였던거 같아요"
"지구가멈추는날","2020.08.20","어떻게 이런식으로 표현할 수 있었을까?"
"도1그","2020.08.20","놀란 감독 역시.. 포스터도 멋지고"
"무비섀도우","2020.08.20","내용은 어려운데 잘 만든 영화같아요"
"눈부신미모","2020.08.20","역시 좋았습니다   
다시봐도"
"드니 페촐트","2020.08.20","파편화된 기억의 조각들과 타투로 퍼즐을 맞춰나가는 진실 게임. 역시 놀란!"
"이나린.","2020.08.20","명작이나 첫부분에 졸았음"
"CAR레이사","2020.08.20","정말로 줄거리가 이해가 안간다.
그렇지만 재미있게 보았습니다."
"mediyoung","2020.08.20","기억의 기록은 자신이 해석하는 것에따라 달라진다~"
"영화홀릭커","2020.08.20","쇼킹합니다
강력추천드립니다"
"co**an1985","2020.08.20","어렵네요 근데 몰입도는 좋았어요"
"akajieun","2020.08.20","다시봐도 재밌어요 ~~
기억을 못한다는건 진심 슬픈일인거같아요"
"배익헌","2020.08.20","놀란 교수님의 영화 실험교실"
"갱짱","2020.08.20","역시 놀란 감독의 영화 ????????"
"ㅇㅇ","2020.08.20","영화 구성이 진짜 재밌네요"
"lh**10","2020.08.20","역시 놀란감독님은 천재입니다 20년이 지나도 명작! 재개봉으로 2번 3번보면 거 이해되는 영화 추천!"
"Prelude","2020.08.20","시간 순서가 뒤섞여 처음엔 무슨 내용인지 헷갈리지만 클라이맥스는 최고다."
"명왕성빠콩","2020.08.20","지금의 놀란 감독을 있게 한 신선한 충격의 작품. 하지만, 지나친 기대는 금물."
"소보솜","2020.08.20","오랜만에 보는 메멘토!"
"호로롤로옥","2020.08.20","앞부분 졸다가 주인공처럼 단기기억상실증 걸려서 부분부분만 기억남. 후반부부터는 마지막 기억을 처음 기억으로 거슬러 설명해주는데, 퍼즐처럼 끼워맞추다가 내 뇌가 과부하됨. 마지막 엔딩은 소룸끼쳤음. 인셉션만큼 생각하게 만드는 작품."
"pa**line12","2020.08.20","잘 봤어요.잘 봤어요."
"So_U","2020.08.20","클래식. 여전히 복잡하고 슬픈..."
"le**ihye1029","2020.08.20","영화관에서 보는게 더 좋았습니다. 잘 봤어요"
"ca**4949","2020.08.20","저는 내용은 조금 이해가 안감...평판은 좋내요.."
"닉네임","2020.08.20","재미있는 영화에요~ 추천해요"
"우쭈쭈33","2020.08.20","연출력대박 잘봤습니다"
"sonsony","2020.08.20","다시봐도 명작 몰맀던 부분도 이해가됨"
"코빠야","2020.08.20","점점 과거로 돌아가네."
"kingok","2020.08.20","당최 뭔내용인지 모르겠다 나랑은 안맞다"
"bm**01","2020.08.20","기억을 한다는건 어떤 것인가."
"yy**8010","2020.08.20","너무 뒤죽박죽이라 어려워요"
"쿠크다수","2020.08.20","놀라운 영화였어요 재밌어요"
"ej**1213","2020.08.20","내용이어려워서 이해못하는 부분들이 있네요  그래도 잘봤어요"
"허니미니맘","2020.08.20","어렵다고해서 집중하고봤는뎅...
soso~^^;"
"시니쿨","2020.08.20","다시 봐도 명작! 재밌네요~"
"SOO","2020.08.20","플롯의 마술사 놀란 ...감탄"
"달쿠움","2020.08.20","명작은 명작 놀란은 천재"
"앤셜리.","2020.08.20","어려운영화지만 볼만한영화"
"ro**s1004on","2020.08.20","괜찮은 영화였습니다..."
"ri**r1on","2020.08.20","괜찮은 영화였습니다..."
"0개국어능력자","2020.08.20","메멘토 대단하네요 2번봐야 알수있는 영화입니다"
"DO","2020.08.20","새로운 방법의 구성이라 신기하고
계속 생각하게 만드는 것 같아
흥미롭네요"
"ah**h0106","2020.08.20","오랜만에 보니 감회가 새로운. 이번에는 그래도 내용을 쫓아갔다네."
"산지기","2020.08.20","역시는 역시네요 좋았어요."
"km**mi","2020.08.20","굿!!!???!.,,."
"밤티쥬","2020.08.20","놀란 감독 영화는 어렵지만 좋은 관람이었다"
"김변돈","2020.08.20","이래서 메멘토 메멘토 하는거였군요!!"
"재밌으면웃어요","2020.08.20","특가로 재밌게 잘 봤습니다"
"우주런어웨이","2020.08.20","너무 기대했나요? 우리의 오늘이 더 인상적인 영화라 광고 합니다"
"재영이엄마","2020.08.20","이번에 처음 봤는데 진짜 대단한 감독이네.. 스토리텔링 죽임 ㅋ"
"혼자서","2020.08.20","신기한영화
재미있는영화
흐르는영화
#@#"
"Kwoncci","2020.08.20","8/10 놀란.. 그 전설의 시작!"
"엉이","2020.08.20","기억을 의심하라 매멘토 잘보고갑니다"
"kt**yh","2020.08.20","걍 모 그럭저럭이였어요 먼가 특이하다는거?"
"보헤미안재키","2020.08.20","크리스토퍼 놀란 비긴즈!! 강렬하게 뒤통수 맞는 데뷔작"
"준수하세요","2020.08.20","뻔한 반전인줄알았지만 그것을 뒤집는 반전"
"펭수 좋아","2020.08.20","놀란 감독의 천재성이 시작된 영화."
"bi:D","2020.08.20","감독의 연출도 좋고, 집중해서 봤습니다"
"in**ues2","2020.08.20","다시봐도 괜찮아요..."
"뭉게구름112","2020.08.20","메멘토 메멘토 정신차리고 봐야지"
"영화쪼아쪼아~","2020.08.20","크리스토퍼 놀란... 그 전설의 시작~!!"
"bs**37","2020.08.20","집중할수 있는 영화♡♡"
"RAREBIRD","2020.08.20","기발한 아이디어는 다시 봐도 여전히 대단합니다. 감독의 천재성을 알리기 시작한 작품이라 더 좋은 메멘토. 가이 피어스와 캐리 앤 모스의 젊은 시절 보니 무척 좋아요."
"꿈123","2020.08.20","재미있게 잘 보고 갑니다"
"PolarisT","2020.08.20","놀란 감독은 처음부터 언제나 옳았다"
"CGV에놀러간SCV","2020.08.20","메멘토 재밌게 봤어요~~"
"한승헌","2020.08.20","몸이 기억하고 있는 반전의 기억"
"Dacapo","2020.08.20","메멘토는 놀란감독의 걸작"
"ty**dbdn","2020.08.20","미쳤다.
각본 연출 연기 삼박자 쿵쿵짝"
"아우디치오","2020.08.20","놀란감독은 시간의 예술가"
"날다람쥐","2020.08.20","명작의 가치는 영원하다!"
"토끼왕자","2020.08.20","당시 신박했던 각본..지금은 그렇게 신박하진않지만"
